batter,0,1,2,3,4,5,6,7,8,pca_0,pca_1,pca_2,tsne_0,tsne_1,tsne_2,IDmlbam,WAR,Name_x,Name_y
543543,-1.3161108,-0.31965956,0.9824065,0.97954637,0.15502098,-0.08779774,0.50436604,-0.5807806,0.70158535,1.4419995915996577,1.0451278573583456,-0.03033778827991267,21.179665,9.010959,-3.9008071,543543.0,1.4,Brad Miller,Brad Miller
435622,-1.2015371,0.8509528,0.7177972,0.32745665,-0.33059362,2.2044554,0.30575022,0.024222707,0.6713488,1.186123694444682,1.6413181918070825,-0.15052281158024197,16.262152,13.888033,-1.434262,435622.0,3.3,Ian DesmondIan Desmond,Ian Desmond
596059,-1.2759376,0.9302265,1.5318528,0.7807147,0.07861705,1.4340878,-0.18751161,-0.27357572,0.68528676,1.8592545922841843,1.1204254130424822,-0.20440276279272743,17.861395,13.224045,-1.8432714,596059.0,6.4,Rougned OdorRougned OdorRougned OdorRougned Odor,Rougned Odor
445055,0.16459224,-0.6189681,1.5842996,0.13454571,-0.013278324,0.3230226,1.2453803,-1.4113775,0.1802846,0.017901726149719476,0.5224603048237194,-0.42971536669964705,5.7103024,5.2439485,-21.15587,445055.0,-0.4,Jon Jay,Jon Jay
605137,0.36753604,-1.9021927,-0.22098261,0.50757736,0.34708342,1.1012613,0.76126343,0.6067841,0.11913928,-0.2806982917341772,0.5203722591126259,-1.4625311222872976,-3.0437267,18.661903,-16.887745,605137.0,8.8,Josh BellJosh BellJosh BellJosh BellJosh BellJosh BellJosh Bell,Josh Bell
443558,1.5697507,-0.62594634,0.7393611,1.3198111,0.64519805,1.043956,1.5337371,0.7966116,-0.18842307,-0.9880197016241002,-0.031442111889607174,-1.4054904814701594,-10.543863,-2.7747688,-27.714853,443558.0,18.2,Nelson CruzNelson CruzNelson CruzNelson CruzNelson CruzNelson CruzNelson Cruz,Nelson Cruz
547982,0.81761473,0.7527718,-0.14112599,-1.1748773,-1.0475405,1.1238852,-0.8067889,-0.14627157,0.04396982,-0.33107707841192346,-0.47720296105602156,0.4642134658866567,-6.4484916,-6.289412,-3.0171697,547982.0,3.4,Leonys Martin,Leonys Martin
501981,0.18723494,1.2945945,-0.10697894,0.6018246,-0.70189214,2.2057707,0.8830829,-0.5443122,0.7707739,0.2157281092268957,0.7219904208533694,0.48113022301135666,1.2119257,17.16335,5.0209475,501981.0,7.5,Khris DavisKhris DavisKhris DavisKhris Davis,Khris Davis
502143,-0.2887025,-0.38958922,-0.8220371,-0.7070988,0.5478805,-0.81641614,0.82140046,-1.1824886,-0.6515899,-0.826445252197432,0.11792376563386328,0.030350226539605587,-21.076597,0.037524156,5.480069,502143.0,1.7,Danny Valencia,Danny Valencia
606466,-0.06804246,-0.46036893,2.0837147,-1.1350054,1.6196737,-0.55358976,0.47441685,0.49046215,0.59292966,-0.19400436692463016,0.5603701439077386,-0.43049135265812527,5.4363008,17.899668,18.691582,606466.0,15.2,Ketel MarteKetel MarteKetel MarteKetel MarteKetel Marte,Ketel Marte
493316,0.35318625,-0.34088475,0.29046598,-0.1859235,0.76060224,1.1114893,1.0843215,-1.3553407,-0.92375344,-0.7493783795856899,0.21950782577970465,-1.2639937052425025,-22.036905,3.701453,-13.974614,493316.0,3.3,Yoenis Cespedes,Yoenis Cespedes
408314,0.7105403,0.6070757,-0.25260887,-0.7663517,0.5594832,-0.16973822,-0.11821013,0.7936895,0.008305196,-0.8244047720808587,-0.4208743664670108,0.2690763270951967,-7.621939,-1.626941,-1.3284278,408314.0,1.6,Jose Reyes,Jose Reyes
544725,1.0142735,2.0161815,-0.3846831,-0.5967857,1.157201,-1.7166742,-0.44847524,-0.24120016,-1.5821928,-1.315547640156499,-1.7262935389496628,0.4547977847022784,-17.654743,-15.780816,6.572394,544725.0,1.7,Leury Garcia,Leury Garcia
572821,-0.67584217,0.74578774,1.1225781,0.011613935,-1.2410012,-0.793538,-0.6383536,0.0068990607,0.30096197,1.0355797611588309,0.2485407845539908,0.9995214202379494,14.671207,-4.8649817,12.585552,572821.0,13.5,Brian DozierBrian DozierBrian Dozier,Brian Dozier
460075,1.8570452,-0.9612134,-0.1295003,1.966431,1.2963635,-1.6286213,0.39890766,1.0471758,-0.15899798,-0.636523977306613,-1.73272496877088,-0.7579745970692894,-20.51047,-28.508245,-2.2283638,460075.0,5.3,Ryan BraunRyan Braun,Ryan Braun
543685,0.36707944,-0.48738396,-0.6320045,-0.13342647,-1.0638593,-1.0229503,0.56018376,0.074297965,0.68425524,-0.4639610995178484,-0.0026738690194495576,1.1684836131102103,-0.87307125,2.6299963,19.611586,543685.0,24.6,Anthony RendonAnthony RendonAnthony RendonAnthony RendonAnthony Rendon,Anthony Rendon
500743,-1.3265891,-0.93157184,0.19778465,0.8500047,-0.72483563,-0.31017736,0.38844463,-0.7254381,-1.5737721,0.5517615153079092,0.8816386913167849,-1.1408027014008884,9.83949,9.263697,-24.840565,500743.0,5.4,Miguel RojasMiguel RojasMiguel RojasMiguel Rojas,Miguel Rojas
572191,0.33844638,0.8352931,0.24206866,-0.9912056,-0.5703552,1.0901889,0.16780989,1.3304287,0.89002013,-0.4661581158657115,0.7318215268217869,0.7218168819573456,5.4129004,10.752116,6.9033813,572191.0,2.0,Michael A. Taylor,Michael A. Taylor
621043,0.91595024,0.9948992,0.41327268,1.1953973,-0.46436292,-0.06049957,-1.5667557,-1.2069738,0.3362709,1.3985445270570396,-1.931756894949167,0.5132578466456191,15.112179,-16.978363,0.561448,621043.0,16.8,Carlos CorreaCarlos CorreaCarlos CorreaCarlos CorreaCarlos Correa,Carlos Correa
493329,1.6151059,1.3372027,-2.5175462,-0.9181851,-0.34447077,1.1525301,1.319325,-0.52493227,-0.74623185,-2.578086174080718,-0.46127967495875527,0.6899974314350418,-30.221743,-7.784479,3.1400237,493329.0,10.0,Yuli GurrielYuli GurrielYuli GurrielYuli GurrielYuli GurrielYuli Gurriel,Yuli Gurriel
570481,0.7886747,-0.30980805,0.3770915,0.38892037,-1.8758632,0.16085579,2.0551517,1.0298144,1.0047636,-1.0471722985885803,1.1928282207229797,1.0066017214464784,-17.359911,17.26988,6.6705637,570481.0,0.2,Erik Gonzalez,Erik Gonzalez
452104,-1.35291,-1.3708816,-0.72603834,-0.8472341,0.12096329,1.162517,-0.77031654,-0.1093617,-0.066672415,0.823042417765118,0.9160611064578809,-0.993501829504763,10.614142,8.133313,-5.501509,452104.0,4.2,Chase HeadleyChase Headley,Chase Headley
516770,-0.71389174,1.7152227,-0.043480176,-0.4366463,-0.41183242,0.04648877,-1.0309466,-0.18802825,0.15945895,0.8400686469202047,-0.028614573834267902,1.0503793387551759,13.684877,0.55522627,10.254903,516770.0,7.0,Starlin CastroStarlin CastroStarlin Castro,Starlin Castro
475253,0.6017473,0.7704288,2.0113945,-0.8125103,-1.2031347,-0.036966458,1.5639257,-0.2992516,0.48883823,-0.8878966038982622,0.9027225897553797,1.0140732851804637,-18.800442,12.172735,8.8510685,475253.0,5.699999999999999,Justin SmoakJustin Smoak,Justin Smoak
543939,-1.028357,-1.4243796,0.87151724,0.27270555,0.9737359,0.7142693,1.5418128,0.28036973,0.22941354,0.14354062057815228,1.8312492855811773,-1.2963549831084666,1.5569814,22.041462,-13.525191,543939.0,4.7,Kolten WongKolten Wong,Kolten Wong
571830,1.2768804,0.8512272,0.6088647,1.860325,0.06032264,0.34215853,0.5071892,-1.9233018,-0.7253559,0.15252822287028103,-1.339253297565166,-0.45239742638473024,-3.5090342,-28.1129,-6.5602813,571830.0,-0.8,Tommy Joseph,Tommy Joseph
518934,-0.1593061,-0.58827925,-0.42555726,-0.010957252,0.08008162,-0.9939663,1.3538187,-1.7988095,-0.048366968,-0.4830131603139981,0.16371299141918916,0.44054831807998224,-22.137688,-0.23330782,7.403646,518934.0,24.6,DJ LeMahieuDJ LeMahieuDJ LeMahieuDJ LeMahieuDJ LeMahieuDJ LeMahieuDJ LeMahieuDJ LeMahieu,DJ LeMahieu
592663,1.7779992,0.62436694,0.70757645,-0.09575621,1.930403,-1.1005011,-1.6456623,-0.7038396,-2.0514784,-0.5546805695175967,-2.9178809315017555,-1.4291419417248288,6.591747,-27.11431,-10.74096,592663.0,31.1,J.T. RealmutoJ.T. RealmutoJ.T. RealmutoJ.T. RealmutoJ.T. RealmutoJ.T. RealmutoJ.T. RealmutoJ.T. Realmuto,J.T. Realmuto
542303,-0.32542652,0.7493094,-1.1171582,0.41451496,-1.0520737,0.43069407,-0.116385356,-1.9341161,0.19673757,0.6871584597704532,-0.2602599059961126,0.9856076560501269,10.56945,-2.05844,3.1479979,542303.0,18.0,Marcell OzunaMarcell OzunaMarcell OzunaMarcell OzunaMarcell OzunaMarcell OzunaMarcell Ozuna,Marcell Ozuna
150029,0.33610284,1.1171515,-1.4340179,-1.4237168,-0.66220164,-0.10325514,-2.0277758,-0.93468136,0.6655174,0.46810946211374194,-1.4475370624167785,1.6568373597206334,-1.6840769,-18.97086,23.488073,150029.0,1.3,Jayson Werth,Jayson Werth
621035,0.031991534,-2.3455849,0.2754111,-0.9803729,0.076239616,1.4426676,0.96240884,1.0023313,-0.2803118,-0.943402871347119,1.4053965243198978,-1.8129094760746796,-3.6463819,22.002392,-15.726904,621035.0,12.9,Chris TaylorChris TaylorChris TaylorChris Taylor,Chris Taylor
609275,-0.0062124734,-0.07696945,-0.4198813,1.0709392,0.05252157,-0.16278346,0.73923165,0.7903953,0.7479001,0.1393837896586379,0.37739532101221274,0.3510203911346729,-1.0816182,5.8709345,9.34783,609275.0,1.4,Adalberto Mondesi,Adalberto Mondesi
641531,-0.46402955,1.2094184,0.0127263665,-0.5603862,0.98651266,0.110768594,0.6980107,-0.52921265,2.1311653,0.42583436797960067,0.6177814216447315,1.7149533787874236,11.845852,8.65383,15.522704,641531.0,2.3999999999999995,Hunter DozierHunter DozierHunter Dozier,Hunter Dozier
543333,-0.021275662,0.19159073,0.44703996,1.4104536,-0.7895978,-0.96276283,-0.75598687,1.2179992,-0.6143941,0.7191961825423931,-0.4321916066923918,-0.16282727753861714,2.3965273,0.47554144,1.2246662,543333.0,3.0,Eric HosmerEric HosmerEric HosmerEric HosmerEric Hosmer,Eric Hosmer
547004,0.24644145,-0.28029743,-0.4677149,0.12969513,0.15843257,0.9794426,1.7073889,-0.63236624,-0.685394,-1.1160320850854355,0.7374227762392809,-0.7277964311577598,-19.486216,9.422332,-5.073699,547004.0,0.2,Rio Ruiz,Rio Ruiz
571970,-0.76198715,0.9125739,-0.6907189,-0.6566817,-0.5392315,0.6248182,-0.27404946,-1.0998507,-0.423875,0.2461414058751864,0.3321854833631772,0.44168642298390565,0.4998736,12.571358,-0.7421799,571970.0,15.1,Max MuncyMax MuncyMax MuncyMax MuncyMax Muncy,Max Muncy
502054,0.23181194,-0.77943265,0.2142706,1.7138171,1.2026044,0.5150762,-1.1543168,0.64717054,-1.8867637,0.6980873687700341,-1.0053850930060138,-2.7171183626055275,19.872128,-5.2420573,-19.830402,502054.0,14.7,Tommy PhamTommy PhamTommy PhamTommy PhamTommy Pham,Tommy Pham
474568,-0.778128,-0.4446252,-0.5994787,-0.48896337,1.8674864,0.9444459,-1.271362,-1.2123796,1.0322932,1.4898938520625067,-0.3919067930152872,-0.43296658673404603,19.303858,-17.829546,-9.6593,474568.0,4.5,Jordy MercerJordy Mercer,Jordy Mercer
501896,-1.5931067,0.6634482,-0.6067757,2.15111,-0.07593555,0.72222316,1.4236958,0.8436434,-0.6113666,0.5748242092807877,1.8207136573658869,-0.5376130725324841,18.594028,23.58569,-2.842289,501896.0,1.8,David Freese,David Freese
608324,-0.5886295,1.361983,0.33939233,2.310945,-1.1840225,-1.055196,1.3422022,0.46924976,0.47569498,0.6519400333102037,0.808405143304269,1.3860272711183321,5.539122,3.5555928,30.425272,608324.0,30.4,Alex BregmanAlex BregmanAlex BregmanAlex BregmanAlex Bregman,Alex Bregman
641820,-1.5158839,-0.26434064,-0.8270757,0.9493931,-1.03737,-1.1044886,-1.3221042,1.280406,-0.11526141,1.519615857337161,0.3179292141882438,0.35847343378817936,32.06343,3.3786132,2.812204,641820.0,7.0,Trey ManciniTrey ManciniTrey ManciniTrey ManciniTrey Mancini,Trey Mancini
542583,-0.6880762,-0.017631486,-0.21769229,0.19240335,0.52787316,-0.573838,0.19130865,0.48598114,0.70462763,0.44626953052447144,0.488172728169125,0.4499003744249066,2.1086018,8.5288315,12.636978,542583.0,3.8,Jesus AguilarJesus AguilarJesus AguilarJesus Aguilar,Jesus Aguilar
408252,-1.1167758,0.2667068,0.19994658,0.7326879,-0.14580405,-0.21982768,1.6197546,0.82379043,0.44485372,0.05615672310022325,1.7777461504793135,0.4448236783227945,0.7345357,28.259256,6.2683215,408252.0,0.09999999999999998,Brandon PhillipsBrandon Phillips,Brandon Phillips
516782,-0.255607,0.15045506,1.1438948,-1.0238396,0.96831834,1.4405141,-0.7963875,-0.9184185,0.408459,0.8313315739832371,0.05743958063377889,-0.659658177599032,5.851569,-3.2107947,-11.017317,516782.0,20.9,Starling MarteStarling MarteStarling MarteStarling MarteStarling MarteStarling Marte,Starling Marte
405395,-0.115853205,0.2884485,0.30008456,-0.09619717,-0.32367492,1.0070856,-1.7742822,-2.2398884,0.4724222,1.7996644216790552,-1.074754257088427,0.10439732819690198,24.883564,-13.066718,6.0390377,405395.0,-1.6999999999999997,Albert PujolsAlbert PujolsAlbert Pujols,Albert Pujols
467092,-1.7480687,-0.975151,-0.43350303,-0.59102345,-1.1945641,2.194861,-1.0018239,-0.11766295,0.98439944,1.7964743332291997,1.5347531374731236,-0.24501416255907935,13.977156,10.013498,-7.508187,467092.0,5.1,Wilson RamosWilson Ramos,Wilson Ramos
408045,-1.1287602,0.73918366,-0.5501382,-0.42098305,0.88595283,-0.56558347,0.55109555,0.30860353,0.1491673,-0.07581408583424329,0.9054141245682987,0.5804984829097815,-0.36664528,7.606598,0.95429265,408045.0,4.9,Joe MauerJoe MauerJoe Mauer,Joe Mauer
456488,-0.3731124,-0.30821288,-0.9670366,-0.5440837,0.50332993,-0.39768404,-0.88183093,-0.62884736,0.14411497,0.44715183328592933,-0.5275751928737441,0.1851880170911203,-4.6959896,-6.311073,2.9838352,456488.0,1.8,Eduardo NunezEduardo Nunez,Eduardo Nunez
600524,0.3602302,-1.2345734,0.97263527,0.22182421,-0.4304511,-0.18837643,-0.045234963,-0.4308449,-0.209711,0.24873801119607006,-0.22383056410134347,-0.7195766846147474,6.4110775,2.2690651,-17.658321,600524.0,0.4,Renato NunezRenato Nunez,Renato Nunez
519306,1.4250677,0.5283347,-0.14846325,-0.35724154,1.2600505,0.06649192,-0.6940735,-1.5939363,1.0180062,0.13137692049855337,-1.8806139290067816,0.5720103754167329,6.8942065,-29.597248,2.4284213,519306.0,4.3,Steven Souza Jr.,Steven Souza Jr.
448602,-0.004263816,-1.1332918,-0.50898784,-1.2873518,-2.0990016,0.08036174,-1.0061132,0.6685524,1.1780604,0.3401843420673825,0.23355002727050564,1.0485698760132163,10.513473,-13.397978,20.293917,448602.0,0.8,Mark Reynolds,Mark Reynolds
592696,-0.5836328,0.38612455,1.5994301,-0.05432065,0.61169285,-0.6302523,1.676756,0.717326,0.010842707,-0.5012464414035415,1.4635176992662577,0.007516626025825275,5.524249,19.117065,14.800941,592696.0,9.9,Eddie RosarioEddie RosarioEddie RosarioEddie RosarioEddie Rosario,Eddie Rosario
592450,0.16187418,0.97981745,1.8447212,0.58511883,0.9926841,0.44596413,-0.9303833,-1.1138664,1.0673792,1.7002992211187742,-0.806527900210863,0.11021999720359629,20.52498,-15.429094,0.51987165,592450.0,25.9,Aaron JudgeAaron JudgeAaron Judge,Aaron Judge
660162,-0.5567033,-0.81727725,-0.38819098,1.0414855,-0.7956663,0.13414448,-1.3641348,0.30263734,-0.1410924,1.4727753870128517,-0.30354290306030346,-0.5432493112139188,21.097004,-2.4864085,-8.898052,660162.0,11.9,Yoan MoncadaYoan MoncadaYoan MoncadaYoan Moncada,Yoan Moncada
489149,-0.09704249,-1.8382355,0.8107016,-0.855436,-1.6048703,-0.0077155572,-0.30982938,-0.84522325,-0.17283662,0.2698006823690473,0.27302240426893987,-0.4078392178441536,7.9441013,6.0964875,-14.207729,489149.0,2.9,Logan Morrison,Logan Morrison
527038,0.8221804,0.2602185,-0.78905886,-0.5322562,-0.3430036,1.1145242,-0.3199208,0.29421842,0.9485368,-0.21440565115263124,-0.3298872131808937,0.5629040084710294,4.8308654,2.1577606,10.622502,527038.0,2.6,Wilmer FloresWilmer Flores,Wilmer Flores
446359,2.0505638,1.4485054,-2.4836338,0.22226638,-0.10052533,0.103291206,-0.28582045,-0.52078205,0.81043583,-0.9236744997428454,-2.062927599969408,1.6700723340772552,-8.218626,-13.242182,23.796225,446359.0,4.7,Zack CozartZack Cozart,Zack Cozart
543281,2.529186,-1.9625793,1.3037142,-0.42126742,-1.8721702,-0.3634063,-0.2848741,1.3586199,1.6155806,-0.5955470262882128,-1.0209205430839947,0.48618499977612933,1.7528011,-8.736061,8.393712,543281.0,6.699999999999999,Josh HarrisonJosh HarrisonJosh Harrison,Josh Harrison
572041,0.7304745,-0.18030365,-1.0101702,0.572925,0.3009487,0.74026567,0.2948809,0.86334705,-0.097227536,-0.5599716357000802,-0.21687858249344735,-0.515374429544512,-14.553932,5.9419484,-6.565272,572041.0,1.3,A.J. PollockA.J. Pollock,A.J. Pollock
456715,1.0323904,-0.02987961,0.2527104,2.436607,0.5910457,-1.512032,-0.75060844,-0.8527863,1.2581007,1.551819326836672,-2.118562261096738,0.6616649859501552,16.648752,-22.345963,0.05873909,456715.0,12.0,Lorenzo CainLorenzo CainLorenzo Cain,Lorenzo Cain
622110,0.114389405,-0.8932446,0.933059,-0.16256177,-0.6866563,-0.38156697,-1.6574038,-0.28709334,0.31992435,1.2506930534646334,-0.8391377876702591,-0.1519031041936139,14.443511,-13.344019,-6.7488837,622110.0,2.1,Matt Duffy,Matt Duffy
571740,-0.33632565,0.14228173,-0.6695213,0.47914982,-2.6293488,2.177959,0.81457037,0.3998427,-0.0099438755,-0.004505969309170766,1.5448538858593805,0.17592073024210203,-2.5542264,17.437609,2.2206864,571740.0,3.8,Billy HamiltonBilly Hamilton,Billy Hamilton
542921,-0.61202496,-0.45891753,0.78469914,-0.74430877,-1.3801993,1.0454533,-0.6176743,-0.083717234,0.54593945,0.8966027640202545,0.8173216615986116,0.08001276508701533,8.471395,12.192807,0.9055206,542921.0,3.0,Tim Beckham,Tim Beckham
542454,-2.1136498,0.91340995,-0.6223761,0.06391433,0.66745377,-0.37195525,-1.5426886,0.8828712,0.3281262,1.8067324600588401,0.5840595747526045,0.4413377144050481,27.574457,8.085705,5.565448,542454.0,2.4,Danny Santana,Danny Santana
444482,-0.10602101,0.9519158,0.4291199,-1.0276289,-0.573039,1.195477,-1.3714283,0.8340625,-1.5627741,-0.09272002184698189,0.01015539990145844,-0.9119585717610386,-8.257219,-5.242321,-13.731328,444482.0,8.2,David PeraltaDavid PeraltaDavid PeraltaDavid Peralta,David Peralta
476704,0.3284469,-0.43251947,-0.9787704,-0.5228583,1.6761769,0.53550255,-1.7618394,-0.3157168,-0.33144134,0.44002179260516916,-1.4099801281166682,-1.0802298630552927,15.132677,-21.817556,-11.678546,476704.0,9.9,Jed LowrieJed LowrieJed Lowrie,Jed Lowrie
596115,1.2731954,0.1164503,-1.2314558,0.8805054,-0.24667092,0.9005925,-0.22480124,-0.63830394,-1.2554008,-0.5733229937233718,-1.2857227273043246,-0.885061559696971,-3.882829,-22.300812,-15.5158615,596115.0,17.6,Trevor StoryTrevor StoryTrevor StoryTrevor StoryTrevor Story,Trevor Story
553869,0.99963087,-1.3589271,-1.9225007,0.28531796,-1.8902831,1.1564621,1.1407952,-0.67740756,-0.51551145,-1.2444380615735078,0.09051214653279287,-0.2823765170804932,-31.53052,7.3636866,9.861011,553869.0,0.0,Elias Diaz,Elias Diaz
605113,1.0037678,0.6319237,-0.93525845,-0.7570557,-0.45014188,-1.7104743,1.2649105,0.12028805,-1.1230739,-2.293207842911926,-0.3905666509989968,0.9066909570061631,-23.224485,0.43588072,13.780079,605113.0,8.6,Nick AhmedNick AhmedNick Ahmed,Nick Ahmed
600869,-2.537159,0.81152534,1.5489179,-0.19838895,0.2774946,0.772561,0.074134484,0.18348585,1.8790494,2.2028290239391253,2.321557375167387,0.8382608604717487,23.211994,16.699162,-6.5339565,600869.0,11.2,Jeimer CandelarioJeimer CandelarioJeimer CandelarioJeimer Candelario,Jeimer Candelario
519058,1.2710848,1.5819619,0.18487884,1.3059567,0.59745264,0.0004260308,-0.73292494,1.6039934,0.781196,0.3527014099191108,-1.2420303228785927,0.5274800501131125,-1.2986466,-23.239632,6.6382055,519058.0,7.2,Mike MoustakasMike MoustakasMike Moustakas,Mike Moustakas
488726,1.9532634,0.9244842,1.0671976,-0.31385687,-0.544657,2.1052048,-0.059422754,-0.5270582,0.8420703,-0.29669586184829333,-0.7834762430332682,0.1580556956509347,-4.994503,-14.227913,9.8213415,488726.0,11.1,Michael BrantleyMichael BrantleyMichael BrantleyMichael Brantley,Michael Brantley
592192,-0.784361,1.3745606,1.094884,0.35189632,1.0476617,0.22675736,-0.30419052,-0.23169342,0.38111052,1.136991764755453,0.264676111247307,0.13163468448682974,21.369967,8.130276,4.8752203,592192.0,8.9,Mark CanhaMark CanhaMark CanhaMark Canha,Mark Canha
656941,-0.16531296,-0.25542232,0.9802112,-0.03712526,0.64243376,0.4178884,-0.1428079,1.0500835,-0.68082553,0.023018564228744473,0.41444713078120604,-1.2562718450171828,-7.6628737,3.3558729,-20.48298,656941.0,8.9,Kyle SchwarberKyle SchwarberKyle SchwarberKyle SchwarberKyle Schwarber,Kyle Schwarber
664058,1.0506604,0.049176782,0.5184992,0.2453242,0.72274363,-1.977497,0.029594757,0.043861452,-0.8070348,-0.7557580585989923,-1.3150041659906586,-0.08345896507121288,-21.3638,-22.195982,-1.6361191,664058.0,5.2,David FletcherDavid FletcherDavid Fletcher,David Fletcher
621493,3.2287383,1.0882394,1.2114072,0.38203853,-0.5380022,-1.015094,0.41253707,-1.2478234,-0.57580316,-1.522810783379066,-2.5386531906127527,0.5923096093863669,-17.247713,-23.14277,3.6443076,621493.0,3.9,Taylor Ward,Taylor Ward
609280,2.0160966,0.6584246,0.81070584,0.11265474,-0.02912805,0.24949872,-0.12319942,0.416268,1.0615605,-0.40385448543128655,-1.2348854027197493,0.6261926103887431,-4.2720256,-23.336939,3.0750172,609280.0,3.7,Miguel Andujar,Miguel Andujar
645302,0.22571507,1.0603415,-0.44839314,-0.1225133,-0.13279198,1.130492,-0.43749562,1.3870901,-1.2806877,-0.593440630640011,0.08981669440488232,-0.7571333023980958,-8.645453,9.3677225,-3.7191515,645302.0,3.1999999999999997,Victor RoblesVictor Robles,Victor Robles
656305,0.6919041,1.1268237,1.6115246,0.6473786,-0.026884723,0.71930015,0.52672046,0.5597376,-0.29204285,-0.16516612052111118,0.1290075182504664,-0.38281491496890246,-8.087461,-1.0531336,-18.468763,656305.0,23.8,Matt ChapmanMatt ChapmanMatt ChapmanMatt ChapmanMatt Chapman,Matt Chapman
642708,2.457729,-0.30325451,-0.53192973,-0.20892468,-0.07391904,0.36857083,0.27822337,0.43675116,-0.5922713,-1.808556257762312,-1.4243262462687794,-0.5182389121583924,-26.54254,-8.679089,-0.24813357,642708.0,7.8,Amed RosarioAmed RosarioAmed RosarioAmed RosarioAmed Rosario,Amed Rosario
656555,-1.0281807,0.24038923,-2.4994655,-0.8851765,-0.7176868,1.075665,1.6075431,0.22350426,0.93535733,-0.8631510899641309,1.9398342655661889,1.3125673823031032,-11.387079,15.087685,17.537151,656555.0,6.699999999999999,Rhys HoskinsRhys HoskinsRhys Hoskins,Rhys Hoskins
641487,1.7580303,1.212488,-0.22816035,-0.43210673,-0.3661382,0.4457047,0.8581176,-0.19686127,-0.82829076,-1.839956205159421,-0.713118970775105,0.23760345174341954,-23.876253,-5.6233077,2.1938741,641487.0,11.5,J.P. CrawfordJ.P. CrawfordJ.P. CrawfordJ.P. Crawford,J.P. Crawford
642086,-0.32588676,-1.128299,0.41186643,0.06586403,-0.6612117,-1.2029346,0.079982206,0.62488264,0.9243853,0.46320631481448415,0.393024707907247,0.5895607716130103,11.5972395,27.051796,-1.8036814,642086.0,1.5,Dominic SmithDominic Smith,Dominic Smith
572228,1.4513581,-0.039565552,0.24275756,2.2134008,0.56897914,-0.42884052,0.6682248,1.6666731,0.49551713,-0.20146668086017694,-0.7616146348740133,-0.295672633283522,-4.918523,-10.72526,-12.406264,572228.0,3.1999999999999997,Luke VoitLuke VoitLuke Voit,Luke Voit
657557,1.2991408,-1.1338809,0.19092178,0.22247471,-0.5060395,-0.8136037,0.64233345,0.7043621,-0.763451,-1.2427308438568543,-0.5038044344031767,-0.6050162672530078,-10.338009,-15.354549,-10.430998,657557.0,3.7,Paul DeJong,Paul DeJong
519346,-0.28314158,1.7813329,-0.5611796,-0.2861437,-1.5899905,-0.28923735,1.1279087,-2.702749,0.98337567,0.06714460591579943,0.28549771632476834,2.6610379187417283,-5.242362,8.37187,29.573658,519346.0,2.3,Eric Thames,Eric Thames
641857,0.623832,-1.526006,-1.0403875,0.2742257,-0.82944155,-0.33174875,0.088469654,-0.88151073,-0.81086975,-0.47634727333492055,-0.6844081963169262,-0.5722378752791326,-8.333124,-15.813146,-7.6806736,641857.0,7.6,Ryan McMahonRyan McMahonRyan McMahonRyan McMahonRyan McMahon,Ryan McMahon
657077,0.13224088,0.4740203,0.10761927,0.568567,0.66760963,0.33196053,1.5950015,1.9346418,0.9853164,-0.653196195358695,1.1854927193587932,0.3095732195810978,-12.494209,12.860899,2.8692355,657077.0,7.0,Alex VerdugoAlex VerdugoAlex VerdugoAlex Verdugo,Alex Verdugo
641355,1.3825868,0.42694697,-0.7206215,-0.81264067,0.8915197,0.13093111,0.13185962,-0.56981224,-0.4448181,-1.3174022119267768,-1.132564575315081,-0.08445375351242672,-20.389051,-10.210214,-2.3829489,641355.0,22.4,Cody BellingerCody BellingerCody BellingerCody BellingerCody BellingerCody Bellinger,Cody Bellinger
571657,1.7186453,0.55129516,-0.35335195,1.231708,0.6357802,-0.27313828,-1.4136318,0.274184,-1.0865897,-0.023339327704310648,-2.4196790239497337,-0.846335228817306,2.0257387,-25.577114,-9.869344,571657.0,3.5,Kyle FarmerKyle Farmer,Kyle Farmer
646240,-0.7464769,0.7977316,1.1898211,1.9734445,-0.2119332,-0.40262583,-1.15903,-1.6124477,-1.2379496,2.0305960444021256,-0.8457925279189714,-0.7223573492066062,27.909037,-9.059326,-8.628458,646240.0,19.6,Rafael DeversRafael DeversRafael DeversRafael DeversRafael Devers,Rafael Devers
605204,1.8597234,0.62786925,-0.30877924,0.22489342,-0.68960714,0.36857837,-0.23577012,1.2143214,-0.9967872,-1.27447614731196,-1.1144542027368736,-0.34576103462181734,-12.362547,-13.493532,-2.3922505,605204.0,2.5,J.D. DavisJ.D. Davis,J.D. Davis
608385,0.16098934,-0.7103737,0.7461947,0.9805795,-0.92195886,1.2067479,-1.5650793,-0.43650496,-1.7504492,1.08671842715895,-0.7696690081068218,-2.055320578597487,16.50979,-6.644989,-21.970226,608385.0,0.4,Jesse Winker,Jesse Winker
664023,1.1908227,1.0432022,0.877955,-1.6894435,-0.47672874,0.35535356,0.9295737,0.5420401,0.47998634,-1.5992658657318006,0.32398200213876516,0.9804499537477449,-14.804214,6.1372895,13.296917,664023.0,10.4,Ian HappIan HappIan HappIan Happ,Ian Happ
