batter,0,1,2,3,4,5,6,7,8
543001,1.8786567,0.32828125,0.9145892,-1.665501,3.167118,-1.2400144,0.23947999,0.67722714,-0.048636355
543883,0.40171632,-0.431406,1.052387,-0.9868068,0.37088388,0.061027937,-0.5455661,0.17527807,0.48463246
642397,0.7833579,0.008695573,0.048902877,0.16759111,-0.285144,-0.81853867,0.5223051,0.3803305,0.13681951
642073,0.20558669,0.56423026,-0.19933642,0.007549559,0.26882708,-1.0706983,-2.5311873,-0.3439136,0.7039592
663423,-0.7494166,-0.96066064,-0.1529242,0.00505245,0.10228974,1.7952703,-0.1548645,-0.9883676,-0.1206129
572143,1.0183438,1.8622618,-0.2748553,1.2429682,0.84947354,-0.10202584,-0.59310305,-0.7618324,-0.7629101
669738,0.66527563,0.45044738,0.7445283,0.6731579,-0.34862056,0.10564395,-0.40375543,-0.67198074,1.9940403
622103,0.13657649,-0.2311696,1.1261749,0.2079481,0.0012423126,1.6706709,-1.0265136,1.4425833,1.4893724
592716,0.7010346,-0.18874478,0.91685164,0.2833259,-0.7180637,0.25953165,-0.5732094,-0.034540646,-0.23517247
666198,-1.767484,-0.931945,-0.6698319,0.19350135,-0.033306032,-1.3935356,0.75741345,-1.1462208,0.34731814
657024,-0.3205298,1.9681236,0.14393143,1.4037515,0.98393846,-0.22184457,0.36537617,-0.96708643,-0.16672099
608715,-0.54459673,-1.1005843,-0.015004933,0.057150953,-1.0644372,-1.7769363,1.5103613,0.13942488,1.1593574
592102,-0.04936674,0.36500633,-0.094820105,-1.7159733,0.40086436,0.7071191,-0.2577685,-1.2573799,-0.8941008
658648,-0.31998935,-0.0114187645,3.3983579,-0.1024485,1.9014149,1.4434505,-0.08844982,-0.50361556,2.200893
643524,1.1994247,-0.19736485,0.34522188,-0.9471135,-1.0131214,2.0496771,0.30614588,0.31456658,-1.2553079
656582,1.8449217,-1.7098048,-1.2231979,-0.9533259,-0.30448094,1.0206091,-0.84476817,-1.9508773,-0.1320432
598264,0.6304061,0.43789175,-1.4716296,-1.8113534,-0.96876496,1.0083224,0.5107976,-0.16212481,0.42054087
519393,1.1839585,0.3786643,0.5936295,-1.2074041,0.16090749,0.012995624,-0.87777126,0.48438054,1.0310059
623515,0.045321915,0.3494916,-0.12807074,-1.3481196,0.18432935,2.0625277,0.8934313,-1.481558,-0.5455427
607486,-0.80159396,0.10604782,0.48454756,0.43640506,-0.2095301,0.6594951,-0.58273906,-0.30460975,-0.7333651
641943,0.8647336,0.6633195,0.70085675,-1.9208734,0.47683874,1.7650894,0.46420386,0.44008353,0.24449098
641999,-0.43487194,0.09991564,-0.71601546,-0.620874,0.8573083,-0.7675277,0.5572617,-0.39043617,-0.47600946
605231,0.8346655,0.0097527215,0.7016937,1.3659768,-0.9664479,-1.0003562,1.6581256,-0.84180987,-0.62193507
675656,1.2528226,0.60893714,1.3829664,-0.8180907,-0.039846502,0.33692586,0.8710151,1.1957626,-0.47400343
642215,0.41632178,-0.2135219,-1.3423623,0.59534407,0.51386327,0.9392842,0.31044197,-1.0923934,0.8986615
657027,-1.0062584,-0.93993044,-0.8093874,0.41001043,-0.7925749,1.1174535,0.39064518,0.5277526,0.32442853
650832,0.77338225,-0.3709892,-0.5795035,0.40247318,0.10194483,-0.069148265,-0.17592758,-1.3805425,-1.6188251
664877,0.2550855,1.3791494,0.7843921,1.0961229,-0.5064365,1.0505062,0.07736099,-1.0307336,1.0089918
643269,-0.41376838,-0.56057304,-0.53523463,0.7054637,-2.4515924,-1.2829518,2.3980699,0.7169559,0.32910356
663647,-1.0783553,-0.50383204,2.5061316,1.07869,-0.08661879,-0.31095028,-0.7670552,0.41590965,-0.39854318
621008,0.8745136,-1.3937314,0.95991457,-1.4900546,1.6704531,1.2788345,1.2745132,-0.4815675,0.33041084
665506,-0.97009856,0.6894079,-0.048918482,-0.052543607,0.19666211,-1.9814546,-2.256731,0.39380634,0.29828432
453527,1.0512642,0.57867754,-1.1094911,-0.40098032,-0.2730307,1.0300329,-2.1065888,1.7541418,-0.06558896
641802,1.1002266,-1.1532612,-0.0046762167,-1.3884908,-1.2983739,-0.090575755,0.6732479,-1.5462191,-0.21990258
622482,0.46752766,0.88337886,-1.6993206,-0.93724895,-0.71222556,2.3177977,0.5282338,-0.29227316,0.13433647
659366,0.40678936,-0.05725857,-1.1867721,-0.23139423,-0.8294108,-0.5625875,0.060141604,0.43691146,2.0963926
642694,1.2883393,0.7855733,-1.330929,0.060595583,-1.3772388,0.48289564,2.2686255,1.3294783,0.3178616
592144,1.1114703,0.67197615,0.36078098,1.6974117,-1.9485377,0.19737883,0.6926854,-0.24629684,0.54322004
642836,0.017031126,1.1965022,-0.45633644,1.4570549,0.07169265,0.2096293,-0.10408577,0.49076384,-1.2286273
681581,0.38283324,1.0328661,-0.26455396,0.14798802,-0.53871715,0.11191786,0.2021991,-0.3943754,0.10795827
657017,0.64501894,3.2067251,0.2974749,-0.03666743,1.0549167,0.2858283,0.22082104,-0.6758438,0.34635445
606477,1.8135971,0.85444677,-0.18164375,-0.118693806,0.53922004,-2.2945883,2.3526964,0.59432876,-0.35089356
621469,0.19981994,0.35759404,-0.9370805,-1.7249017,-0.8650014,0.25782043,-0.9695456,0.15259776,-0.13506126
666915,0.85567725,-0.9209382,0.09058168,-0.43204385,1.1682884,1.127626,0.77481073,-1.2447003,-0.4065139
670097,-1.4603809,0.66006225,-1.2170227,-1.2782005,-0.060321156,-0.51763535,-0.61984545,-0.6539496,-0.0174652
676940,0.6161427,0.23609668,-0.7582716,-0.762314,0.083643004,-0.15418197,0.85246474,-0.38902757,-0.8254576
605530,1.6600654,-0.62685496,-0.4063,-0.2456455,-1.676375,2.0317175,0.95325184,1.3577955,0.8519754
675910,0.69746226,1.5825964,0.079900175,-0.6280476,0.28183922,-0.786661,1.8382006,-1.9622053,0.50471723
657733,0.7933528,-0.050144367,0.22706805,-0.29517505,0.12411406,0.19491217,1.1374539,-1.4922009,-1.1859381
656718,-0.37521523,0.12616163,1.515032,-0.79267144,-0.09976783,0.4131792,-0.62120247,-0.97810936,-0.90961856
664081,0.5329643,-1.3590264,-0.3740269,-0.9884931,-1.0226637,-1.6626432,0.089292236,-2.0445917,1.4433392
642315,-0.22794431,-0.072973624,-0.6543326,-1.1700032,0.3786111,1.5938425,-0.3978235,-0.27372873,1.2015655
668731,0.024215607,0.0648732,0.17926852,-2.1649096,1.1850468,-2.2472696,0.8123813,1.143311,2.112182
663905,-1.7313806,1.6069716,-1.0132065,0.91852117,1.3078227,0.3538427,1.7545775,-0.9454117,1.1758602
641625,-1.0747154,-0.2666833,0.47225547,-1.5160555,1.4881392,-1.2667003,1.1585252,1.092728,-2.3793328
657426,-0.41757634,2.0621445,-0.25506335,-0.77940935,1.0277945,0.13627724,-0.99407005,0.32871887,0.41103098
643549,1.3043396,0.18096754,1.2780617,0.40348816,-1.4601566,-0.5579351,-0.9011615,-0.42574334,0.95745397
650971,0.95167005,-1.4108758,2.0230064,-1.0616572,-1.2305015,0.10733615,-1.0361307,0.36526883,-0.47993118
670092,1.6067891,-0.42853484,-0.9617929,0.32422334,-0.7835502,1.6494124,0.38522783,0.44201863,1.1518065
668784,0.7576522,-0.9451099,0.07814116,0.6799838,0.06038549,-0.36279184,0.39483023,-0.8526094,-0.14569093
621505,0.041121546,-0.45516774,-0.38807136,-0.8861762,-1.4282255,1.9555343,1.4724773,-0.22935043,0.15076706
680690,0.8689735,-0.42606556,-0.2611795,-0.43199387,-0.46419114,-0.745788,0.70215017,-1.1090133,-0.8477932
663788,0.02599973,0.37533572,0.6802982,-0.114059016,-0.6403559,1.0474572,-0.19433032,0.21724604,-2.535553
664938,0.1334678,1.1632143,0.4441466,1.0330424,-0.79336244,1.5319856,-1.4773147,0.92313236,-1.2593637
623513,-0.65426236,-1.1848308,0.31392974,-0.24910042,-0.96959496,2.4746754,-0.9986279,-2.4205558,0.8185656
670290,-0.7468512,-0.44680566,-1.7034348,-0.012272083,0.7092466,0.68614846,0.04566368,-1.0089718,-0.86421645
670143,-0.23391336,1.1871971,-2.1263685,1.1920947,-0.94129205,-0.46937945,-1.4918464,0.33976182,1.534337
615699,0.5802215,0.558775,-0.23505178,0.40232855,1.3515253,0.45720044,-0.65789396,0.91530234,0.51260835
678010,-1.3601549,-0.058742702,0.324625,-1.3272061,-1.0694233,1.1438286,-0.076611325,0.07307244,-0.6624946
682162,-0.92029214,1.2410771,1.4725688,-2.5486436,-0.5946404,1.5853121,-1.8803796,0.1703417,0.43070418
630105,0.2985795,1.1524851,0.27854434,2.0832884,1.7126445,-1.1309379,-1.0540124,-0.31107095,0.34319195
660613,0.6329216,-0.6210648,-0.7538397,1.7171274,1.5981697,-0.6367099,1.1135436,-0.73840505,-0.52258074
667611,-1.3357604,-0.06340048,-1.2474279,0.6469874,-0.0463274,-0.019202767,-0.45652133,-1.011023,1.4354641
623241,-0.046935115,1.0957088,0.96225816,0.29540473,0.023497758,-0.14155081,0.5981693,-1.3777632,-1.0584241
623238,-0.8265269,0.5865423,1.6446664,0.6950248,0.11224014,0.37407422,-0.07843148,0.5131501,0.5066638
615697,0.79590446,-0.4683645,-0.051925965,0.8407537,0.37745792,-1.1648977,-0.13295457,0.7255062,0.18393931
663541,0.23565052,-0.034160625,-1.0837383,0.28697664,0.41885683,-0.45006493,1.1553779,2.2739582,0.5617217
656309,-0.35868934,1.156845,-0.1952314,-0.057466283,-0.46058416,-0.14447686,-1.0862414,-0.60687375,-2.1965451
656361,-1.1676886,-0.4215921,-1.19684,-0.79036933,-0.4659073,0.9326499,-0.29654554,0.020939263,0.6016926
656484,-0.29348996,0.7494948,0.10345445,0.22334874,0.6484675,0.83786106,-0.45025036,-1.236312,-1.0417813
641882,-0.3224618,-0.5202403,2.3100135,-0.3316611,-0.19013602,-0.8996825,-0.32552797,1.2161093,0.88858354
620998,2.2073314,-0.28790963,-0.23141263,-1.2678043,0.29877052,0.33756813,0.21309415,-0.7779482,-0.008172866
657108,0.83198476,1.302257,-1.9299164,-0.75401396,0.07636697,-0.34801462,0.51180303,1.4786031,0.91206723
621468,0.61321515,0.15913086,0.032411464,-0.038917486,-1.7684518,-1.1055408,-1.3732388,0.43566108,-0.005024471
593590,1.8343241,0.21007934,-0.30994785,2.8373199,-0.6611019,-0.53271323,-0.15161264,0.7694169,-0.28930303
670410,-0.17723916,1.0804437,-0.30936173,2.1542492,-0.8725363,-0.85306597,0.2171706,-0.6752469,1.162988
672695,-0.51182646,0.44928974,-2.6684256,-0.04752561,1.718698,-0.11350168,1.7138101,0.49928147,2.414549
657129,-0.53143454,-0.48964122,2.002452,0.78482455,0.54103166,-1.0900403,-1.5031369,-0.4004149,1.5287993
656403,-1.4402088,0.6192663,1.7130624,-0.7230591,-1.6777673,0.71521866,-0.4092635,0.09534897,0.06079729
666164,-0.5573459,1.4415283,0.23771697,0.7372833,0.32740557,0.08479692,-2.310264,-0.4728162,0.39610177
667727,-0.15146023,0.39890182,-0.3559204,1.0877774,1.176964,-0.11211705,-1.3735367,-0.7760572,0.61033994
663611,-0.49938646,-1.774952,-0.32652232,1.2400498,-0.274766,0.51444525,0.7835948,-1.2130185,-0.393598
673357,-0.680931,0.50520426,0.6944579,0.08382197,-1.0928196,1.1821356,2.033784,-1.7186326,-0.22093797
656976,2.1410942,0.48148623,0.43485996,0.44819763,-0.52621144,0.7672285,0.017858764,-1.1243267,-0.18245229
641884,-1.0543295,1.2639228,-0.21607774,-0.8937015,1.6796767,0.7955318,0.70806366,0.96052223,-0.2862694
669049,1.1851696,0.3063024,0.708585,0.73649776,-1.1155964,-1.2893304,-0.16046795,-0.7546534,2.404854
641807,0.9596226,1.0685463,-2.240324,-1.3605664,-0.8188246,0.5119357,-0.6744457,0.5751802,-1.4202731
592629,-0.11771228,0.3176651,0.056695957,0.5860057,-0.428643,0.08341283,-0.349658,0.44886634,0.41601574
656607,1.7833377,0.7743365,-1.576046,0.048546173,0.9989465,-1.1556357,-0.527244,2.482735,-0.8395102
669016,-1.0916873,0.34155872,0.39199463,-0.64658403,0.5124059,0.6228223,-0.78593004,0.1407318,0.8958439
665779,2.676794,-1.1514502,1.68053,0.2689242,0.8717011,-0.7231912,1.0930784,0.3132866,0.21415135
666784,0.08536032,0.6241668,0.9454973,1.6615674,-0.44202304,0.56843966,0.3944206,-0.9317193,0.534992
669023,1.5709388,-0.7611956,-0.4034884,0.92351276,0.41891158,-2.5695403,-0.34646425,1.7921877,-0.057557598
664060,0.6475362,0.62514013,-0.7179414,0.50580525,0.6534588,0.97875345,-0.5653708,-2.1519527,1.0811478
514916,-0.49730915,0.2464407,-0.82997286,0.0006139128,0.9322808,-0.46210542,-0.33938682,0.34005624,2.2439592
622758,-1.2483417,-0.16419455,1.0092596,0.5581331,-0.9991396,-1.1879925,-1.7600336,0.23533073,1.3802388
657446,1.3744375,-1.0804044,-0.1069368,-0.96524036,0.9185256,0.27323905,-0.022257496,-0.9830763,0.30586678
664011,1.1742867,0.008555182,0.16107829,-0.32391876,-0.4952092,0.47375038,-0.59193754,-0.18945394,0.91182584
664014,0.52318853,-1.2478384,0.54677975,-0.03919268,3.2394187,-0.8559861,1.1232316,0.8780704,1.1157125
657780,1.5010324,-3.1001291,-0.63486946,0.75074816,0.65611696,-0.5221404,0.3981482,1.3418078,1.5773923
641945,1.5016867,-0.39853618,0.78978103,-1.1565139,-0.089430615,0.17839433,-0.8518238,-0.24089654,1.5440729
663630,0.34533072,-0.82166445,2.4604332,1.5140204,-0.52273655,-1.4510845,-3.268975,0.46362644,-1.3692067
676378,-0.38515446,1.0073105,0.48332587,-1.3303638,0.39360592,1.9737897,-0.48068407,-0.7739347,-0.15350188
621420,0.48542833,-1.7850623,0.030169198,0.21448891,0.56547123,0.98643494,-0.8188062,0.5959982,-0.6213437
663664,-0.2905219,-1.3759837,-0.46890807,1.2220391,-0.15694687,0.7508151,0.38019654,0.23098736,0.5046517
666620,-0.67742264,0.05031902,0.47248337,-0.26951453,0.2998875,2.1737056,0.9012503,0.76137733,1.1568902
656378,0.6452269,-1.5293624,-0.14195439,1.0490792,-0.7622266,-0.43657288,0.3775797,-0.29595977,-0.4237158
664306,-0.7200119,-0.005762244,1.1977878,0.3621506,0.9242682,-0.0075146495,-0.60694736,2.2773638,1.6822555
666139,-1.3239648,1.5627202,-0.66702485,-0.061737817,1.5771652,0.2548733,-0.54727554,0.17647816,-2.0672677
660644,-1.2272881,-0.2765703,0.7001988,-0.5200889,-0.41096637,-0.5814651,0.24634868,0.5987849,-0.1364426
665650,-0.7918658,-1.5431952,1.2473314,1.0607283,0.43974772,0.16792434,-0.38470116,0.19179608,1.008082
665138,-0.55493814,0.15120314,-2.6475742,-0.28495997,-0.045585506,-1.4436096,-1.2994183,-1.9449047,-0.85263366
664332,0.02809672,0.15275383,-1.103355,0.44775397,0.34348163,0.31214598,0.15389568,-1.2156897,1.127995
621324,-0.13385691,0.1524017,0.7202329,-1.9148595,-0.31858853,0.75139356,2.5507245,-0.1188617,-1.024336
642201,0.54787165,0.20799516,0.5356519,0.21772508,0.23010765,-0.53484166,-1.016725,0.6667198,0.06724129
657128,0.53159034,0.734984,-0.77162963,0.33158657,-0.26810822,0.43620703,-0.2797598,0.5730927,0.9654292
592656,-0.46409535,0.6468028,0.25832337,1.1423144,1.1822181,0.43672952,-0.25744763,-0.5634859,-2.1847627
675648,-0.9289701,0.5134272,-0.9346471,-0.60614663,0.09309485,0.29703382,0.11088127,1.8848228,-0.2285997
573669,-1.4847379,-0.6522829,0.20717709,-0.25012168,-0.12658207,-0.057131954,1.7552006,2.1708837,-0.034745377
677950,-0.39957076,-0.06740944,-0.8794968,0.17638238,1.0859603,-0.3453275,0.07756765,1.3587816,-0.37000778
658061,0.68477684,2.3989663,-1.6736217,-0.7180439,1.1320112,-1.3913441,0.25646672,0.29809937,-0.0339083
650528,-0.8632395,1.9489561,0.83443326,0.30096537,-0.51882267,0.5523404,-1.4581196,-0.5140963,-0.2876049
670768,-1.0722504,-0.7964004,-0.6825908,1.4168729,-0.6549942,0.5238732,0.7709892,-1.221858,0.35467875
657444,0.6142617,-1.9340942,-0.5795013,0.16171552,-0.47629437,1.7474391,0.74425364,2.0669181,-0.47209424
657136,0.6848114,0.7040109,1.4630119,0.92622495,0.84459704,0.9387839,-2.1872137,-2.712717,0.70680434
681526,0.5853339,1.3548449,-1.03913,1.2326761,0.47361037,-0.55627227,-0.45192847,0.5318711,1.2985579
670286,0.016855957,0.19322577,0.13547237,-0.42775607,-1.1337826,1.2952986,-2.322819,0.619993,-0.07066069
650979,-1.5972704,0.16048461,0.7752613,-0.1524567,0.22695038,1.192748,0.6472598,-0.20404336,-2.1245246
676635,0.69447905,1.4837902,0.5745155,-0.84697735,-0.047781773,0.95681417,-0.2603611,-1.574744,0.37533253
656653,1.9668531,-0.014080758,0.99716955,0.26217213,-0.45480597,0.073754914,-1.5821813,0.34802017,0.9923667
676625,0.9069079,-1.6176759,-0.21054214,-1.6856263,-0.8364667,1.5236648,-0.42279312,-0.2747687,-0.11692261
663624,1.2244854,0.42512175,-0.8634544,0.3603224,-0.19868498,-0.09198734,0.79945177,-1.0676099,-1.1067961
501647,-0.35009125,0.35762662,0.698088,-0.05692913,1.8521887,-1.6762463,1.09577,1.8720891,-1.5358236
680737,1.2609915,-0.4644318,-0.578432,0.021089422,-1.6586789,-1.4395695,-1.8632529,0.7314706,1.802881
663616,0.08855685,-0.14453088,-0.31173494,-1.1604122,-0.05403017,0.07847791,-1.0126221,1.4728382,0.07379679
660690,1.9062978,1.2003875,1.324779,1.0451069,-0.051045153,-0.505764,-0.5608922,0.6440441,0.4983667
660636,0.56011397,1.289088,-0.29907745,-1.3174708,1.0116848,0.84805304,0.37606525,-0.9476282,-0.58853406
643590,0.11051988,-0.52455014,-0.24444598,0.40149558,0.110861406,0.88420415,-0.9468991,-0.66198087,0.917834
668904,-0.23409665,-1.1885962,-0.39188975,1.2473476,0.57409006,-0.469908,-0.23151374,1.0019863,0.5622784
666135,-0.33258402,0.5330712,0.39779598,-0.26708713,-0.21098699,0.19555011,-0.9950823,0.19067062,-0.41927364
670352,2.4032855,0.74000305,1.5507517,-1.3559048,-1.7860979,-0.39215317,0.3352626,-0.34533954,1.0656745
665828,-0.6341319,-0.3787954,0.13853186,-0.9612943,-0.27030623,-0.4066619,-1.1305768,-1.1258225,-0.057430495
623278,-1.7457777,-0.42066273,-0.37131283,0.53320426,-1.1385636,-0.8352677,-0.737403,-0.5757545,3.122895
642062,-0.059764348,-0.99042684,-2.17609,-1.1070101,-0.32451007,2.0988789,-0.98103446,-0.37727407,-1.1735367
641741,-0.037029207,0.6657599,-0.1733122,0.28101754,-0.27347913,0.38684964,-0.13200712,1.5089198,0.7790256
547181,-2.3702075,-0.6517016,0.05823856,0.5527117,-0.09980621,0.28183132,-0.8279709,-1.2864623,-0.5923265
656734,-0.70949304,-0.076474324,-0.12912859,-0.15605032,-1.1557442,0.6335381,-0.79915226,-0.5015052,-0.5356397
656388,-1.1545327,0.8640711,0.2129797,2.104941,-0.14174847,0.6227788,-0.0018540882,-1.799613,-0.7000525
571975,1.2098566,0.21361889,-0.5819968,0.91731495,-1.1592,0.6217058,-1.5012811,0.08300557,0.47032544
666185,0.26447105,0.8536342,0.81985277,-0.0034987954,-1.0312562,0.38087213,0.094016425,1.0164818,0.52428216
655719,0.6095973,-0.33196372,-0.9362714,1.1597174,-0.45222923,-0.30065602,-1.5786452,0.024824863,0.27029702
676882,-1.4917859,-0.076802306,-0.16893084,0.5560924,1.4285058,1.6983862,0.8337104,-1.3327338,-1.8258661
664873,-1.4981177,1.1276861,-0.058498565,0.68233484,-0.120919354,0.2112534,0.0779145,0.8516705,-0.58938324
650531,1.1036363,0.37611672,-1.7723544,0.0067849336,-1.0692879,-0.23517098,1.0857624,0.092007466,-0.1968196
663791,0.47255078,-0.36139098,0.81978315,-0.7577051,0.42555118,0.6643488,1.7467531,0.28396186,-0.13419676
670461,-0.22879039,0.02341975,-2.2199106,0.2468835,1.164012,-0.36573663,0.6015099,1.3981129,-0.19955552
664159,0.7562726,-0.28094375,-0.2846802,1.5252057,-0.54407364,-0.19684057,-0.31255823,0.2266181,-1.2299014
665804,0.24205029,-0.882289,-0.19484885,-1.0105035,-1.2529923,-0.83765143,-0.6776088,1.7665311,0.59114414
676616,-0.4886631,-0.04810465,-1.072164,-0.6861781,-0.8602429,-0.91531104,-0.46924886,-1.6428033,-0.74146605
669106,-0.4494141,0.21142112,-0.884127,-0.3412895,1.4820025,-0.47398198,2.3917992,-1.0244411,0.42872608
676724,-0.83356357,0.50634617,0.88405895,2.0996158,0.35828704,0.6839268,0.31954983,-0.52358246,1.1833341
661437,1.3301839,0.04097616,0.3398579,1.603889,1.9185541,0.76911265,1.4765509,2.0378351,0.02097523
605148,0.5641402,-0.76571125,0.28749436,1.5665945,0.96965724,-1.4159207,0.312754,2.1118803,0.28696615
592530,0.11365821,-0.56985116,-0.3504747,1.2106752,0.69745886,-0.6435655,-0.3409057,-0.38571474,0.20588118
622435,1.9288118,-0.4638247,0.29281968,0.54050624,-0.4083098,-1.6833562,-0.9684347,-0.0076937117,0.30064195
607207,0.7501739,-0.22482513,-0.83428514,-0.7152355,0.83546364,0.51284,-0.07074736,0.8118352,2.877687
656260,-0.949974,-1.3209089,1.1020095,-0.2664047,1.1639518,0.1911778,1.3346708,-0.5017754,-0.08053424
670468,1.4395275,-1.169467,-0.95780206,-0.22098711,0.30771205,1.1795238,-0.010388367,-0.8310907,0.36760408
543041,0.2159356,-0.10552128,0.2261593,0.22362143,0.35685134,-1.2169111,-2.0857508,-1.4076726,0.24524409
656494,-0.3591705,-1.218996,0.14179009,1.8251665,-0.7043944,0.35835585,0.22601567,0.9140687,-0.13312462
543232,-0.28506696,-1.023412,-0.19564071,-0.37252414,0.48950234,0.10643653,-0.32996437,2.3072534,-0.20696095
645305,0.5628612,-0.22800837,-1.1773375,0.5843457,-0.031322453,-1.1035968,-1.5240949,0.88588613,1.1726326
681679,0.037541352,0.7421617,-1.1832054,-0.06289195,-0.30061188,-1.2536452,-0.30646667,1.1660184,0.48054057
641336,0.6561578,0.07072787,0.44081876,-0.44437772,0.068344206,2.3136659,1.3705244,-1.1467162,-1.7719454
595210,-0.001366913,1.9160696,-1.8908032,0.28949538,-1.0820973,-0.5933917,0.07639167,2.0049164,-0.8685096
657636,0.83440965,1.7820687,0.09279255,1.2924854,0.38886958,0.2671095,0.79134166,-1.2101476,0.95506924
608380,0.8174312,-0.8466359,0.06344601,1.200738,-0.042647664,-0.047227394,0.26478752,0.3023793,-0.7149883
670351,0.51284736,0.32109207,0.3934395,-0.81120604,-0.37479538,-0.13941762,2.1299493,0.698137,-0.8049553
669451,1.0489452,0.13480414,0.90426767,-1.4478222,0.0637281,-0.052651897,1.1428673,0.26068467,-0.96109384
660731,-1.1829253,0.6103683,0.591618,-0.64512646,-0.62393624,-0.02359947,1.3368467,-0.17532876,-0.3545271
665750,-1.1738012,-0.46077874,0.5010907,0.54009324,1.4076047,1.0385677,0.901135,0.5260471,-1.4711394
656896,0.8729089,0.39185873,1.4676428,0.36356232,-0.69949526,0.6743063,-0.74815875,-1.3527539,1.2677106
667651,0.2735312,0.19403519,-0.35204983,0.7687832,0.015747774,0.6235682,1.7577767,0.78140146,-0.6572475
666137,0.06553096,-0.7555263,2.3796859,2.0030265,-0.3683665,-1.8669841,-0.8256713,-0.29096913,1.0274098
669352,-0.8597565,0.36369765,-1.0426171,-0.7217491,-0.56263083,-1.0086449,-0.14857005,1.4089292,0.9233128
669413,-0.7880816,0.27522486,0.41313434,-1.2387133,1.0528324,2.5896938,0.1784954,-0.4229643,0.6878449
660639,1.9466498,-0.13873966,0.093097866,0.24021024,-1.1054373,-1.1164774,1.6595935,-1.6805453,-1.8235228
663402,0.10123945,-0.79264736,-0.56675154,-2.2267199,0.51820475,2.6160498e-05,-0.23659503,0.46756607,-0.7481698
656274,-1.5736845,-0.46098244,-0.41007522,1.6671875,0.8650693,-0.55344677,0.3250995,-0.5525071,0.23876533
677690,0.14556581,-1.4061334,-0.32454118,-1.0006161,-0.4810283,-0.5448831,1.2010344,-0.67956334,-1.3995672
676627,0.3397598,-0.4431015,0.7210017,0.3723749,-0.17425196,-0.010416129,-0.33968657,-0.43030417,-0.5036488
675662,0.41804147,-0.5307399,1.2518667,0.60399973,1.1555877,0.8898774,0.14681262,0.2866659,-1.5223007
663708,0.19818127,1.1272041,-2.2132547,-0.8532607,-0.17165561,0.7666634,1.5825042,1.1267821,1.2597538
646404,0.11441354,0.1621207,-1.1600313,0.9035866,-1.909422,1.3674703,-1.4922366,1.1645019,1.4900014
672832,0.41878638,0.10736823,0.39448065,-0.7753704,-0.19664334,1.4510602,-1.8772807,-1.549729,0.4829726
625506,-0.22620116,0.07291758,0.37897012,0.27977276,0.07681398,-0.03218278,-1.4935141,-0.42362136,-0.9273008
622100,0.010391629,-0.4610388,0.18149705,-1.9643683,-0.51897043,1.1462703,-0.58509684,-1.5347346,-0.105244234
669623,0.866537,0.8823536,0.7227688,-1.440558,0.08855819,-0.35881543,0.5900571,-0.30589005,0.5548895
676801,-0.7835364,0.2439415,-0.92714685,-0.33526874,0.4000779,0.18413766,-0.63459474,0.45900148,-0.3795262
605248,-1.6442162,1.3678193,-0.20935695,1.1006061,-0.3196892,-0.23678958,-1.1533635,-1.6714983,1.0031836
628450,1.2628781,0.6357289,-0.4580574,-0.9492174,-0.21261029,-0.6716368,1.1229907,-0.10401958,0.47114038
594872,-2.855078,-0.5564385,0.2537634,0.4735166,-0.15504725,1.714686,0.84566,-0.60125834,0.3123014
623173,1.1833099,0.8238592,0.55996966,0.8634571,0.308084,0.6579256,-1.7444476,-0.38969487,-0.9395207
458689,-0.31354246,1.3753378,2.0334733,-0.7750481,-0.32855967,-0.8751127,-1.7758057,-1.8219613,1.4645963
656668,0.40918016,-0.17325145,0.73912704,-1.1483802,-0.12161447,0.08721166,0.2913669,-1.8308989,-1.3249452
669289,0.7426134,0.56117314,1.2654434,0.0687205,-1.2674848,-0.79129225,-0.8922949,-1.5616244,0.76864874
631222,1.7274827,-1.319862,0.09679746,-0.8513218,0.4197523,-2.2154455,-0.27854648,-0.55120254,-1.2600505
675925,-0.5122671,-2.3646402,2.554628,-0.024407208,-0.067213334,-0.8780809,1.0758972,0.9775351,-1.4613416
680964,-0.053116415,1.038308,0.14602454,0.06726304,0.9200528,0.98422545,1.2612044,1.3703594,-1.0649256
663662,-1.2170062,1.805205,-1.001401,-1.584122,-1.0632293,-0.5679213,0.82070285,0.49004078,0.028394068
670623,1.0556169,1.1721057,0.6937093,-0.26111013,-0.36551377,-1.2750962,1.7025964,0.9048534,-1.2879565
664767,1.0017203,1.0024409,-0.40081546,-1.4811893,0.27768427,-1.5352442,1.2456791,1.4433905,1.0586847
663545,-0.5565085,-0.5284757,-0.6494988,1.2250521,0.0019504668,-0.7066374,-0.68654525,0.8674597,-0.5521376
670435,0.11999978,0.83671415,0.9834334,0.48207068,0.39116383,0.49966937,0.6574956,-0.84780467,-1.0104243
650443,0.557956,-0.5442662,0.6668351,0.47384652,1.1009318,0.16639984,-0.18189788,1.4179528,1.6212009
668673,-0.13161676,-1.411922,0.70752627,-0.22974953,0.9624485,1.0576372,0.20304148,0.24798422,1.7974484
663857,-2.1100972,2.4961743,0.17158623,0.047487732,0.27518892,0.08104776,1.1033427,0.035154454,2.4264796
668680,0.35199988,0.4225775,-0.4089099,0.07052326,2.1650994,1.1586701,-1.6310688,-0.16971633,-0.101953566
641385,-0.4061254,0.3407016,0.93711996,0.80057305,-0.18477239,0.7084293,-0.7826278,0.39675003,1.2483537
