0,1,2,3,4,5,6,7,8,pitcher_id,pitcher
1.2043657,1.6727192,-0.10218084,-2.4177132,-0.2614538,-0.590318,0.058082975,-0.6379613,-0.7820033,484,502046
-0.20726417,-1.7429849,1.0481775,1.5745093,0.016231129,0.6179991,-0.6992989,-1.1489104,-1.3767788,485,607359
0.8131822,-0.33149666,0.40952215,0.90654063,-0.19005424,1.0696425,-0.64526576,-1.1308849,0.57369816,486,434628
0.8773517,1.2430633,-1.0275292,0.0896884,0.53881365,-0.80841327,-0.6756203,0.8799097,-0.7238555,487,453646
-1.2639602,1.1150229,-0.18791519,0.028046051,1.1718206,1.5109967,0.36690968,1.4135538,-0.8539729,488,543054
1.3166851,1.67484,-0.74167377,1.8360428,1.283528,2.0400605,-0.27978238,-1.0231171,-0.56395906,489,543219
-0.93722165,-1.014377,0.2553977,-0.0066745365,1.4578562,1.1925937,-0.6927743,2.2339225,0.041478597,490,518468
0.4714564,-0.41116697,-1.451143,-1.5419631,-1.5322185,-0.21475832,-0.645694,-0.1972307,-0.30309463,491,543380
0.20223792,-1.8819277,-1.1721435,0.2934301,-0.6474056,-0.97030693,-0.2541222,-0.62864465,-1.6336799,492,641490
-0.37494865,0.2787187,0.729865,-1.2742474,0.3191422,0.84182066,-0.5471523,0.18715566,-0.35728544,493,605152
-0.11778381,-0.2988325,0.23683223,1.4708754,2.1520467,0.067061074,0.016010122,-0.63716805,0.41300666,494,608678
0.41029164,-1.0579867,-0.15766668,1.6880243,-0.5799223,2.0428774,0.38357642,-0.14546323,0.20751576,495,452027
1.4589036,-0.7494069,-0.5316877,0.7410602,0.02256466,0.4882208,0.16515316,0.20144734,-2.1638184,496,519186
-0.919837,0.097857304,0.39651138,-1.5041032,-0.38461152,-2.3084204,1.3538123,0.5640269,-0.4046825,497,544150
0.060351506,-0.073002934,1.1721232,-0.90935427,1.9806827,-0.9629773,-2.2656162,-0.059474126,1.4731258,498,548337
0.95346475,1.2670541,0.26190674,-0.268293,-1.7409667,0.7065269,-0.051398914,-1.0357536,0.92180943,499,593140
-0.8543229,-1.5172263,0.6728604,-0.489761,-0.13748652,0.08821495,0.6981074,0.9227518,0.41319066,500,450275
-0.35702106,-0.7388436,-0.36792955,-0.483906,0.42470732,1.2728219,0.70678663,-1.1319861,-0.383382,501,431148
-1.2936665,-0.79999775,0.0225113,1.6500907,0.48791477,1.1891102,1.329613,-0.61359954,0.13376486,502,605200
-0.37316856,-0.62009025,1.2716318,0.6878767,1.3326106,-0.44504735,-0.58310705,1.1367285,1.4786242,503,591693
-1.3625317,-0.545502,0.2272268,-0.38054797,-1.0993619,-0.05854357,-0.13423193,-1.1379006,0.5653644,504,474699
-1.2268164,-2.2529495,-0.30550495,-0.76274204,-0.49113518,0.7448759,0.08416906,1.1987379,-0.8460141,505,621295
-0.16852012,-0.464066,1.7619121,0.12979431,1.0588406,-1.211273,0.3113984,2.3890674,0.35034013,506,285079
-0.26816413,-1.3263102,-0.54170716,0.5435256,0.49043345,-1.0472813,1.5546398,0.84153956,-0.84281284,507,408241
0.1723922,1.3853387,-0.42162257,0.6206664,-0.628089,1.3212533,0.44667652,0.81875956,0.10835092,508,430912
0.67335427,2.0088935,-0.6788362,1.4234055,0.9852422,0.4547767,-0.45032778,1.1421944,1.6282812,509,547888
0.7950133,0.32071096,-0.82877326,-0.3506883,-0.29778272,-0.88258004,0.9715527,-1.0706275,0.9318338,510,519168
0.038810037,-0.27048934,-0.35567126,-1.9420142,-0.30839577,0.2811021,-0.30284777,1.116898,0.36067098,511,544930
1.0173063,-0.16770351,0.17617567,-1.150602,1.5100633,0.897627,-2.4865088,-0.66211456,0.39262182,512,605541
1.4142458,-0.7029794,-0.5319568,-1.9109983,0.9412065,0.05043568,0.4810014,-1.2666571,-1.1499237,513,543901
0.48647445,-1.117873,1.5833,-0.05523732,-0.90549946,-0.05583601,-0.37581137,-0.9230622,0.021990258,514,545332
-1.1942486,-0.21050465,-0.91565716,0.82356524,0.2911258,0.75571245,1.0064205,-0.9731791,-1.4375479,515,425844
-0.021095444,-0.42820922,-0.04433454,-1.9695312,-0.42740446,-0.075562306,-0.38258472,-0.7478342,-0.006291545,516,605228
1.7316172,0.0954971,1.3319323,-0.9971626,1.0751079,0.29789308,0.22095847,2.1082456,0.5863481,517,444857
-0.2121847,-3.3682046,0.21549544,1.1923958,0.50143516,-0.47289965,-0.46640614,0.95424926,-0.7644941,518,543716
0.83596957,1.6451077,-0.8941059,0.8481177,1.990443,1.0043211,0.6716099,1.2898092,-0.7521705,519,407822
1.1847851,-0.43334234,-0.17517002,-0.6006103,1.1002173,-0.42858317,-0.5931748,-0.26750726,-1.1568874,520,594985
-0.87101954,-0.12277267,-0.09234618,1.6301748,0.30461147,0.92127925,-1.2656984,-0.83464473,0.2393079,521,488748
-0.44894063,-1.9863247,-1.061704,-0.10620656,-0.3756121,-0.50746197,0.9949052,1.2024577,1.7600648,522,593969
1.8994046,-1.0920748,0.40754023,-0.063502215,0.04084698,-0.76824677,-0.3678792,3.1634758,0.3861545,523,623406
-0.11223757,-0.09110509,-2.6299105,-1.5002314,0.2124862,1.2357353,-2.222004,1.000614,0.27344716,524,544759
1.2240256,0.7860368,-0.72488636,-0.094618894,-1.3593651,0.82305855,-0.46518505,0.21137655,1.8577539,525,502032
-0.21514496,-0.48259512,0.42593303,1.4811438,0.5695569,1.6689371,-1.8820287,-1.3180113,0.48245084,526,519437
0.75621456,-1.1504067,1.7472091,0.1805657,0.9831853,-0.5348601,-2.0492675,-0.40457302,-0.3108512,527,622795
1.290041,1.5335888,0.19580543,-2.1443682,0.15302038,-0.53688663,-0.85572785,0.58293366,1.3371744,528,471911
-0.9584305,-0.45419127,1.2763847,0.17150569,0.8384157,0.59474134,0.44708693,-0.22340633,0.8447449,529,573009
-1.024436,0.8285645,0.26011893,1.0463605,1.0075892,-0.7364151,0.40210944,-0.34823358,-1.2281066,530,621219
-0.42246744,0.07701191,-1.1587567,-1.1999546,0.39637282,0.34790564,-0.08146347,1.1890682,-0.9472005,531,605525
-0.28890032,-1.3270539,-0.8749368,-0.7300752,-0.13115971,-1.9350995,-0.16706371,-0.3397811,1.1310209,532,571616
-0.52787685,-1.2399883,0.43992966,-0.42327234,0.21676137,-1.0436369,1.260961,0.41582018,-1.2947507,533,448855
0.5110573,0.3404792,-2.3214211,-0.28569776,-1.7568187,1.2899393,0.91571176,-0.14296952,0.11823982,534,523989
2.3882885,0.21744941,0.20496629,0.25622964,-1.0377743,-0.52293575,1.2588983,0.8221028,0.25466397,535,605222
-1.1383338,1.3957225,-0.3650868,0.45827678,-0.8119151,-0.28651607,-0.16882586,-0.40377885,1.6916636,536,430589
-0.51222754,0.3644038,-0.5830955,2.001628,-0.15423226,1.5973917,-1.7631223,0.1873621,-0.08696136,537,543037
0.9470888,-0.9954518,1.6384989,-1.9706373,-3.898245,-2.3184915,0.1934521,0.37624678,0.49461395,538,554234
-0.24184039,-1.6422819,-1.4981385,-0.6559234,0.19216941,-1.6300606,2.564676,-0.60247654,1.052267,539,543507
-0.59855586,-1.1640122,-0.4930944,2.0465844,1.2373078,-0.8694767,0.040010616,1.4506402,-0.99937415,540,517593
-0.030978631,1.186893,1.1808405,-0.2340938,2.1213486,1.9932294,-0.13213715,0.93244284,1.0085301,541,571911
-0.0873792,-0.83685786,1.5711646,0.9280367,0.3680994,0.036512367,1.2731961,-1.2050054,-0.23203103,542,544931
0.6659753,1.5084034,-0.41047776,0.37285528,-0.8479476,-0.009960351,-0.75001514,1.943779,0.4993267,543,430580
0.0027384053,0.3649757,0.70081604,0.84384376,-0.9330736,-0.3646565,-0.88374853,0.21055482,-0.60882837,544,517629
0.18131587,0.5984287,-0.0256411,-0.30760407,0.6432291,0.40701458,0.63990617,0.20763257,-0.34546262,545,533167
-0.75633126,-0.8314156,-1.2284027,-0.56889886,-0.104178965,0.6411946,0.075485475,-0.8397449,-0.94868815,546,502272
-1.0547264,-1.2490307,-0.4784651,-1.0406895,1.367381,0.35784194,0.5428659,0.06927546,-0.17308056,547,491703
-1.5149285,0.5358687,1.2058748,0.20488992,0.10769652,1.3642545,0.54253656,-1.7342392,0.7983797,548,592826
0.9197405,-0.2720884,0.18694498,-1.2689017,-0.56708616,0.6080122,-1.3712305,-0.010889301,-1.3800066,549,580792
0.9014239,-0.19756564,1.2767314,0.18512452,0.25529504,1.0520313,0.31256375,0.11378547,0.16533531,550,643338
0.46491066,0.3164192,1.3745399,-0.42138815,-0.93218106,-0.6090679,1.0412179,-1.1651809,-1.3600097,551,592811
1.4251007,0.03958246,-0.8422154,0.45044553,-0.43055484,0.35932195,0.0019199069,-1.7371287,-0.4627021,552,594798
-1.0756352,-1.0955534,0.09407253,0.45123392,-0.20420325,0.72396207,1.5327505,2.406514,0.8113969,553,453214
1.6739433,0.35807404,-0.42472538,-0.54815555,0.49056125,-0.68467677,0.8871583,0.1862137,1.448739,554,519263
0.4513963,0.6300107,0.76044464,-0.46698248,1.0574332,1.0215485,0.80529064,-1.6823434,0.1676257,555,425426
-0.5369072,1.6988473,0.0027551537,0.14614706,1.3454998,-0.80038726,-0.2039945,-0.7164596,-1.7206,556,458584
-0.8082608,-0.44249672,-0.49499917,1.26945,-0.80345416,-0.007926664,2.0979142,-0.8590319,-1.0074577,557,456701
1.4410583,0.28233477,0.49590847,-2.7827144,0.042525068,0.10293707,0.5945684,0.41842818,0.29203075,558,572971
0.6183562,-0.6418329,-0.18385728,1.0448835,3.8955057,-2.1414607,-1.4224633,1.4023713,0.0004883815,559,460269
1.6115822,-0.60395145,1.341427,-1.1568582,-0.11038576,-0.17674316,0.47235903,-0.51662326,-1.1087534,560,553883
-0.10727418,2.4660923,1.863904,-1.3147631,0.586972,-0.726766,-1.652994,-0.11154721,-0.019637115,561,519008
-1.163439,1.4457159,-0.43599522,-0.28436556,0.48705903,-0.6683597,0.9963076,2.806107,-1.515584,562,573188
-0.5420242,-1.1695081,-0.5263979,0.7194902,-0.37847686,0.26930505,-0.82838917,0.28750724,-1.2083292,563,446185
-0.5557972,1.0060606,-0.81394815,0.21393903,-0.2911571,0.81516695,0.7493606,-1.6946219,0.3928306,564,543964
1.862559,0.11259405,-0.565016,0.7005601,-0.15368792,-1.8980756,-1.1742629,1.6462736,0.073169,565,592170
0.71102643,-0.5784579,-1.0327607,0.46051422,1.5587606,0.9147272,-0.9592517,0.12515743,0.5477466,566,527055
-0.46194997,1.4232002,1.482826,-0.27185497,-0.3028308,2.2182977,1.5426601,-0.7939053,0.09196137,567,572283
0.63290006,-0.45030597,0.39067328,1.1908917,1.4908216,-1.1768211,1.2498555,-1.2315667,-1.018755,568,477003
1.1012405,-0.52257365,-2.0310981,0.7685361,0.06252603,-0.18988717,-1.1319853,1.5503567,0.57926774,569,547007
0.23686518,-1.2634916,-1.5305011,0.47724727,-0.44109276,-0.4946363,0.85231286,-0.8504438,-1.0413773,570,534627
1.0822343,-1.5364445,-1.0359519,-0.3663814,0.31742498,1.489045,2.1511433,0.11954562,-0.27686843,571,606167
-0.11409767,-0.8794297,0.0688146,0.5664298,0.67613417,-1.0266736,-0.89779735,0.04140785,-1.1066781,572,475247
1.1203237,-0.34461263,1.0192122,2.525599,1.0643735,1.3227674,0.25449625,0.61973906,-0.2845665,573,623184
0.53392774,1.3712571,0.48584154,1.4696906,0.3239369,-0.7268686,0.14994164,0.2553341,0.8222023,574,643603
0.24868974,-0.5482751,0.9646871,-1.5083641,-1.1009427,0.47926334,-0.3893591,-1.2824118,1.0123982,575,592422
0.01951219,-2.2177176,1.282635,0.5177918,0.2000287,0.6872288,0.0074058548,-1.283717,-0.00033576452,576,447714
1.7498766,-0.525123,0.9052111,0.6309469,-0.27151892,2.4778621,0.7228504,-0.63786393,-0.20639616,577,449173
-1.1510553,-0.402804,-0.80097425,-0.008102842,0.09828707,0.6083937,-0.068464704,0.81919104,-0.790539,578,542587
-1.3934113,-0.76605517,-0.42462578,0.07057129,1.4703475,-0.8638525,-0.99707425,-2.0307968,-0.6623774,579,571670
0.19484314,-0.23395391,-0.16299981,-0.6841354,0.41339675,0.30439883,-0.39609668,0.024511805,-0.65331,580,571927
-0.13926268,0.76276386,0.2309162,-0.47658065,0.49402872,-0.88604534,0.4337579,1.514736,0.9252432,581,642003
-1.150357,-0.69733715,0.4505254,0.26443306,1.5659841,1.1817571,0.38716328,0.462999,0.06838995,582,606273
0.031193437,-0.1363745,-0.02445459,0.5608984,-0.38281727,-0.8625771,1.5527681,0.343089,-1.1282878,583,429400
-0.73721606,1.0171653,-0.80780166,-0.058826115,-0.053006418,0.43892914,0.0050931214,-0.9375789,-1.0258398,584,595307
0.91559255,-0.5841616,0.53999597,2.8824167,-0.09628776,-1.0977514,0.14885874,-0.8660551,-1.9407603,585,543921
0.38296393,-1.3728602,-1.4758304,-0.62942237,-0.93114495,0.24413265,1.0150385,-0.627682,0.2892761,586,599683
-1.8540413,-1.9682542,-1.2982571,-0.59897757,0.7240789,-1.5398791,0.7281242,0.41871125,-0.14962105,587,500871
-1.1081529,1.1004646,-0.8882263,0.7159985,-1.3991463,0.30962917,-0.29064214,-1.048622,0.123763934,588,608334
-0.13356413,-0.9843376,1.1334264,-0.575236,2.246497,1.7977682,1.2928691,-1.290353,2.2189019,589,433584
-0.17944865,-0.46234724,0.018731328,-2.1093478,0.6722657,-0.38414606,-2.103094,0.09356687,0.71046543,590,543135
0.023890888,-0.8211354,-1.0389446,-0.43651783,1.9600693,-1.0625858,-1.32131,0.81371504,-0.4735847,591,542674
1.0245792,0.39963406,-1.2722026,0.2729338,-0.44620338,-0.44249907,-0.45986634,0.42856523,0.61811,592,621107
1.1523677,-0.4615246,-0.22573061,0.40455976,-1.8949842,1.8231122,-0.6523125,0.85007346,-1.8873014,593,489197
-0.41406572,0.3982653,-0.35477215,-0.693883,0.22895947,-0.22957782,0.6700536,-0.4598373,1.0241749,594,449097
0.5036914,0.7250152,0.13179788,0.34030205,-1.3096265,-1.460471,-0.2852467,-2.5111828,-0.97611284,595,592341
-0.42272976,-0.05959261,-0.65926534,-0.6419399,-1.0878303,0.19087511,-0.9150476,0.63926333,-0.2008328,596,605359
-0.31883094,0.9413013,-0.32718113,0.93562937,-0.14987136,-0.0839952,0.46173733,-0.7074154,0.4702203,597,453311
0.12531169,-0.59414625,0.8767071,1.4702239,-0.53271616,0.74784636,-0.23942497,0.31805876,2.5127537,598,592127
-0.99166256,0.44304955,-1.282722,-0.3139725,-0.8417583,-0.3870101,0.5558816,1.7578152,-1.8491898,599,596049
0.44473058,-0.59359735,2.5840294,-1.8731643,0.058425717,0.7196353,0.5669673,-1.6785913,-0.14210224,600,534910
0.11567138,1.8455471,-0.44956732,-0.6153229,0.03303509,0.16186182,0.37856284,-0.14675133,-0.49424505,601,592135
0.6709477,1.1303444,-0.79809165,1.0896336,-0.09807018,0.4738942,-0.940153,0.86399174,1.7763315,602,621121
0.33799845,-0.08879246,1.4644393,-0.091436334,-5.9467748e-05,0.34082422,-2.1436727,-0.49917853,-1.5503126,603,407819
0.7310228,-0.57890594,1.376318,0.5244299,-0.69489104,-0.08918971,0.8796643,-0.19925717,0.9214251,604,543698
-0.49378613,1.9430274,-0.23772433,-0.3782387,1.5883996,-0.48028705,0.9160387,-0.5801146,-0.46105072,605,451085
-2.6326685,0.65779054,0.61138237,0.019423285,0.7229299,-0.518391,1.1366127,0.5765267,0.32023397,606,434718
0.28172797,0.9738446,0.3778277,-0.23139268,-0.40320668,0.56863225,-2.1887658,0.87605566,-0.47181788,607,462985
2.0022442,-0.6951683,0.46653366,0.54595953,-0.38998926,-0.94647324,-2.0114582,-0.9611962,0.2721494,608,544928
1.4288968,1.3324206,0.6030608,-1.0568148,-0.49389422,0.48928538,0.65631276,-1.246318,-0.7453652,609,607067
2.3908494,0.44093925,-1.1899512,0.45827156,0.63936174,0.12000199,-1.4548177,-0.33853897,0.4213402,610,621408
-0.35429692,-3.1655538,-1.1459188,0.47925308,-0.09037686,1.005849,1.8149798,-0.2586072,-0.05003528,611,596143
-0.77902216,0.2689758,-1.4549464,-0.6906085,2.4583561,1.0774769,1.1587304,-0.12542558,1.1986765,612,501992
0.053907122,0.99277604,-1.3760982,1.9785094,-0.08028355,-0.35849708,0.720933,-0.96078306,-1.1818124,613,451783
-0.13843955,0.7431829,0.5115477,-0.77956,-0.6674006,-0.7287273,-0.5530268,1.2625469,0.22872734,614,657205
-0.1066612,0.7552082,0.6280548,-1.3440769,2.2833598,1.4866792,-0.5763044,1.1747961,0.09173694,615,605400
-0.06686552,-0.2618415,-0.84342253,-0.1520463,-0.29096758,0.24662934,1.0405998,-1.6926115,-0.49631742,616,474521
-0.12240958,-1.9404254,1.2145476,-1.249948,-0.19919987,0.519727,-2.356231,-1.753306,-1.5127996,617,460024
1.1297268,-0.85996896,1.4313587,1.9839916,0.45878965,-0.095599405,-1.4230573,-1.1337932,-1.8499783,618,621385
0.13752306,0.56317073,-0.43044636,1.6818732,-0.54795086,0.010455527,0.87161756,-2.266297,-0.51659876,619,346798
-0.14097482,-1.1472547,-0.0049362034,0.06583388,-2.218097,2.0370164,0.7938423,-0.03820037,-0.5435003,620,501822
-0.49564013,1.1961384,-0.24603006,1.3259279,0.9612656,0.4688274,-0.4407506,1.0439575,-0.09863051,621,607374
0.93080693,1.7507298,0.7197497,-0.3648153,-2.1005733,-0.7484377,0.17584457,-0.04871421,-1.5339887,622,519166
-1.1526179,0.2180295,0.51852787,0.25548634,-1.6095662,0.3855136,-1.1047056,0.7859633,0.05587639,623,543424
0.6930507,0.14242679,-2.8203516,-1.1370852,-0.9470292,1.6899263,1.1343099,-0.010545991,-0.88865536,624,543334
-1.3590935,-0.5825364,-1.4853246,0.21805766,1.0958704,-1.336463,-0.6242523,1.3178835,-1.674602,625,459987
-0.32926255,-0.14037855,0.49401692,-0.35179228,0.7502722,1.1580236,-1.2603524,0.26460567,-1.0250005,626,457711
-1.2502218,-0.24814306,0.23722033,-1.4970081,0.15496942,0.65377533,-0.34545147,-1.4934548,-0.69796443,627,458730
-0.53068626,-0.384247,-0.6954319,-0.037845448,0.7487212,0.54860884,-0.31183055,1.371244,0.8127289,628,516910
0.54274267,-1.1318567,-0.23293534,1.3280344,-1.0239598,-0.24992171,1.7351193,-0.3781244,-1.3273807,629,547943
-1.7284595,0.32497963,1.7609087,-1.4624145,-3.786466,0.7374538,0.98684174,0.19952191,-0.57106036,630,592419
0.1492814,1.1932584,-1.4867136,-0.05916727,0.8873766,0.14718707,-1.3045447,0.7844987,-0.2809094,631,592346
0.039362874,-0.678204,-2.0178595,-0.8286931,-1.0149795,-0.1994893,0.8707061,0.46548936,0.36573765,632,407908
-0.0856211,1.3746744,-0.74436176,0.7429143,1.0467772,-1.285933,0.019959737,-0.2310565,-0.8310273,633,607706
-0.54102147,-0.87887186,0.7881906,-0.8191817,-0.07829736,0.9601634,-0.20796436,-0.28589022,0.029863274,634,518774
-0.18965395,0.46345115,-0.20084059,0.41466308,0.28018582,1.0196532,-0.47675273,0.35751167,-1.1116215,635,605177
0.40204582,1.807063,0.09557343,-0.50867814,0.4843031,1.2916503,1.3759016,-0.032132436,0.9372728,636,451775
0.5099375,-1.7008008,0.064699575,0.836542,-0.96253586,-0.92045945,0.00957713,0.7239254,1.3475691,637,452733
0.61940444,1.8004402,0.5531183,-0.47645378,-0.6088749,-0.8514467,-1.9513783,-0.5011104,0.6694108,638,501955
0.9215122,-0.120193556,-0.7036185,0.24333048,0.16165401,-0.17192665,-0.25716466,0.9045738,-0.047626197,639,471083
0.44103143,-0.25671595,1.2740691,-0.16345042,-0.14559695,-1.9111146,2.2727702,0.68730086,-0.14336559,640,592407
-0.53781384,-0.4770338,-1.2669793,1.3797873,2.2120914,1.3586506,0.7821554,-1.6805167,0.41024357,641,592426
-2.0943298,-0.46992692,-0.42369163,1.1689636,-1.5011126,0.44438502,-0.18538052,-0.6087802,1.6133975,642,534606
1.0144409,1.2398127,-0.26103953,1.753003,-0.59584785,0.64492303,-0.18768966,0.11293179,1.2025414,643,571969
-1.218039,-1.269096,-0.71011204,0.13715777,0.6332858,0.7991149,0.8490729,-1.7322732,0.20877151,644,543391
2.2303333,0.05882176,-0.018211087,-1.5544939,-0.17636086,2.7567084,-0.70615387,-0.16529715,0.2836716,645,600301
0.95922625,-0.05109584,-1.6687713,1.8527594,0.2246657,-0.3615215,-2.0463147,0.5285701,0.36535844,646,446381
-0.9921309,0.1678806,1.9653168,-0.2278904,-0.63438296,0.00475645,-0.49294445,-0.4710266,1.8012441,647,572365
1.0326701,0.1201646,1.3461194,-1.0458677,-0.21362026,0.020388063,0.8133563,0.106629506,1.0669634,648,608717
-0.8336612,-1.0377517,-0.3781493,-1.6445136,0.32872495,-0.0909943,0.026148593,-0.9387049,-0.8180813,649,545357
0.31981117,-0.2910658,0.145421,0.85235965,1.1030165,-0.49952582,-0.024295982,1.1380565,-0.064681135,650,457456
2.080852,-0.5816373,1.25307,-0.067538455,-0.23049954,-0.33733,-1.0414075,0.22612989,-1.0119247,651,456071
0.3589381,-0.25265077,0.6437144,0.3844339,-2.2161443,-0.3576764,-0.6655083,0.19049846,-0.26477596,652,543331
0.53984326,-1.4356071,0.9347483,-0.6507966,1.2371702,0.77192307,-1.4433233,0.91621155,-1.150375,653,605304
0.291165,1.613738,0.15633024,-0.28771904,-0.57848483,-1.0230172,-0.19304277,-0.37457654,-0.9279504,654,444436
-0.09790503,-0.27639169,0.72024953,2.2612062,-1.1214348,-0.29186863,-0.22868584,-0.43617433,1.8468137,655,468396
-0.5908316,0.10103637,-0.16240057,-1.2331266,1.1705589,0.6226951,-1.3881326,0.3780354,0.5739119,656,615868
0.0967206,0.5649307,0.2630009,-1.6235703,-0.43771982,0.97990537,-0.7386861,1.4437755,0.94399244,657,571035
0.39643392,0.05212389,0.27656293,-0.90734136,2.1421967,0.10976283,0.048689358,-2.4882152,-1.5032921,658,425856
-0.421807,0.17984863,0.96017784,-0.08065179,-1.2043085,1.865129,-1.3178403,1.2886939,-0.8966443,659,460077
-1.4647081,0.7153512,-0.14769968,1.4110994,0.47270063,0.020770166,-0.08293358,0.07262083,-0.4334666,660,572208
1.6036329,0.6741754,1.5347711,1.4860853,-0.52441055,0.32369632,0.27245864,1.0430483,-0.3440202,661,474668
-0.09862628,-0.4607739,0.92272,-0.023469161,-0.18240567,0.66508055,-0.4510989,-0.30543986,1.5996823,662,543456
-1.5866759,0.19177167,-1.8751198,1.2442486,0.40681353,-0.8568201,0.733599,-0.3360482,-1.1672692,663,519344
-0.12390093,1.4520062,1.42292,-0.8351387,-2.083916,-0.84275794,-0.03320382,-0.9183659,0.40020984,664,612434
-0.37109607,-0.78228825,-0.40385866,-0.33254522,-0.1299932,0.71502626,-0.13152027,-1.2378638,0.2872208,665,456124
-0.075518504,1.9198221,0.3308871,1.0762777,1.6681504,0.61722827,0.013988187,0.06606544,-0.7900326,666,504083
-0.6731269,-1.1707301,0.31320813,-0.58012843,-0.6350345,-0.5317131,0.4375884,-0.5594109,-0.2715821,667,517448
-0.2598613,0.30669004,0.32635733,-0.702358,-0.92935675,-0.03874613,-0.06952453,0.79838806,-0.26159325,668,608167
1.2189045,-0.130909,1.8449479,0.45630634,1.186503,0.07841274,-0.35099977,-0.3442743,0.9279719,669,474029
-0.49945134,0.15820166,0.37201157,-1.1597854,1.9175476,-0.73044866,-0.10080627,0.8917978,0.5813036,670,643325
-0.9301391,-1.3384467,-1.9961997,0.58963096,-0.36683914,0.38054308,-0.97939503,0.6341497,0.55767924,671,592716
0.6244276,0.08059486,0.1143257,0.13505915,-0.12889272,0.4416558,-0.34617075,-0.9318115,-0.4882577,672,502211
0.73530275,-0.28023925,-0.020111853,2.2911186,-2.7589147,-1.6102899,1.694265,-0.5701169,0.16076222,673,461865
0.3741687,0.17550078,-0.2416223,-1.6829396,1.3775182,0.77598584,0.9413954,-0.31584302,-0.07024156,674,458537
-0.02758639,0.0104549825,0.41647208,1.4465448,-0.763637,0.3776709,-1.009838,0.7274383,-0.91567874,675,500765
-0.21248382,-1.6020947,-0.33496395,0.60970753,-0.042349413,-0.024467478,0.94544744,-1.5507911,-0.7902193,676,456379
-0.3543147,0.21450642,-0.2545858,1.372668,-1.8174831,0.020057937,-0.34524867,1.3447562,0.68915683,677,571963
-0.3762815,0.8625573,0.8121533,0.013796832,-0.3278543,-0.25780725,0.7367187,0.3958382,0.29386297,678,489002
0.3288013,0.22891763,0.7387483,0.47670737,-1.8758256,1.6748451,-0.10222,-0.99746466,2.1648703,679,539438
-1.7967304,1.3000498,0.6480012,1.0821491,-0.7819014,-1.2080606,0.39320752,-0.947114,2.0615218,680,542194
0.44932628,-0.7103214,0.42730314,-0.91068417,0.25794712,-1.0457029,0.69039786,0.7123397,0.7900309,681,641501
-0.24809097,1.0327446,-0.68015933,-0.6714708,0.5038483,1.3144511,0.44136983,-0.11815135,-0.92620194,682,453307
-0.25395215,0.64940286,0.74744135,-1.4117049,0.16574146,0.8032708,0.16333927,0.813407,-0.22381762,683,461833
1.859429,-1.8942403,-0.45898676,0.655492,-0.2553002,-0.93416876,-0.12976071,1.0345302,1.37296,684,543776
-0.5676666,-0.84044373,-0.2277265,-0.4857078,-1.3100605,0.87356985,-0.23429336,0.096081465,0.629705,685,657670
0.113446705,0.06508533,0.3013937,-1.1748635,1.6022686,0.9212474,-0.25551036,0.52045554,-1.4755086,686,621209
0.7677316,0.78285205,1.1280766,-1.5242804,0.9426239,0.11113377,-0.92831063,0.6920329,-0.2711554,687,457915
0.7439175,-0.067067735,-1.6381313,0.3515891,-0.25026125,1.1619809,-1.758946,0.2851799,1.7624433,688,595235
1.111617,-0.07450278,-0.89890766,0.9528613,0.9556974,0.07851645,0.25580147,0.0856505,-0.37952122,689,502285
-0.6005849,-1.6530089,-0.7615226,-0.8585955,-0.96040815,-0.8705622,-1.1482648,-0.15531184,-0.31775668,690,506560
0.6551656,3.0714905,-1.2089772,0.27120832,0.8644459,-2.9296918,-1.0941273,-1.0634447,0.16525607,691,570714
-0.66550756,-1.9852467,1.2962402,0.3968969,-0.27572405,1.275142,-0.33149716,1.0199908,-1.1703548,692,571584
-0.017459901,-0.27317223,1.5226867,-0.8010422,-0.25977692,0.11001497,0.5060556,-1.1667145,2.0049162,693,425626
1.5352951,-0.66982627,-0.4255997,1.0428097,-0.84185857,0.34460625,0.6479987,0.5265846,0.4163983,694,457768
-0.76523477,0.033311926,-0.53696775,-0.9979651,-2.7556376,-0.82528925,-0.6102535,-0.7887896,-0.8613311,695,572403
-0.060431514,0.5195733,0.30350357,1.651305,-0.20288168,0.3897662,2.4476697,1.2734418,1.0991675,696,447755
0.093699455,-2.4887924,0.39588174,-0.5896403,-0.16901192,-1.2299875,1.5876849,0.103092685,0.02352496,697,425835
-0.2450498,-0.6400377,-0.53405637,-0.24095443,-0.7918687,-0.2857949,-0.029332075,0.4285813,0.24661228,698,514913
0.14207447,0.9465224,1.398236,-0.6086106,1.5714341,0.7401371,0.9325082,1.47447,-0.590663,699,594027
0.16764796,0.43438727,-0.19883467,0.64941365,-0.81667084,-0.34272248,1.3966974,0.99545,1.7102808,700,542884
-1.4924816,0.722213,-0.78850365,0.59556246,0.67773706,0.041524496,0.3115699,-1.1203264,-0.6413885,701,643550
0.2667694,-0.8666703,0.9703884,1.6224703,1.9648426,-1.0386244,-0.7919866,-0.069264404,-2.523732,702,502457
0.39700142,-0.35498434,-0.42628324,-0.037399422,1.0726691,0.42734957,1.5485119,-1.7121156,0.46231592,703,572309
0.006338632,0.5968558,0.020395838,0.032399517,0.38561326,-0.7344133,0.34910592,0.9696058,-0.76120627,704,515052
2.3146446,0.6287879,0.8129682,0.7050977,0.47011977,0.41450182,0.7381021,0.11944165,2.0595865,705,605476
