1-tsne,2-tsne,3-tsne,batter_id,batter
26.526394,-17.151558,-7.2211633,1245,642133
-6.3223596,21.356646,-12.313549,1246,641343
-22.51487,17.190483,1.3765402,1247,640457
-3.6672509,-19.328096,22.400337,1248,642715
-5.5677643,30.528996,-18.891188,1249,641856
-12.316895,-14.669311,15.796392,1250,624419
-29.240314,7.7356668,4.519216,1251,624512
18.517948,-5.552304,20.645668,1252,608597
22.149715,22.103651,-7.65881,1253,622168
6.477477,-4.777302,40.447506,1254,621550
-11.053024,23.93137,-35.757893,1255,641933
-3.0300207,-16.120625,-14.792752,1256,624641
-9.116351,15.230769,-14.985081,1257,623520
19.034746,-3.4454238,-16.185402,1258,621219
-9.990735,2.6567175,-21.237871,1259,666969
-27.25802,-3.1238976,23.685213,1260,664167
-22.658136,18.584513,-14.805012,1261,641525
-3.1115105,-13.131873,-8.556145,1262,622569
-2.5255442,5.5241866,-13.155242,1263,621028
-18.255814,20.535715,3.124704,1264,596012
5.9013224,39.09377,-2.6590393,1265,599096
-18.815825,21.318016,-6.805409,1266,602115
-0.29906923,-11.677812,-15.80625,1267,605280
-24.628632,4.274805,-24.465912,1268,660271
13.037934,1.8602353,8.364571,1269,641684
-6.5856266,15.390325,8.286412,1270,582473
21.94211,-0.044516448,18.086967,1271,516472
-6.0535707,-7.174501,-24.009981,1272,605361
20.981968,-5.587433,7.301178,1273,607333
-12.053013,-34.55254,1.4863019,1274,621529
42.87592,7.0834994,-11.410538,1275,657656
-2.2349505,4.0216546,-16.855534,1276,650402
13.384094,25.111832,-24.579695,1277,643446
-4.6791215,0.3264469,21.000956,1278,543194
20.494865,-5.524335,-15.094919,1279,645261
26.782995,9.001154,21.670904,1280,623214
33.161278,11.998098,17.97554,1281,605244
14.766361,7.8911686,39.24962,1282,663656
9.204255,18.531366,11.339567,1283,664702
-11.010067,23.048023,2.3757865,1284,656775
-7.3365307,-10.718225,7.252953,1285,592859
-18.508852,13.787456,8.810182,1286,621466
-19.250717,-11.789373,-32.22005,1287,608475
-21.756573,35.267597,-5.1436896,1288,605612
2.2615151,-8.341307,-26.553705,1289,605513
-21.645094,14.959906,-1.1442374,1290,594011
0.3980242,-32.42955,-4.4120646,1291,656811
-17.099928,-32.60784,-15.708701,1292,606992
34.058277,3.8977087,-1.3402306,1293,650619
-30.910944,-7.663892,3.4886475,1294,641477
-1.0416557,-30.657873,1.6056191,1295,595909
0.65753335,32.22335,-2.8026824,1296,594953
37.289566,-4.983786,9.863216,1297,553902
-20.90538,-5.6691165,4.7987823,1298,622226
-16.97583,0.5401492,15.84222,1299,664068
10.483992,9.181491,-9.604778,1300,660670
14.474355,20.191315,-12.362044,1301,624133
7.4875407,42.030743,2.8814518,1302,614177
12.159902,11.781873,3.037986,1303,664192
-11.277128,-23.151768,0.844252,1304,641658
-0.49793944,-22.123766,-1.6436381,1305,643376
-6.041055,-15.052832,28.693365,1306,643396
-9.152642,-6.391522,-22.995892,1307,624636
19.29507,-3.8683457,-10.137107,1308,571945
1.4584172,9.51046,21.71705,1309,628336
-19.959085,11.732297,11.20887,1310,593993
4.2489686,28.697323,-9.500668,1311,621573
-17.110672,-18.953665,-8.529642,1312,670950
-7.7004714,-8.490223,29.564064,1313,622046
-13.306665,27.074352,-7.529279,1314,605446
26.451801,3.929847,0.4565067,1315,622682
-20.432468,-18.889284,-20.311378,1316,606988
18.386076,-29.501844,-12.232653,1317,669203
-17.110615,10.6472435,-24.262152,1318,608654
6.0401382,27.816774,-10.399581,1319,642770
-16.271122,7.3939934,-32.897984,1320,656798
-6.242619,45.144253,-2.2513435,1321,543377
-18.844,12.200878,21.926243,1322,642851
30.829187,28.050611,6.886058,1323,592468
-4.049758,-44.068153,-15.730703,1324,621261
-4.6613326,-23.927252,31.025766,1325,500135
20.681541,23.591644,-1.0859854,1326,641778
4.19207,-6.793855,-6.649234,1327,621514
0.28631765,7.771578,-35.678112,1328,571595
-12.982886,32.1232,3.8713582,1329,605520
-10.81867,5.6000896,-15.193915,1330,641851
5.4286284,37.604874,-11.498229,1331,657612
29.65345,-0.029935569,-21.981655,1332,641571
-4.5155125,-15.815357,-22.754568,1333,596295
-7.1860456,9.289679,1.1220064,1334,656257
9.943939,21.12211,7.1217046,1335,543169
2.826615,31.135412,-10.52251,1336,607215
6.232852,31.397982,10.652701,1337,657053
0.90494317,19.131533,-32.82971,1338,571951
21.36819,-20.613699,-14.764779,1339,642547
-3.7802675,-2.006228,5.719223,1340,666971
15.387953,28.739918,-0.65558517,1341,605498
0.84071654,9.493678,-26.450647,1342,628318
0.41184953,-17.10582,-36.522327,1343,543193
-19.838676,8.696319,27.00997,1344,664196
-7.456393,-12.45718,23.002031,1345,608723
23.306595,18.44728,-0.14568596,1346,489446
7.0441656,-4.591305,17.207579,1347,641583
-6.6063585,20.295235,-5.734677,1348,641745
32.10808,10.488214,16.26961,1349,501985
-27.105871,9.216436,16.501925,1350,622446
32.088142,27.971346,2.4584672,1351,642558
-19.957624,-15.918236,11.450435,1352,622795
-22.264872,12.674229,-13.953265,1353,623454
-22.167078,-18.81748,16.371742,1354,594965
32.203346,-22.242386,15.129988,1355,649966
0.6257296,-20.64584,-36.830055,1356,445213
3.843728,-0.64424056,29.724909,1357,621381
15.618336,-40.294846,5.0449047,1358,664028
-20.507904,-24.557116,1.3103346,1359,656803
25.19586,16.030188,-30.915527,1360,656887
24.929401,9.065145,-0.13378443,1361,656222
-28.305109,4.9023833,15.417592,1362,650895
1.0418268,-2.032864,-32.13889,1363,606273
12.849065,-26.808401,21.661526,1364,605421
6.8087163,-21.444477,-30.332218,1365,630023
-17.47508,-5.7418113,-14.815322,1366,621453
-12.914027,11.660681,0.091858804,1367,641154
-2.2689006,-37.778244,-0.13065207,1368,595222
0.23065414,-4.7445498,-20.91291,1369,593833
-18.075308,10.846277,-20.187426,1370,669060
-14.342981,19.343653,-8.743167,1371,606157
10.62503,7.95795,-19.799908,1372,460283
-22.787313,30.089024,9.775068,1373,518553
11.846621,-40.03186,-0.90642655,1374,622694
29.584265,19.454853,9.187079,1375,669456
21.204288,7.601934,-13.695887,1376,642545
19.388746,28.107811,6.305513,1377,642571
-12.145073,9.330163,-6.675633,1378,571760
39.905556,6.8368053,1.0703875,1379,656977
21.596512,16.424236,17.665684,1380,621141
-22.32688,23.37748,3.1260374,1381,576788
8.809898,1.8826818,28.941444,1382,594987
-4.050376,-26.48462,16.061314,1383,641149
12.195564,10.947362,-27.372808,1384,641645
3.2014973,5.5177116,-39.496994,1385,673633
21.048367,-8.363248,-5.8143563,1386,488984
-7.5949025,-21.699087,-33.84523,1387,641712
-8.71359,10.6706915,-17.06617,1388,656725
0.040197015,15.456982,-4.030835,1389,622554
-30.06692,5.5652347,10.545532,1390,592865
11.994575,-27.768284,11.185654,1391,622492
32.873688,5.4572635,-10.804115,1392,572182
30.187119,3.203651,-5.1079025,1393,623402
-11.866948,44.009018,10.471555,1394,642008
-42.0213,-5.5456285,-1.9200612,1395,663465
-15.459964,29.316801,-11.296387,1396,593423
25.788465,0.13567016,-26.805084,1397,621044
3.8943946,-17.236498,-2.6856604,1398,656354
-0.66758966,3.976374,-5.5915437,1399,644337
16.780207,5.3400517,26.812881,1400,605255
-0.74178773,-39.37013,-11.736838,1401,608652
-6.9853654,-24.526829,-4.7844977,1402,657571
33.260765,11.172507,10.814964,1403,642211
29.59748,6.4947367,30.53283,1404,607468
9.5139885,12.171541,-16.983,1405,592145
-7.3553047,1.3619261,20.867846,1406,660853
2.261631,-7.06508,-24.666334,1407,641924
2.7989361,-7.959125,25.842007,1408,643466
33.42472,-6.8938417,-18.118586,1409,502593
3.8195307,-9.128756,-20.69058,1410,605347
-7.589921,-18.91851,-2.4506736,1411,622075
-38.848763,-2.3119802,2.5702386,1412,641341
11.889166,-30.137333,10.147788,1413,664842
10.783406,11.475146,26.548483,1414,552640
-31.082827,-12.632587,5.500387,1415,600968
0.21745272,17.58455,34.266903,1416,641438
20.722706,4.5369434,-6.5477667,1417,663855
-20.221064,-18.139467,-4.2609634,1418,606162
19.335754,-7.7650757,3.6318514,1419,489265
6.917272,22.89104,18.202095,1420,642232
30.643076,-19.24453,-14.141598,1421,592390
-17.808098,-2.8539686,-29.93558,1422,572955
-9.269372,-9.4696,5.9627323,1423,453344
-4.8934574,-19.665407,-29.459929,1424,543483
14.314766,17.421799,-4.4424057,1425,435043
-4.3197165,-6.851555,43.51516,1426,606167
-9.504627,-17.496592,28.24903,1427,606149
0.03871612,13.84066,-18.665678,1428,570666
-7.1210155,-8.97158,33.37325,1429,656738
-13.4094515,8.261433,-22.260975,1430,476454
-29.58825,23.910341,-6.5480328,1431,642528
10.793476,-6.422118,-18.346869,1432,621249
-34.22677,10.363517,-7.573996,1433,607968
-2.3714974,18.88472,-10.990275,1434,592761
-24.17227,25.018873,-9.858591,1435,571476
22.054749,13.214969,33.785763,1436,605276
10.494691,-39.61372,-10.994148,1437,605541
-5.257149,-13.797258,13.00955,1438,594577
-34.776726,9.338254,-16.38785,1439,572403
16.061043,-20.79988,-0.5258827,1440,624431
-17.54676,5.1791863,-15.533841,1441,620454
19.842104,7.3704386,-11.600189,1442,647336
1.4277319,-16.003664,-24.990206,1443,542289
-1.2630202,-4.256241,19.272884,1444,593334
-9.992188,-4.469922,-19.206266,1445,543031
21.221735,-28.695524,-3.1167505,1446,543339
20.696512,18.052118,-4.896561,1447,554054
-22.702904,26.56633,10.1872425,1448,642701
25.0406,-17.490665,-5.7192636,1449,605474
-18.811287,24.626938,-10.107983,1450,606424
18.523422,4.0763273,-29.738853,1451,640460
-5.003022,-1.5675043,-19.435034,1452,664869
9.25683,-9.614917,-16.927557,1453,543359
-23.43588,5.8653903,25.655813,1454,592644
6.742177,33.89794,-13.708998,1455,606995
-25.593027,20.46327,-6.2642355,1456,571467
-13.13747,-1.1078097,-12.008582,1457,571473
10.433373,11.497449,-24.18896,1458,593974
-20.121065,20.401335,-4.160707,1459,501213
-8.551572,25.040916,-26.664658,1460,644428
-15.793317,-3.8339536,19.006212,1461,456696
-2.1309235,37.28464,13.372051,1462,458677
-17.773966,-1.2914457,3.2839906,1463,622864
-12.398078,-0.57009465,15.285383,1464,593144
-4.864217,-36.271126,-5.234337,1465,622713
18.103264,12.343708,1.1783416,1466,450665
-2.7943172,-15.97124,-30.334814,1467,643256
-6.362471,-3.3657076,13.8474,1468,592769
-10.557656,-2.4625294,-31.438158,1469,596816
10.823042,-5.3078694,-20.23954,1470,599683
1.6874117,16.112112,-29.229996,1471,593576
21.460743,-0.5526688,-30.949675,1472,643778
13.752146,-18.583838,-4.89285,1473,657681
-11.795161,-35.553314,-7.5366554,1474,595881
11.785366,0.8724648,-36.85425,1475,606625
40.42742,-2.978776,19.693588,1476,657658
-14.356958,-16.785053,-24.03096,1477,608638
-23.46793,-6.0111637,12.405425,1478,521655
-37.46156,5.5619106,-20.605019,1479,595465
-5.131139,-21.455204,-34.04688,1480,641513
6.5343075,16.666122,36.55805,1481,650391
-2.1158125,11.854915,4.594943,1482,664901
-18.362417,17.208384,-8.45214,1483,650489
5.7878065,-20.19648,2.9104178,1484,641470
-9.898506,-5.0626183,32.759434,1485,656514
12.456339,27.887827,-1.6340599,1486,656371
-3.9321887,27.014944,15.641966,1487,623912
-2.9501812,-15.727744,32.491302,1488,643275
-0.7280138,-20.203072,27.762415,1489,624415
18.402256,-20.747734,6.0729885,1490,663993
2.2297404,-31.601597,-25.382162,1491,670712
-7.142778,18.74357,-30.96122,1492,645801
34.25932,0.8152515,-3.876217,1493,669256
-3.7555459,-9.416227,-10.706898,1494,669242
27.681835,8.491768,-15.202884,1495,663538
26.27194,14.248893,-18.183033,1496,668227
-13.415859,-4.009618,-7.3349376,1497,596825
3.8284478,11.174162,-40.601616,1498,573262
4.646736,-23.252499,-4.5033574,1499,643289
1.3180746,-2.8157978,8.680957,1500,664041
26.114843,0.056772895,-14.8455515,1501,666158
-11.256362,-31.804361,-5.4256763,1502,669257
-25.87202,22.984533,-8.040835,1503,607461
-24.523,-1.8229985,17.24098,1504,621458
8.518835,-8.3586,5.4744005,1505,641914
23.500017,-3.7196572,-9.196034,1506,664913
-30.705927,-6.434207,10.531061,1507,669221
33.95175,-2.9145486,16.073896,1508,622268
-25.663979,15.794069,13.722308,1509,623323
17.938757,18.575544,11.956597,1510,641786
10.011116,25.028978,-5.7024803,1511,543592
28.546791,23.679104,2.121828,1512,643418
-6.5443416,11.159202,-3.506345,1513,621450
-2.9253733,29.67087,-6.0942926,1514,657434
5.1780334,10.285635,-20.088923,1515,642165
-1.1779774,42.01323,3.669186,1516,624413
-25.90366,-16.599442,-22.073675,1517,663586
32.70449,1.4024658,-25.410551,1518,664059
-13.422851,-17.53608,1.1706606,1519,640458
-3.6756692,-2.332869,43.978146,1520,668663
-21.49407,-20.88791,-15.902598,1521,644374
-30.333086,-15.290839,-10.337701,1522,664926
41.57342,6.9695396,-3.2968314,1523,600858
22.781336,13.999539,3.6542745,1524,625510
8.150494,-12.835498,10.468575,1525,643436
40.20848,2.4338505,6.9201155,1526,664774
13.060369,-0.011935703,-13.95002,1527,641878
10.921853,15.8688135,0.5787197,1528,602074
15.0968685,19.349527,15.395019,1529,656541
-14.701851,-23.390583,-20.397348,1530,621438
29.215294,21.558195,6.042939,1531,624513
7.322213,-9.923915,23.91931,1532,669374
35.637676,-16.797054,-2.4484937,1533,658069
27.541143,-6.7093573,6.978407,1534,663757
-7.196265,12.283694,-22.951138,1535,605288
14.298198,5.715955,-8.203999,1536,621006
-24.32086,4.8891463,28.30766,1537,668942
-11.458551,7.9727435,22.736546,1538,647304
-9.418869,27.147955,27.64687,1539,605196
-9.907766,33.59539,12.1137705,1540,622065
-17.500252,-1.9193623,16.091534,1541,596117
-6.1742706,-10.727642,9.336112,1542,670541
-30.760471,-3.698052,16.860453,1543,642136
1.021188,-21.349058,20.027655,1544,647351
21.30547,28.635365,14.243915,1545,621532
-8.328363,12.248225,8.024387,1546,608686
8.70449,-4.5910063,13.297452,1547,668670
10.497834,-21.901907,27.160318,1548,620453
-21.084724,16.511885,-14.304285,1549,656713
-16.544386,-32.477833,-3.8080206,1550,642731
6.591185,11.260065,-2.5017676,1551,595981
7.043965,25.041016,-14.162473,1552,592660
-9.720152,-32.037037,-7.4511538,1553,657277
1.8274117,12.134077,13.067372,1554,621005
-17.034515,3.4768221,-14.0108185,1555,664238
20.581379,5.090491,26.663883,1556,595798
6.6441045,2.3264885,23.74378,1557,621086
15.594203,-19.21864,5.8022995,1558,670032
-11.1592245,23.148201,19.198578,1559,650333
-29.680574,-19.089193,9.525004,1560,592346
-18.807148,-9.961484,14.27103,1561,664034
26.654125,-22.578638,11.182222,1562,642736
-13.53586,-10.711281,0.84341526,1563,623180
17.995913,12.036192,-38.622017,1564,572070
-12.214126,-14.476371,-28.742617,1565,665120
3.7708054,-24.306973,-25.576485,1566,623168
5.0471153,1.7933242,43.39135,1567,665489
3.8176484,-21.452301,-6.6914325,1568,668676
19.780523,-5.2392273,-2.738108,1569,664199
-21.068062,10.861317,-9.082937,1570,622786
5.56084,24.369905,-8.850964,1571,571917
9.390437,10.187598,-41.96654,1572,657141
-8.778102,-9.034153,16.351994,1573,642221
-17.975294,-7.887291,21.62286,1574,664119
3.1366394,26.988829,-12.542333,1575,642607
-25.601353,1.8261067,-12.677648,1576,668804
-11.958503,-7.55204,2.4871023,1577,605490
-16.373747,-8.406917,-11.538327,1578,668800
-9.598403,-2.741969,-2.9375072,1579,518876
28.522318,0.9957779,-25.254782,1580,663567
8.293161,4.4005833,-5.6225705,1581,607572
6.4330144,12.19752,33.19177,1582,664062
8.164734,2.692036,6.4422154,1583,671790
28.394588,-10.387263,22.79801,1584,656605
-21.00246,-30.964941,-20.81762,1585,453284
4.3213997,0.26432672,38.43162,1586,641541
12.927538,-37.414433,9.069758,1587,657061
-31.493067,10.695123,-18.861258,1588,615698
-2.0829704,-0.6166028,-36.621002,1589,667498
27.075775,-12.121624,15.072566,1590,579328
19.173166,-3.8356056,-0.7351946,1591,666182
22.012735,-13.922221,-3.9904473,1592,643290
28.468302,24.945093,7.15555,1593,669160
-27.877256,12.737623,4.6792526,1594,663978
-7.951186,5.7204204,16.77665,1595,650859
17.557983,8.797844,-37.224205,1596,668678
19.52255,-17.488699,9.166274,1597,607391
1.9864675,-34.498585,10.545301,1598,543351
-20.006638,14.155416,-18.627243,1599,606956
-24.171415,19.862059,-16.234776,1600,641584
-5.9136744,-18.309645,12.12235,1601,650893
17.016666,-24.312157,18.157557,1602,669222
29.677654,-17.141443,-2.8986766,1603,664854
1.1172124,4.2848506,22.950706,1604,643615
12.139074,28.629297,-12.465603,1605,641829
-18.799385,18.751404,14.921979,1606,621097
-6.535941,-19.345556,29.009903,1607,656954
-22.128763,-17.253515,-16.206633,1608,592612
-36.703785,8.213293,15.884123,1609,622772
23.194609,11.831306,-5.470067,1610,657041
6.688805,24.238338,-19.790325,1611,605156
17.879156,-9.727953,4.4740505,1612,670329
13.56215,-22.790646,-21.370724,1613,641312
20.863033,-27.733667,-11.053593,1614,594986
22.278502,-19.499056,-10.399155,1615,641755
-15.57355,-17.946022,21.326225,1616,656577
-7.9776707,-30.062832,-2.5399745,1617,650644
1.1521382,-27.406607,30.992159,1618,541600
5.245107,-12.118252,3.3184264,1619,657566
-16.330109,-29.311127,12.068417,1620,664247
25.953896,-13.432679,-24.097906,1621,663432
-9.8019495,8.060432,13.137331,1622,456051
12.823786,-22.031126,-12.8143835,1623,669270
18.302105,13.205956,-12.220457,1624,519293
-0.7306829,3.1378329,31.400524,1625,665487
7.834806,10.353696,-24.936037,1626,643493
25.08709,-11.477155,-11.963777,1627,641627
7.72701,25.763853,-10.997413,1628,594311
-3.5309536,-9.93512,-29.463455,1629,554340
-2.259194,-12.122659,-7.0959525,1630,656308
-5.6467137,-5.2021313,-22.948912,1631,622797
9.61261,21.165941,16.413342,1632,668683
40.752197,9.057786,-14.764574,1633,642207
2.2584932,42.75278,-1.7588625,1634,669214
1.7489818,-24.174864,-33.599213,1635,660761
-4.2494874,-0.4225896,35.469612,1636,663776
-5.815726,-23.938652,10.397249,1637,605135
35.10367,-3.18898,2.666788,1638,664874
-16.881086,-28.580748,-20.605183,1639,608334
-19.015858,-2.5476725,22.05672,1640,608339
-4.609779,-18.72779,36.62333,1641,664045
12.633477,3.5022879,10.748852,1642,650671
-12.946734,-22.127144,-2.792922,1643,608344
-6.3117366,-21.614868,38.093124,1644,664353
13.41063,-8.335529,13.663082,1645,542960
-7.1995,5.7881203,26.691172,1646,650813
-30.238033,13.153493,-11.769026,1647,607644
25.4934,-1.3278023,16.421675,1648,670970
-9.272582,4.160978,17.940496,1649,448281
2.4166496,23.520758,27.438107,1650,657140
0.48317263,-27.708454,-5.469146,1651,670456
-30.484491,-17.08783,-12.527169,1652,663531
-5.924548,5.300268,31.63213,1653,656252
26.633902,-37.54747,6.8179226,1654,642098
3.1639829,18.63327,-38.2684,1655,664208
-11.857034,29.18752,24.539738,1656,640470
-7.764643,28.927393,-2.0286725,1657,623364
7.799748,9.995386,13.376976,1658,571539
-1.2749459,1.4431343,-11.128301,1659,613534
6.25146,12.555629,-26.40397,1660,446868
13.119896,-19.036682,-8.393771,1661,663898
11.908013,13.500122,-10.927531,1662,656288
-12.096778,11.108184,-12.579934,1663,598286
22.210537,-28.003084,7.1318493,1664,523260
19.4105,15.707561,-24.912283,1665,676606
35.57978,-18.448708,-8.345621,1666,623184
0.9516832,27.110245,14.940755,1667,642721
-5.7797832,-24.991554,-28.089499,1668,672773
19.54274,-4.2744837,10.364352,1669,657097
18.981071,21.790586,-0.30898896,1670,543001
-1.5946823,23.104065,-10.285395,1671,543883
-11.837598,-4.189124,33.522076,1672,642397
19.353722,7.1288238,-1.0003015,1673,642073
-8.837521,-6.41308,-4.062794,1674,663423
-7.6824546,-24.375124,-2.1316056,1675,572143
10.074347,-5.5797844,35.015324,1676,669738
-8.414891,-7.0060115,-14.399328,1677,622103
-9.577282,27.301271,-13.336532,1678,592716
20.402802,-4.6674647,21.311388,1679,666198
-0.942166,-12.549889,12.321761,1680,657024
-4.772059,-22.312103,-27.449919,1681,608715
-1.4475586,-18.39946,-14.410179,1682,592102
-20.39175,12.091099,-2.2966282,1683,658648
20.995749,13.981039,18.10964,1684,643524
8.678108,-5.0807314,-0.29331416,1685,656582
-27.901524,6.9439025,-3.4294486,1686,598264
13.673905,-28.7163,-11.03245,1687,519393
-37.922764,14.473419,8.884741,1688,623515
20.658775,13.27152,-5.958297,1689,607486
-21.56789,32.04606,4.4680166,1690,641943
-2.2465284,-7.6167226,3.6001668,1691,641999
-16.013481,13.363729,10.019054,1692,605231
5.5933404,-24.587738,31.68064,1693,675656
-1.0891457,21.718323,-32.570423,1694,642215
-7.2963605,7.873577,-7.234908,1695,657027
-26.350063,17.36519,-2.5250826,1696,650832
-3.367087,-6.047119,6.8988657,1697,664877
5.5130963,-25.490435,-8.643395,1698,643269
1.1325006,-3.2091618,3.3329859,1699,663647
-16.058159,27.434229,2.8885746,1700,621008
4.4336305,36.891056,-5.964822,1701,665506
11.92063,38.05607,-9.802506,1702,453527
-17.91669,19.16111,30.586689,1703,641802
3.4500287,14.915245,13.793661,1704,622482
4.208457,18.171219,-4.5459404,1705,659366
-17.267677,3.0146472,-21.88091,1706,642694
-35.175827,-18.911558,-12.664478,1707,592144
1.0262195,28.595787,1.395526,1708,642836
-27.407545,2.1120007,12.293064,1709,681581
-20.447838,-25.200209,-18.008728,1710,657017
15.778264,-20.66698,-18.051414,1711,606477
-7.1253705,-1.0916637,-6.6663675,1712,621469
4.33162,20.119698,7.830045,1713,666915
-18.071657,10.347352,-11.648074,1714,670097
6.1554937,31.967615,12.216877,1715,676940
-8.904883,20.380785,-26.650608,1716,605530
26.488869,-16.099688,-11.345122,1717,675910
-19.769968,-5.984036,35.597996,1718,657733
8.985329,-22.4006,12.021124,1719,656718
9.39462,-42.241318,-8.516414,1720,664081
-36.102985,7.9429035,6.598248,1721,642315
-3.209209,-23.192675,34.926083,1722,668731
3.446579,-27.505068,14.061306,1723,663905
18.227785,-3.124985,-11.927972,1724,641625
-11.892168,18.293118,-8.543233,1725,657426
14.673387,24.710354,-22.849575,1726,643549
7.800925,-37.298405,15.208424,1727,650971
3.1905413,17.969606,-20.379501,1728,670092
23.554226,7.505243,26.277866,1729,668784
-8.581514,16.289455,9.665916,1730,621505
-23.913298,-21.641064,6.053162,1731,680690
26.81888,-1.3313234,14.043681,1732,663788
8.323853,34.574154,-12.445954,1733,664938
-18.006208,16.569035,4.748976,1734,623513
-8.104216,3.1380565,25.75074,1735,670290
-40.505276,-15.093043,1.833147,1736,670143
16.334526,-4.3064437,-29.46041,1737,615699
-4.0246186,-21.02745,38.322617,1738,678010
-1.0036057,-3.1915216,43.46523,1739,682162
-19.101406,8.1341505,8.786569,1740,630105
-6.6026936,-21.075779,-18.647356,1741,660613
-26.248022,3.47561,5.767568,1742,667611
28.513544,11.305806,28.568218,1743,623241
-14.902129,-14.798925,14.807334,1744,623238
-13.196119,30.75924,23.1904,1745,615697
-26.24629,19.760548,1.7321708,1746,663541
9.419956,-10.596694,-21.106997,1747,656309
-6.711794,22.22442,8.278573,1748,656361
-14.906176,-9.533353,-28.870232,1749,656484
-40.026894,-11.740859,18.989416,1750,641882
-32.043087,-28.886858,-4.2091713,1751,620998
22.07894,21.0071,-27.115566,1752,657108
-3.320973,21.924955,-17.59941,1753,621468
-0.40181607,-30.09856,-24.357244,1754,593590
4.9164925,-32.22274,7.4945817,1755,670410
-32.994953,15.670484,-13.068251,1756,672695
-8.876562,-7.333164,6.2968826,1757,657129
23.216455,-9.33946,-8.44176,1758,656403
15.695457,-0.8897807,-6.6374125,1759,666164
16.836573,2.9486861,3.6487434,1760,667727
-23.414032,1.4795121,-23.876276,1761,663611
4.788921,12.53519,20.540634,1762,673357
9.248851,-15.347833,21.31785,1763,656976
-11.610175,-4.941151,-1.955975,1764,641884
-29.055145,-0.00579982,-8.114554,1765,669049
31.108673,14.174955,-6.385769,1766,641807
-27.365461,-4.732535,-11.991726,1767,592629
1.2130609,38.20402,13.74703,1768,656607
-18.857552,-19.955027,-20.961248,1769,669016
-1.3472086,-2.5245342,37.63624,1770,665779
1.9709841,8.298113,-28.047253,1771,666784
33.40114,-14.920486,-9.0276,1772,669023
-20.667608,-15.460748,23.822691,1773,664060
5.535383,17.360443,29.917267,1774,514916
19.01238,14.284543,11.243025,1775,622758
-9.169126,-1.9741329,6.5977054,1776,657446
14.486058,1.0546411,-18.203823,1777,664011
11.34026,-6.049597,-10.221377,1778,664014
1.524315,-5.8430734,14.953262,1779,657780
-13.835262,-10.844482,-14.095453,1780,641945
3.8993938,8.150978,-10.175304,1781,663630
-33.165634,11.28382,-6.488774,1782,676378
3.9164028,-14.0954275,3.2912195,1783,621420
12.404093,9.788374,-1.4668349,1784,663664
-4.73252,-39.777985,-2.0888858,1785,666620
-21.715485,-0.07488762,-27.355215,1786,656378
-16.941795,-10.551904,22.20752,1787,664306
-8.689493,18.822756,-33.809673,1788,666139
11.89544,35.22341,-6.0434294,1789,660644
31.002344,-24.567669,-0.8643705,1790,665650
18.113771,8.236666,-34.698124,1791,665138
-32.11425,10.135313,8.227151,1792,664332
7.5661917,10.413034,5.42515,1793,621324
2.5030243,25.286749,15.931637,1794,642201
-1.5832453,19.064903,22.783314,1795,657128
1.127891,-11.619175,-13.537908,1796,592656
-28.229973,-11.621136,-18.547068,1797,675648
-4.1876187,-9.514684,-4.044153,1798,573669
-18.020632,14.256885,-18.632458,1799,677950
10.872284,7.102999,24.480316,1800,658061
-34.51842,-24.94146,-2.2455614,1801,650528
25.881208,20.865522,13.154256,1802,670768
-10.137344,-32.60834,-13.445738,1803,657444
0.7967487,-2.1176014,-10.962538,1804,657136
-10.627017,6.3248663,-11.920984,1805,681526
-33.144123,-12.103425,12.605609,1806,670286
-5.58008,5.3424554,12.235772,1807,650979
-11.62143,31.236652,10.450925,1808,676635
-21.61826,-0.09586621,-3.9193497,1809,656653
-22.785223,33.19958,-6.1608524,1810,676625
-26.51837,19.824936,12.522957,1811,663624
-20.030275,-4.369111,32.72152,1812,501647
-4.157014,-9.521658,-7.030178,1813,680737
2.1074762,-16.66193,-7.650531,1814,663616
8.366729,-8.672616,-4.78882,1815,660690
29.71414,-25.603107,-3.440186,1816,660636
6.0361004,-14.757131,-19.203178,1817,643590
20.60825,-2.6335871,-33.25328,1818,668904
-0.010364037,-2.4724107,-40.64837,1819,666135
14.867019,-17.79018,-19.379086,1820,670352
30.133503,-7.235314,12.790125,1821,665828
7.8723063,6.9455714,-25.959219,1822,623278
25.015678,-17.461843,-11.943413,1823,642062
29.415854,-19.360209,-12.323081,1824,641741
19.740152,-31.560843,3.692032,1825,547181
-0.4153602,1.2267904,8.2450905,1826,656734
11.5625,-36.012623,-1.548295,1827,656388
10.680761,-8.096339,-11.248345,1828,571975
13.948671,4.9514995,-29.69402,1829,666185
3.9204443,29.177145,1.8610694,1830,655719
-14.940587,8.48107,-26.881819,1831,676882
-12.846659,27.091757,-0.7423214,1832,664873
-10.734668,-9.719388,-3.919267,1833,650531
-11.2024765,22.081898,3.834657,1834,663791
4.0921216,10.268416,22.206327,1835,670461
15.329849,37.7918,-1.7408895,1836,664159
-11.990797,-15.617169,-9.502937,1837,665804
-16.046682,11.556738,7.688624,1838,676616
17.814589,-4.599209,-36.144108,1839,669106
-33.95074,29.259752,5.012913,1840,676724
22.62175,2.724804,6.5461264,1841,661437
8.704273,-1.5506083,-22.274065,1842,605148
11.76197,11.699538,-33.770863,1843,592530
15.450548,18.008705,5.2976475,1844,622435
-11.673246,26.621243,26.158657,1845,607207
10.301245,23.44907,-7.107496,1846,656260
