1-tsne,2-tsne,batter_id,batter
13.044448,40.752415,851,607259
-22.40672,-0.37254363,852,444468
28.962038,17.463108,853,502211
-22.862514,15.0869,854,542992
-24.18608,16.41283,855,571871
37.76455,8.796733,856,628329
0.9968227,-2.9460282,857,571681
-3.865874,32.3945,858,571963
-6.468717,42.42301,859,592710
27.65669,-22.208952,860,623395
-29.17213,25.699629,861,642229
20.97346,23.467325,862,453895
11.6002035,-18.509054,863,502676
9.381471,9.147575,864,519263
-10.327198,3.6725898,865,543243
14.260445,1.5767926,866,457706
9.132663,-16.958178,867,476633
-33.055176,-10.977411,868,276519
-5.348248,-34.747444,869,543606
-32.203995,27.30651,870,430580
-25.878103,2.5784786,871,534910
34.66976,-10.887764,872,640455
-14.868833,-12.385744,873,519144
-6.3078523,-16.434776,874,518625
8.840932,2.001234,875,519301
-22.0636,-2.6101751,876,621209
-23.485516,36.323586,877,502327
-30.072693,9.989584,878,543272
-18.393576,39.109512,879,596119
17.937387,22.820812,880,468504
-41.911045,-11.661177,881,543742
20.028622,16.72944,882,546276
-17.86609,2.2869303,883,543746
-12.533143,17.381912,884,408307
47.87259,-1.608097,885,408299
29.181173,-26.057138,886,518953
54.37991,1.2586263,887,425657
7.4087715,-43.15678,888,458006
5.7473226,15.6212015,889,456068
-29.096786,25.759235,890,407781
25.994366,-4.0725546,891,444857
32.354336,25.182415,892,621121
7.906515,23.493105,893,457574
-36.345913,2.818451,894,622072
-5.058241,-27.163504,895,500779
32.924797,6.924693,896,554429
18.384869,44.23546,897,518715
16.358639,38.397728,898,431151
-26.55956,-19.05686,899,458582
1.3707024,18.727285,900,595023
14.768563,3.4948413,901,523989
16.692812,17.84675,902,519058
-9.812491,22.443401,903,518883
-26.011217,14.213306,904,621199
3.1702886,7.8021398,905,518991
-7.9360943,-31.187342,906,570714
1.7622415,5.6659803,907,517369
-22.746622,-38.410854,908,502522
-43.459465,2.4109025,909,605182
15.904101,9.322303,910,501381
-20.652578,-36.03259,911,501625
-10.827112,27.769566,912,533167
-10.015662,-10.364415,913,425626
5.824581,43.47584,914,544925
-11.365404,6.3499517,915,572309
-9.191575,1.0235366,916,425856
6.6173005,-38.621933,917,285079
-15.951853,-27.986685,918,501888
-9.89428,22.454437,919,543238
-25.694118,-9.145054,920,605242
33.238304,11.09451,921,434671
-24.007288,-26.600399,922,488726
9.720056,-45.207066,923,592192
-6.559878,-30.724049,924,449168
18.38092,44.182064,925,457789
-15.456347,-2.2002974,926,548357
-17.393724,-17.008043,927,571882
7.001252,17.579483,928,607374
0.36627853,-43.58644,929,476570
30.73851,-16.824318,930,643297
38.092503,-22.177914,931,458678
6.2411776,-16.360155,932,543456
10.249242,-46.8853,933,519023
-7.5138903,29.852259,934,502226
5.460243,-41.33993,935,543859
-16.682089,-3.0905657,936,594951
-8.987078,-5.2813406,937,472551
22.900154,-3.7003326,938,608648
-0.5493001,-12.187011,939,502457
-5.684405,-8.127501,940,450203
-6.011141,3.7445567,941,461833
27.040045,1.4462974,942,571561
20.746513,21.261477,943,453265
-10.678136,-29.864609,944,621281
-32.190876,-7.836351,945,499624
16.821358,12.336749,946,543548
41.919056,21.038877,947,429780
-12.263827,37.834923,948,518577
28.41211,-9.786594,949,605486
-31.61509,-1.1748669,950,501986
-37.221,-17.630098,951,572362
-1.740156,-42.935764,952,501936
36.134365,0.88867444,953,543532
4.807279,42.90286,954,572888
-26.909418,11.083859,955,434604
10.409213,-4.5931964,956,493343
-31.29037,-9.923553,957,572096
52.470905,-4.2663956,958,572971
10.691882,3.881572,959,467055
8.298591,7.093671,960,592274
39.60843,-15.037908,961,457768
-26.84721,12.884289,962,518911
19.569271,29.133257,963,467008
-22.468264,-20.65901,964,656941
-24.662397,-4.376131,965,475115
-36.85923,-5.459808,966,622017
-32.778767,-10.934027,967,502117
17.65597,2.659949,968,660168
28.069887,-1.45683,969,664058
-47.70391,18.633183,970,643364
-6.7586546,14.025663,971,595887
18.622997,38.84433,972,621493
-22.369822,-21.04889,973,607430
7.6216965,37.552094,974,595885
-23.51525,37.822968,975,642180
20.775415,2.5686786,976,620446
1.9044777,-37.862206,977,640449
-25.265648,-22.950567,978,609280
-12.552409,-34.669346,979,605357
47.76479,17.607805,980,595238
52.565765,4.2997503,981,545337
-9.553278,-15.803538,982,642707
-19.641293,-12.0582695,983,624507
1.8033234,-11.209621,984,502570
20.503672,-4.649119,985,645302
22.434414,-7.7092133,986,506703
23.504755,26.653221,987,607471
26.144386,11.10493,988,656669
2.8805194,-27.953156,989,591741
-13.786784,-8.884765,990,605795
-35.186947,-36.170704,991,641432
-5.9176793,-2.3482668,992,656305
-9.860825,-2.7930536,993,543362
-18.87664,35.179684,994,592685
14.340279,35.33615,995,620439
-34.029987,12.047344,996,642708
-18.243881,-3.6770692,997,608384
-26.364832,-4.6127305,998,656555
-26.447151,-5.1805787,999,641487
-28.953793,-6.308225,1000,621512
-3.4857256,-39.975235,1001,642086
-27.60154,-28.09426,1002,595284
-10.455232,-0.01821693,1003,595943
23.738491,-40.21885,1004,607369
-34.597466,22.701088,1005,601713
-37.973392,-1.5218277,1006,623167
39.45761,-22.62221,1007,664056
18.605526,-18.356878,1008,572228
25.132662,-8.94198,1009,450641
13.0670185,-22.261301,1010,622270
-15.835385,20.896395,1011,591971
17.219273,-17.591887,1012,657557
25.740625,-35.676384,1013,642423
41.064957,31.363436,1014,621433
19.517921,-9.6902275,1015,519346
32.429928,-29.11942,1016,519299
3.9040012,-13.944951,1017,658792
2.374652,0.2302136,1018,656427
3.115575,34.480564,1019,641857
-28.841635,-6.427038,1020,643565
11.808802,3.271033,1021,657077
10.458711,33.416977,1022,641355
16.98394,-6.4518156,1023,641796
-45.175888,9.028913,1024,571657
-19.746078,8.54257,1025,607752
-9.100594,-1.0721961,1026,605233
-11.031872,-44.711704,1027,646240
35.289215,30.025984,1028,605204
-23.35709,23.301754,1029,519068
5.8414984,18.869276,1030,641598
27.010191,-35.291626,1031,643335
-0.51234233,-18.368158,1032,592348
-31.239588,0.78783387,1033,543089
33.069176,-9.421999,1034,608385
30.495272,-8.479812,1035,595453
-43.576103,-4.256408,1036,640447
-22.834362,-7.9350677,1037,664023
-1.1861666,7.7534738,1038,605170
-23.010393,38.58814,1039,570240
-13.478358,-36.421757,1040,572227
-0.9501585,55.213562,1041,592547
-19.7887,-8.82378,1042,542963
-0.53703,33.08099,1043,650490
7.6626267,-5.3484445,1044,641553
-35.205162,-7.3381844,1045,542642
5.736003,-9.931392,1046,669720
-24.635838,-11.527756,1047,621002
-15.660782,-41.483833,1048,572669
25.226038,21.069666,1049,605119
11.594392,-33.946346,1050,645277
-17.805597,-2.365877,1051,489138
24.680613,31.773499,1052,608331
39.489616,5.861938,1053,545121
-50.25912,3.039298,1054,593528
-27.263231,21.40506,1055,572233
-6.90264,42.910183,1056,570799
-35.23293,-22.518423,1057,593525
29.569672,18.193747,1058,506693
41.8582,19.284943,1059,606930
-47.946842,-18.620127,1060,642156
6.5455556,22.842457,1061,623451
27.755026,-14.969149,1062,642336
-17.10762,17.961826,1063,570482
10.014779,-32.803432,1064,623993
33.979103,13.143015,1065,642082
52.399693,2.114387,1066,622666
22.466108,40.20072,1067,628333
47.540894,2.9195485,1068,592426
-3.2647076,-23.271181,1069,608371
-15.849988,32.759922,1070,593527
0.24776748,-21.014313,1071,595956
-39.35869,-8.074539,1072,594902
-17.738455,-18.541313,1073,656185
-47.56562,-15.501543,1074,547170
-20.222797,23.85349,1075,527049
-14.69618,1.2409731,1076,627894
-31.471659,-29.460854,1077,600466
-9.059202,19.763428,1078,624407
-0.90387434,-11.497668,1079,607219
-1.3372052,27.225132,1080,458681
-2.1431465,-3.6487908,1081,596071
-32.695717,23.634949,1082,643410
27.27272,-8.340269,1083,474699
-18.238316,-13.890529,1084,591994
47.27929,10.368827,1085,656794
19.804394,-30.494427,1086,622441
8.565871,30.731546,1087,620443
0.22871006,34.07495,1088,607297
30.790596,15.86067,1089,659275
-18.967014,-17.527962,1090,623352
-30.050837,-27.319647,1091,664057
36.586746,-13.07126,1092,592836
-4.4187293,11.955023,1093,573088
10.075611,47.14214,1094,547749
13.605296,-12.85183,1095,605540
-40.025948,18.72441,1096,606959
3.1407547,-17.143053,1097,571679
-22.723803,29.405914,1098,596103
21.790184,-50.230583,1099,607536
5.2768664,33.53956,1100,621471
10.904575,-22.104916,1101,502026
-29.977415,21.030567,1102,627500
1.5676403,26.015604,1103,457915
19.42973,-40.996685,1104,607237
-0.049802087,-8.244783,1105,594992
10.651427,-41.640896,1106,641816
8.910555,34.325233,1107,605548
-27.831047,6.892886,1108,544727
-46.07985,-0.12927528,1109,622491
27.710705,5.005186,1110,502212
42.261456,16.701,1111,622766
-25.519592,-23.072832,1112,622608
-13.657135,-45.10533,1113,519037
-21.977873,41.668697,1114,592279
-23.391117,12.207287,1115,506997
17.873955,50.015617,1116,489334
-4.87678,-28.501078,1117,605441
2.950486,35.893562,1118,543038
-4.397761,-39.769283,1119,607200
-21.1389,-36.162266,1120,541640
-43.446747,17.602081,1121,592879
-38.9914,-11.374764,1122,594835
-25.463133,-8.665031,1123,502051
-18.37104,-16.997152,1124,452027
4.4137015,-38.81749,1125,594840
7.9635816,-2.3243515,1126,592741
47.54109,9.147934,1127,622663
13.939448,36.200863,1128,607473
-49.333504,-3.8297925,1129,643265
29.46226,7.8515573,1130,572000
-37.095737,-5.2158976,1131,572140
-11.197461,36.14495,1132,502748
-4.227509,-17.133242,1133,607455
-26.83637,-10.112744,1134,518748
0.4018015,0.8288237,1135,608650
-41.03776,-8.503366,1136,595144
-11.593218,-43.565735,1137,451192
15.444355,35.02677,1138,518397
30.919718,-23.522354,1139,571510
-6.2636614,6.5722175,1140,622497
19.286001,32.37286,1141,446399
-15.308298,11.775497,1142,570810
9.439223,26.51526,1143,621446
-24.360384,4.7560134,1144,434672
28.15908,-11.89766,1145,543432
-13.68019,32.805264,1146,605254
-11.272374,41.44413,1147,595373
45.971565,-10.60713,1148,666561
-40.337265,-21.095356,1149,519008
-44.989815,-22.50888,1150,571948
10.349699,-24.163717,1151,518468
5.094303,26.382147,1152,622217
18.53902,17.591309,1153,571666
-27.28144,17.914633,1154,643414
-19.725197,26.111925,1155,624586
11.181123,0.6973382,1156,451089
4.48911,21.664091,1157,614173
10.0813875,-38.625664,1158,554430
-5.2714624,-1.3996792,1159,621295
27.482618,-23.88293,1160,621112
3.1586099,38.55018,1161,605154
12.99132,-12.382717,1162,534812
-1.7822342,-13.297448,1163,595375
-23.43774,26.309816,1164,471911
8.370785,-9.924869,1165,518902
-23.553965,11.464826,1166,595426
-5.5078244,-14.908131,1167,571670
14.539002,13.056404,1168,488846
19.673244,41.31967,1169,606965
25.063992,23.786242,1170,593969
20.299238,-13.371589,1171,642231
-37.78437,-2.0713584,1172,592614
-12.033398,-12.234002,1173,545363
-20.35131,-25.784332,1174,554374
27.07291,-24.884945,1175,657145
53.776623,0.780508,1176,502179
-8.078068,-24.727371,1177,502004
19.37831,-40.965405,1178,502171
-8.9610405,12.576686,1179,445926
-3.4008334,25.082096,1180,592169
47.255325,-9.108023,1181,596105
20.06295,19.944313,1182,477569
25.42302,32.32465,1183,445276
33.159096,-8.368992,1184,502151
28.814558,17.991179,1185,622210
1.474186,-12.719553,1186,543652
27.363705,-3.4486022,1187,572241
4.6994457,4.7281666,1188,642094
-50.79809,1.5593994,1189,276520
23.016823,-15.945641,1190,584171
25.631418,-29.214834,1191,598271
22.506674,-45.84928,1192,605194
2.7193139,41.493507,1193,450306
7.922839,32.89865,1194,519166
-8.511782,-13.003225,1195,543867
16.654135,8.324854,1196,596001
16.90899,41.86212,1197,452666
-5.2462864,-28.833492,1198,518693
-50.589016,-8.555272,1199,620982
-8.569574,0.37684414,1200,547912
-3.6977322,4.757775,1201,624414
-39.813168,3.73432,1202,596271
3.1713548,36.94845,1203,664641
29.990524,-11.888319,1204,543208
28.665043,-9.650903,1205,600526
0.31918624,-26.45288,1206,500724
10.767709,18.686745,1207,623149
-32.633987,23.676247,1208,543611
4.4511504,25.955372,1209,546990
18.354816,11.518453,1210,607352
5.0737433,-4.7654223,1211,641941
-18.074085,3.8820596,1212,453192
15.454787,34.465454,1213,592229
-4.6261353,11.09877,1214,501593
32.155006,32.489735,1215,543542
-36.536087,-10.237389,1216,572193
-24.60959,-33.901825,1217,448609
-31.969814,18.706562,1218,593140
21.14544,22.928804,1219,592120
-18.583668,29.351303,1220,458676
-14.177182,-23.191956,1221,543459
23.155416,1.340768,1222,452718
-31.170715,-30.916214,1223,466948
-0.91579497,5.2687535,1224,462515
1.478984,46.313576,1225,573244
-4.8993664,-21.214567,1226,656756
16.775196,-0.20169242,1227,543309
-10.034698,15.162858,1228,594576
-36.553276,12.601173,1229,657524
-6.9320736,15.599872,1230,543219
-23.360613,10.5541115,1231,592127
-12.639839,24.50738,1232,455374
43.848095,-18.627035,1233,502029
5.727899,39.400223,1234,573064
-30.744461,0.0019815578,1235,519322
-12.166115,48.71901,1236,545346
-44.79307,-23.514523,1237,430599
-52.749996,-10.6993,1238,544836
9.557493,-6.322675,1239,621111
-30.543846,31.516058,1240,665742
4.4381514,-31.413738,1241,641505
7.021525,17.161566,1242,542932
-2.13181,16.268372,1243,664040
34.2339,17.011944,1244,623205
30.512318,-21.515165,1245,642133
24.318798,40.426147,1246,641343
5.0064898,-2.3233588,1247,640457
-11.349499,-15.799948,1248,642715
10.807861,23.494446,1249,641856
-32.46199,-7.7238946,1250,624419
-47.5914,3.4205456,1251,624512
20.710573,-10.450122,1252,608597
31.475935,26.536673,1253,622168
-1.9222907,-5.587436,1254,621550
-14.5909195,42.340706,1255,641933
-1.3872936,-27.778854,1256,624641
-11.546638,31.221224,1257,623520
41.84976,-7.309421,1258,621219
24.691261,-10.624718,1259,666969
-38.31305,-6.3688164,1260,664167
-28.205965,-1.4962999,1261,641525
3.1605887,-19.973806,1262,622569
-36.6411,-2.4550052,1263,621028
-20.121944,14.862684,1264,596012
9.446531,35.589325,1265,599096
-2.7576208,36.19424,1266,602115
1.7411103,-22.351871,1267,605280
-29.343323,16.905815,1268,660271
18.81723,28.461365,1269,641684
-5.6535163,20.603796,1270,582473
9.415239,-14.125568,1271,516472
6.2096424,-13.790629,1272,605361
30.552828,-5.3597703,1273,607333
-22.068771,-28.209087,1274,621529
25.70589,8.760476,1275,657656
4.7553554,7.3425813,1276,650402
-6.8475404,50.21161,1277,643446
2.708757,-10.327519,1278,543194
42.03931,-12.824174,1279,645261
48.33096,8.990724,1280,623214
34.036938,15.755535,1281,605244
27.713274,20.752165,1282,663656
-16.459969,28.868155,1283,664702
20.775934,43.856567,1284,656775
-10.74478,-7.329741,1285,592859
-19.587217,3.6924348,1286,621466
13.642666,-10.4208,1287,608475
-27.975569,39.09252,1288,605612
0.66320163,-17.321543,1289,605513
-24.33021,1.7384511,1290,594011
11.112398,-40.116364,1291,656811
-15.016783,-44.90481,1292,606992
31.789003,9.070933,1293,650619
-49.023212,-12.252794,1294,641477
14.95772,-41.799316,1295,595909
8.248368,39.033688,1296,594953
36.266113,-5.5284114,1297,553902
-14.829074,1.1720477,1298,622226
-9.977103,7.086622,1299,664068
25.634768,2.40091,1300,660670
26.594194,31.74327,1301,624133
13.875098,39.8566,1302,614177
16.07562,36.340553,1303,664192
-17.805695,-16.160555,1304,641658
1.2875634,-27.159645,1305,643376
-31.391731,-12.994523,1306,643396
4.461709,-11.863541,1307,624636
40.02814,-12.677941,1308,571945
3.6193106,11.642416,1309,628336
-18.525183,2.95729,1310,593993
8.844107,43.063957,1311,621573
-15.925491,-27.158731,1312,670950
-35.555267,-10.269634,1313,622046
20.527088,-1.4719336,1314,605446
30.024826,6.980867,1315,622682
-14.265832,-33.338844,1316,606988
22.125648,-46.92944,1317,669203
-35.89452,5.268203,1318,608654
9.3402405,43.175858,1319,642770
-35.321827,19.478628,1320,656798
1.6812459,37.097767,1321,543377
-44.269814,-5.721461,1322,642851
44.821785,23.985348,1323,592468
3.2622128,-40.6319,1324,621261
-29.608091,-15.666772,1325,500135
33.07844,20.322515,1326,641778
-6.0896115,-6.843825,1327,621514
9.244292,-1.6524389,1328,571595
4.807766,27.763773,1329,605520
-34.026634,-1.8311529,1330,641851
2.3256683,42.716812,1331,657612
47.79591,-11.344547,1332,641571
-2.5399714,-30.28824,1333,596295
-15.237773,18.239208,1334,656257
-5.973607,30.892595,1335,543169
7.891884,41.596485,1336,607215
0.09104487,23.388725,1337,657053
-7.2697744,39.314346,1338,571951
26.244242,-22.291409,1339,642547
5.1375837,-0.6631462,1340,666971
35.32851,38.837242,1341,605498
7.511648,4.179431,1342,628318
-7.420994,-31.373676,1343,543193
-11.195038,33.490692,1344,664196
-22.68291,-9.5257,1345,608723
34.47744,21.165514,1346,489446
16.795507,-14.050833,1347,641583
19.339493,37.92163,1348,641745
34.5312,15.8341675,1349,501985
-49.425293,18.182209,1350,622446
44.658405,25.501665,1351,642558
-32.523064,-26.451485,1352,622795
-27.414999,0.06547034,1353,623454
-29.133669,-27.497559,1354,594965
36.829636,-24.266775,1355,649966
-3.8229415,-43.552315,1356,445213
-8.646328,11.535754,1357,621381
13.344217,-18.528164,1358,664028
-24.961306,-22.877869,1359,656803
19.558283,8.698605,1360,656887
33.258568,6.9156356,1361,656222
-49.54889,16.333416,1362,650895
14.25438,3.1900363,1363,606273
-13.601687,-13.9516115,1364,605421
-2.7142835,-40.151417,1365,630023
-13.008567,-31.059473,1366,621453
-16.977934,15.772897,1367,641154
9.159373,-42.61151,1368,595222
4.5830407,-8.006139,1369,593833
-34.59506,5.804709,1370,669060
-13.556385,-17.071978,1371,606157
10.461892,15.626855,1372,460283
-22.281687,42.619072,1373,518553
13.178772,-33.815548,1374,622694
39.426884,20.010586,1375,669456
20.197538,18.560059,1376,642545
15.124823,44.883972,1377,642571
-4.603166,-19.677734,1378,571760
37.47988,7.7028832,1379,656977
43.36031,16.16017,1380,621141
-22.962637,14.770379,1381,576788
0.8655792,-2.115735,1382,594987
-23.015491,-44.07766,1383,641149
16.21848,15.19179,1384,641645
22.96342,7.597644,1385,673633
22.279896,-13.721997,1386,488984
-4.965241,-46.5198,1387,641712
-38.566242,8.48236,1388,656725
-13.387376,27.069365,1389,622554
-47.908813,15.130826,1390,592865
23.365757,-36.81286,1391,622492
30.854836,3.9741673,1392,572182
34.49453,4.7612925,1393,623402
-9.8182535,30.914948,1394,642008
-46.35951,-11.222033,1395,663465
9.441621,31.676893,1396,593423
46.06951,-8.459827,1397,621044
-3.8590193,-16.785662,1398,656354
6.0714793,9.3699665,1399,644337
17.758772,-7.0277467,1400,605255
4.683196,-38.34767,1401,608652
-15.059247,-19.400055,1402,657571
37.254215,16.287119,1403,642211
46.569523,6.503645,1404,607468
13.094112,17.168407,1405,592145
2.8054829,-9.467247,1406,660853
0.56226736,-17.419346,1407,641924
14.686276,-14.676772,1408,643466
39.574615,-5.5202227,1409,502593
5.8181944,-21.74506,1410,605347
-30.94608,-0.95851684,1411,622075
-49.05161,-5.322784,1412,641341
23.68983,-37.45337,1413,664842
1.0594972,3.1761851,1414,552640
-50.893417,-9.60606,1415,600968
-24.502367,11.908337,1416,641438
20.41107,21.697569,1417,663855
-19.524506,9.95669,1418,606162
30.188265,-7.432921,1419,489265
-7.7003303,27.633175,1420,642232
24.661314,-19.594725,1421,592390
-13.312333,8.691264,1422,572955
-11.486593,-7.084009,1423,453344
-5.95672,-47.473328,1424,543483
26.329416,25.333824,1425,435043
-27.177282,-10.994178,1426,606167
-32.356277,-13.228311,1427,606149
-11.95953,-12.131532,1428,570666
-36.36382,-10.553531,1429,656738
-36.49807,7.367478,1430,476454
-30.500738,31.564068,1431,642528
13.527121,9.166742,1432,621249
-17.39927,25.105091,1433,607968
23.235321,39.31758,1434,592761
-26.501345,34.34557,1435,571476
43.158623,9.836324,1436,605276
32.699608,-41.577557,1437,605541
-8.562849,-10.117044,1438,594577
-33.294605,34.67919,1439,572403
29.93448,-27.788395,1440,624431
-33.11711,15.111204,1441,620454
19.83599,18.947819,1442,647336
7.690414,-5.6798186,1443,542289
-9.182341,9.370093,1444,593334
7.373099,-10.138767,1445,543031
32.441612,-31.08257,1446,543339
32.331654,23.069803,1447,554054
-20.048887,20.734818,1448,642701
30.854305,-21.916842,1449,605474
-24.966862,33.7863,1450,606424
24.337425,11.8239,1451,640460
9.850183,-8.005176,1452,664869
14.064919,10.179273,1453,543359
-40.7935,-4.8773303,1454,592644
3.0779006,43.98302,1455,606995
-44.279846,3.7992587,1456,571467
-11.743564,3.4019082,1457,571473
14.460107,14.985197,1458,593974
-1.8152798,36.0109,1459,501213
-12.846151,38.78862,1460,644428
-11.625756,14.096129,1461,456696
7.8854084,23.400938,1462,458677
-17.25504,-3.0559485,1463,622864
-12.513752,8.9003105,1464,593144
7.8919873,-40.355537,1465,622713
16.200224,24.299734,1466,450665
21.897446,0.2271534,1467,643256
3.5543258,7.2388735,1468,592769
3.5671234,-13.850693,1469,596816
13.445016,8.801312,1470,599683
-7.743319,41.082897,1471,593576
3.487978,-35.64559,1472,643778
22.181793,-26.395346,1473,657681
4.3668137,-47.8389,1474,595881
19.26657,11.984328,1475,606625
53.35756,5.087357,1476,657658
-21.06619,-36.536514,1477,608638
-13.862486,2.6764982,1478,521655
-34.1636,36.650826,1479,595465
-5.0070796,-46.45048,1480,641513
-2.9405618,0.18867113,1481,650391
-7.674886,19.118896,1482,664901
-23.310593,-34.665287,1483,650489
17.187626,-31.060894,1484,641470
-39.1213,1.7512401,1485,656514
-3.083131,31.218857,1486,656371
-16.007065,33.822098,1487,623912
-4.2540846,-17.363106,1488,643275
15.603254,-33.746475,1489,624415
32.885612,-9.684896,1490,663993
26.088343,-43.695587,1491,670712
-11.27398,40.905537,1492,645801
34.509377,29.056221,1493,669256
2.6341488,-18.886404,1494,669242
27.436106,15.7197275,1495,663538
31.620644,17.503073,1496,668227
-8.456397,0.035633937,1497,596825
21.745829,7.205435,1498,573262
3.5362542,-28.241785,1499,643289
-4.580914,9.026704,1500,664041
40.020874,-8.939102,1501,666158
4.3443475,-46.175903,1502,669257
-27.421276,33.2737,1503,607461
-37.438843,-4.2034426,1504,621458
7.8377113,-19.714674,1505,641914
27.602137,-15.181552,1506,664913
-46.042286,-16.23846,1507,669221
52.727627,2.6544049,1508,622268
-22.657187,22.348042,1509,623323
4.142554,33.09209,1510,641786
-3.2176445,28.970285,1511,543592
42.00841,24.628265,1512,643418
-13.681886,17.671055,1513,621450
11.116802,40.6072,1514,657434
-10.177431,34.628757,1515,642165
30.099768,38.545395,1516,624413
-26.395634,18.319227,1517,663586
49.328194,-11.445831,1518,664059
-15.435557,-13.151715,1519,640458
-27.856802,-9.897351,1520,668663
-14.392334,-30.243742,1521,644374
-25.044195,-36.274925,1522,664926
39.12928,7.118083,1523,600858
29.591883,9.757038,1524,625510
11.835339,0.34418565,1525,643436
14.737024,-22.710678,1526,664774
41.060986,-3.5533783,1527,641878
14.045907,34.53656,1528,602074
3.097107,31.764862,1529,656541
-13.962751,-35.502766,1530,621438
41.881573,23.52409,1531,624513
13.714648,-14.886068,1532,669374
41.855453,-17.958878,1533,658069
35.330837,-15.274913,1534,663757
-4.418132,4.0535307,1535,605288
17.605938,21.070202,1536,621006
-40.270676,-5.3237257,1537,668942
5.733639,2.488176,1538,647304
-18.019808,38.057682,1539,605196
1.7818459,25.973656,1540,622065
-10.4119835,6.909005,1541,596117
-9.949177,-8.024986,1542,670541
-47.672337,-20.036295,1543,642136
-9.150569,-12.769581,1544,647351
42.975574,13.448872,1545,621532
-4.1935053,20.031897,1546,608686
5.91712,11.854285,1547,668670
5.504478,-18.671715,1548,620453
-28.179756,-0.626221,1549,656713
-17.04875,-21.449654,1550,642731
-8.928946,24.356096,1551,595981
12.154592,45.049797,1552,592660
3.8863816,-46.301495,1553,657277
-5.970575,1.4179493,1554,621005
-32.729534,14.991952,1555,664238
19.388424,-7.1176214,1556,595798
-0.43677777,-2.7032213,1557,621086
33.666946,-10.27469,1558,670032
-25.550888,13.565801,1559,650333
-27.48646,-18.44025,1560,592346
-38.774517,-17.800848,1561,664034
34.996437,-24.644522,1562,642736
-14.564472,-7.069892,1563,623180
23.721378,33.390907,1564,572070
-18.48366,-36.02717,1565,665120
-3.916602,-38.521793,1566,623168
-29.796793,8.147907,1567,665489
2.761442,-28.674465,1568,668676
25.753119,-11.645111,1569,664199
-24.482697,-0.08164903,1570,622786
8.490315,44.182602,1571,571917
19.75099,6.0248556,1572,657141
-19.741915,-8.968626,1573,642221
-38.439785,-13.83257,1574,664119
11.049463,43.36174,1575,642607
-40.002518,18.054865,1576,668804
-13.736472,-5.6508703,1577,605490
-10.606598,-28.355253,1578,668800
-11.67907,-2.3062239,1579,518876
48.371708,-10.136127,1580,663567
28.32073,1.6499127,1581,607572
-1.525911,1.3498257,1582,664062
-5.6593857,12.418772,1583,671790
42.231308,-26.509275,1584,656605
-24.09006,-29.20422,1585,453284
0.32970634,8.300878,1586,641541
12.307692,-46.539383,1587,657061
-32.43577,7.821037,1588,615698
16.42713,3.2779996,1589,667498
39.412815,-22.404114,1590,579328
27.096745,-10.509305,1591,666182
41.45279,-0.14007959,1592,643290
43.115124,23.675634,1593,669160
-46.77615,4.6600323,1594,663978
5.853305,4.9175305,1595,650859
24.535406,32.741405,1596,668678
33.232475,-7.454366,1597,607391
-18.349136,-41.721863,1598,543351
-31.220955,1.9966763,1599,606956
-28.134426,-1.956634,1600,641584
-10.855013,-10.424538,1601,650893
28.750427,-4.040998,1602,669222
31.960526,-20.166449,1603,664854
-3.7094991,6.2132998,1604,643615
6.8727517,47.963333,1605,641829
-21.042225,7.1730876,1606,621097
-31.867378,-14.3255205,1607,656954
-15.329498,-29.575727,1608,592612
-51.259186,3.2233,1609,622772
26.332424,21.05798,1610,657041
-7.0057116,45.6169,1611,605156
30.474731,-7.221161,1612,670329
22.530008,-24.21284,1613,641312
22.116087,-47.662956,1614,594986
28.299973,-21.872574,1615,641755
-23.393091,-26.021534,1616,656577
-16.505602,-19.56586,1617,650644
-4.2052207,-13.742762,1618,541600
18.584219,-27.275045,1619,657566
-32.06864,-31.153316,1620,664247
12.207916,-20.70422,1621,663432
-2.15131,16.115906,1622,456051
-0.5817697,-43.11906,1623,669270
24.948538,17.934574,1624,519293
-25.15231,-3.3197913,1625,665487
12.852762,14.337134,1626,643493
25.072138,-16.389713,1627,641627
15.508071,19.30872,1628,594311
-8.560903,-39.08601,1629,554340
3.3820355,-19.841148,1630,656308
6.5466256,-14.098862,1631,622797
-7.1685257,28.77641,1632,668683
25.23407,9.557635,1633,642207
8.388245,33.2351,1634,669214
-1.8605896,-42.857365,1635,660761
-24.574396,-4.835484,1636,663776
-29.43157,15.039309,1637,605135
39.392517,2.7833776,1638,664874
-13.376977,-42.976658,1639,608334
-35.429886,-6.8185143,1640,608339
-9.395326,-16.228786,1641,664045
17.12978,27.720493,1642,650671
-18.452719,-16.953218,1643,608344
-10.051853,-15.560879,1644,664353
35.098953,-21.07237,1645,542960
1.4621981,-7.4341187,1646,650813
-45.20217,0.11709649,1647,607644
10.370295,-14.395431,1648,670970
6.35244,4.6728525,1649,448281
7.6996503,18.799545,1650,657140
11.893053,-37.614716,1651,670456
-24.47304,-36.760895,1652,663531
-43.56431,7.339585,1653,656252
-2.9568822,-20.094114,1654,642098
-8.593587,-38.09957,1655,664208
-19.317804,36.99826,1656,640470
16.920124,42.14843,1657,623364
14.199842,31.410172,1658,571539
-12.3527355,0.52076983,1659,613534
13.078444,14.02746,1660,446868
21.838396,-27.353043,1661,663898
22.503693,18.528498,1662,656288
-34.794792,-0.5505973,1663,598286
29.488619,-31.752958,1664,523260
15.157525,8.427212,1665,676606
