1-tsne,2-tsne,3-tsne,pitcher_id,pitcher
20.845943,-11.11041,-15.919362,1244,622250
22.43346,10.623523,-25.228634,1245,669214
-33.479393,12.181246,-2.8780408,1246,664062
-7.9781804,-13.522691,-35.296364,1247,641312
-8.685585,-13.848542,4.3547387,1248,640462
-20.361258,-2.355052,-4.1648707,1249,592165
27.808018,-6.122545,22.76776,1250,675916
9.511994,-12.005584,-6.8032713,1251,668676
-11.266085,-0.35436758,-19.532436,1252,622092
-0.79677516,0.5017573,-5.922504,1253,543351
-26.895052,15.808711,21.749254,1254,664199
-23.102325,22.587322,-18.236143,1255,664353
17.897058,-11.923255,3.1114557,1256,663776
-4.0537004,-25.19577,3.6921856,1257,650644
2.0250468,-9.379386,-1.9160883,1258,642067
-26.051294,7.321086,0.8851227,1259,665001
0.12709089,12.101715,4.6180143,1260,664042
-32.02616,7.0401907,-17.790995,1261,657141
7.317661,-10.216993,-15.386867,1262,660896
23.780544,-4.4565034,-12.227968,1263,607560
-0.002490935,13.546713,-32.90227,1264,656970
7.384429,31.157875,3.3637178,1265,621097
-4.7663617,-13.264024,14.619983,1266,664139
-20.33162,-22.952883,-22.046976,1267,657031
8.364621,-7.181367,-22.336275,1268,623433
-18.159544,3.6405404,-5.489399,1269,579328
-18.084295,15.692934,11.264843,1270,642607
-15.51493,9.181401,16.946688,1271,667498
-0.4238813,-8.978883,-29.307558,1272,622251
-20.088621,29.390165,-5.9903903,1273,677976
-41.966404,2.8822095,3.7637205,1274,623474
-22.233429,-12.214135,7.602387,1275,518876
1.8064406,4.2145658,-28.5149,1276,544365
5.0058136,-17.69279,-7.524272,1277,605463
11.420779,5.8457665,32.180412,1278,543343
12.77628,18.251701,10.53028,1279,656605
-14.927379,17.487545,-19.096806,1280,598286
-8.55079,8.777463,25.471247,1281,592280
-29.26792,-6.493027,16.149036,1282,642121
-11.416912,25.223152,-10.744675,1283,650382
-23.002544,-2.8953521,-5.1457825,1284,615698
5.647997,-20.479797,-6.8612323,1285,656271
8.535147,27.957317,-13.997966,1286,664129
10.627845,-21.182602,29.129816,1287,676606
28.93114,-0.8475918,-22.846441,1288,663567
-6.439708,-4.990427,30.376606,1289,656302
5.3591657,-30.082111,3.0817273,1290,641743
-32.198902,0.39928558,-10.295221,1291,663978
-32.28002,0.94345915,5.319437,1292,670329
-20.495953,-14.138391,-8.819122,1293,668683
-26.259247,23.093433,19.35071,1294,662253
7.5934896,-27.400818,-22.636236,1295,668678
-37.332638,-2.1252258,8.72299,1296,640451
-28.46765,-21.217592,-5.5686536,1297,605482
2.4424708,20.650732,25.910482,1298,665120
-2.9101489,-12.176362,31.54553,1299,640470
-33.663353,9.538707,17.955091,1300,435622
14.008347,-35.90094,7.0091143,1301,460086
5.357173,18.55911,-33.989067,1302,657566
-1.7873838,-6.2026396,3.255167,1303,431145
-20.273975,4.5048833,11.048206,1304,664034
14.6473255,-2.1664023,12.423956,1305,670712
-18.659441,-26.369532,10.688906,1306,600858
-37.37524,-10.526736,7.4431067,1307,606303
2.9750721,-1.7741299,19.757301,1308,446481
21.371164,28.36639,-20.777426,1309,657766
-9.256695,-14.067847,-13.43311,1310,591741
1.733001,-5.636182,-24.055365,1311,570488
-15.690661,-5.15691,-7.985487,1312,620446
6.8487406,-3.2994955,-34.23919,1313,663992
-6.139054,20.78855,17.817423,1314,502304
-8.687557,-40.891865,-13.923346,1315,656288
-2.794315,3.2392888,42.640385,1316,660494
-29.813683,-15.245173,17.762726,1317,664157
-18.635984,-5.427681,14.767269,1318,606299
-10.534354,3.3517118,-23.279314,1319,664045
-22.199345,14.3219385,-25.50008,1320,645801
36.611183,6.5128417,12.0554695,1321,622797
15.7710905,2.2664557,29.240433,1322,663531
34.9307,9.9563875,-4.666539,1323,650738
-1.2568159,-13.858897,10.112431,1324,621078
11.021783,1.4623656,38.452835,1325,435079
17.274168,-21.43346,5.0482025,1326,592859
-5.252557,-9.017558,24.852762,1327,571657
-0.49929085,-11.0933695,-26.022463,1328,621592
-6.263049,19.576542,3.952279,1329,670970
-27.689892,0.5120852,13.334933,1330,543089
0.5204008,27.311878,-15.502253,1331,660546
16.464325,21.705738,17.327576,1332,572821
-16.850811,-9.860029,2.1520636,1333,467827
-8.079887,-6.6740017,-26.110413,1334,664092
11.34215,12.332776,25.317394,1335,613317
24.253979,6.2171144,25.757906,1336,607223
0.52197003,38.30059,4.005965,1337,489295
-2.2005372,3.4775147,-37.728497,1338,519222
20.67125,-2.8336792,12.157108,1339,607732
-15.329506,0.94942546,-16.261122,1340,650813
1.6025267,-23.264692,-8.05432,1341,668665
-12.739489,-5.4967914,-30.729128,1342,605361
13.46353,16.796343,17.293835,1343,670456
18.40477,-15.493684,11.710277,1344,501303
2.549709,1.0688585,31.55096,1345,543148
2.0239074,-12.228505,28.17841,1346,660623
-30.508095,7.446244,-23.845942,1347,657097
11.48884,1.530454,-16.764387,1348,642226
17.42345,-28.329958,9.36535,1349,543376
-0.44881782,6.090622,4.2014027,1350,656686
15.8836,4.354209,-6.990756,1351,608596
-21.901745,25.4277,3.0824633,1352,630263
-19.800175,-3.3752072,-36.587776,1353,664871
8.112576,37.506462,-5.417297,1354,571912
-29.58572,5.55117,12.154567,1355,456387
8.033756,16.700874,-33.360306,1356,572008
19.136719,-28.561438,0.33645955,1357,657585
18.895939,10.240709,20.31153,1358,658791
-0.21286601,2.4557168,22.348215,1359,571974
-8.74065,-12.015315,-7.372053,1360,602922
44.26947,-2.807403,-0.50299376,1361,664238
-4.257442,-0.26262686,25.198807,1362,621368
-4.6475606,-0.39556995,5.1916866,1363,543677
0.49359477,6.2879543,-14.399709,1364,448801
18.140093,-9.803483,-26.732695,1365,658648
5.4651575,-2.9743128,17.818495,1366,571437
-13.340669,9.197462,-29.335934,1367,593643
1.3786286,-17.165993,-8.994513,1368,456488
18.649498,-6.245203,2.999624,1369,595939
-45.35616,-7.2927117,7.8976455,1370,667427
-13.672411,-23.595245,-13.777157,1371,669912
-29.803017,1.4987385,-4.6310425,1372,622780
13.369984,1.2998221,-35.992725,1373,592306
-4.6651025,-22.609901,-11.523585,1374,641409
9.100625,-2.4157736,12.682901,1375,667376
25.251986,14.405591,24.841957,1376,665134
22.052025,-20.860235,22.465425,1377,622747
-18.647427,-15.127037,-0.7554016,1378,656266
-7.6973886,-20.57709,-3.387738,1379,641988
-21.60699,13.070055,18.165255,1380,623490
28.671663,1.0640135,4.479242,1381,664687
22.775097,24.686563,-6.314969,1382,664123
31.908247,23.418217,-8.906886,1383,624420
-7.7679358,-25.938414,8.024001,1384,665142
15.156143,-17.87088,28.324446,1385,571474
-23.923798,27.854269,-1.8112037,1386,595988
-34.879883,-5.826307,1.9029956,1387,621346
1.6140982,7.5855083,33.562057,1388,543328
-27.300802,-4.831265,3.8461344,1389,670078
-16.853006,-14.270431,27.19973,1390,656904
27.841923,10.711912,-3.5301163,1391,656196
-8.657428,33.376717,5.551493,1392,643605
27.805145,1.18421,11.832042,1393,681915
-14.750263,18.159668,23.797361,1394,676684
10.334414,-6.71501,-17.558569,1395,572371
12.944656,9.088735,31.970488,1396,572089
-1.78665,29.007725,-15.778593,1397,676051
17.129082,-5.624667,28.164467,1398,674685
-1.0884658,17.440815,14.490067,1399,641582
-5.249872,1.7738578,-30.586948,1400,641728
6.1766,23.084955,15.682753,1401,664012
-6.963271,22.184622,15.339806,1402,592105
9.497774,-17.689777,-32.19885,1403,641506
22.674755,-1.1662941,-3.5011692,1404,656889
6.914404,-16.898308,20.364054,1405,657518
31.306732,-1.983489,4.067254,1406,621143
21.002867,6.3348866,9.9592285,1407,676709
19.701723,-12.191745,25.43658,1408,665045
-8.91195,-8.911686,28.168203,1409,657680
8.192839,-8.412585,-7.665073,1410,663399
-3.2803915,11.287483,-5.021782,1411,666215
4.9461946,-26.72946,-23.22911,1412,519246
2.821958,-35.54239,6.6235423,1413,641425
-4.8958945,-13.847781,-37.537155,1414,670579
5.9340196,-5.272194,28.778475,1415,640017
24.440506,19.53289,5.407151,1416,571687
6.8883076,-14.901075,8.808896,1417,593163
-4.386927,-0.07742631,19.248901,1418,543409
-18.520416,14.575492,-0.20151299,1419,671066
16.11346,-13.333846,1.482478,1420,642068
14.091641,-18.157951,-11.131889,1421,669130
-13.988637,17.61006,-30.00987,1422,641334
-15.754591,6.034063,-26.38147,1423,676601
-5.3866487,20.308287,-24.466394,1424,650656
-3.422016,24.111006,11.399262,1425,650804
0.81350434,36.589527,5.865096,1426,657213
-2.1758304,20.248417,22.20693,1427,661832
1.714092,21.550814,5.5889816,1428,543594
-10.687728,-18.491426,4.519862,1429,605507
11.97128,12.598703,-18.465385,1430,621455
22.475853,-0.13560154,-6.1436834,1431,621050
-11.458757,-3.7394261,0.022105979,1432,571751
18.496864,31.403906,16.589247,1433,607294
11.450654,21.137552,-25.734165,1434,666563
6.1126237,15.03791,-10.203041,1435,593574
11.344246,-14.634848,3.997409,1436,656032
-19.990936,-15.514279,28.395779,1437,656420
-25.287022,-15.778482,-11.986192,1438,669746
10.415198,32.689407,9.076435,1439,571439
12.129085,5.804665,18.018532,1440,672911
-1.5248551,-12.649241,23.13915,1441,592464
-15.315291,-23.53918,22.078344,1442,676831
34.37795,4.806238,-23.047281,1443,593604
4.668205,9.391415,-33.573273,1444,627893
-0.791911,6.9821897,24.573507,1445,663319
-13.005968,-23.653536,-7.6858034,1446,677720
9.407267,32.3117,-2.0276387,1447,607692
5.4211907,-11.118784,29.107836,1448,606208
-16.754387,2.9211924,16.397224,1449,488787
-17.550434,4.47442,2.721892,1450,605464
18.371725,-21.737888,26.407393,1451,642609
36.812027,9.528981,-7.8519554,1452,621290
-10.197417,-32.383274,10.328688,1453,680573
-12.85963,11.437639,-23.047264,1454,641660
9.650941,-20.526846,4.815979,1455,667595
-19.76209,-18.962475,16.509058,1456,620440
27.855345,-14.113778,11.876072,1457,664055
-1.1167606,-1.8267072,0.8487289,1458,608381
-9.653579,6.6689296,15.905005,1459,677415
20.425121,-4.672318,27.025017,1460,573204
3.3155818,23.047247,20.438164,1461,670722
7.3885717,-19.193808,1.2564228,1462,647188
15.824261,-4.7373905,-1.7073029,1463,595260
20.110186,-16.05293,15.554079,1464,641386
11.934769,22.88195,-3.9691308,1465,657664
-20.815598,-0.3689049,2.1623974,1466,664144
18.154163,1.5170677,-7.9445667,1467,677185
-27.837666,5.1722007,34.688694,1468,641350
-23.219162,-8.384827,14.179139,1469,667681
-10.884949,21.73635,-27.9188,1470,650959
19.347914,3.6925967,28.565538,1471,668754
-5.8022456,-45.017277,-2.0931342,1472,621139
10.399917,9.531691,4.584918,1473,641814
3.3634596,-21.17441,-10.390833,1474,595926
-1.3241849,18.043783,20.677666,1475,606127
-5.57769,2.0067952,18.065462,1476,572687
4.617749,-40.10049,7.108401,1477,669935
10.124223,15.603621,-24.314865,1478,646081
23.040869,-3.4423132,26.158264,1479,571825
30.725574,-16.936943,2.148589,1480,605138
-18.397093,17.804766,-0.22353229,1481,622246
-28.34313,2.9940698,25.960886,1482,661536
-4.9697795,-32.499134,11.964281,1483,677867
16.465683,-12.032641,9.047064,1484,656450
18.520021,3.0864604,25.965677,1485,676755
17.68075,27.938396,11.743986,1486,642041
21.234674,-4.678259,18.187061,1487,676886
2.7015026,-8.345896,5.601975,1488,592411
11.489854,24.528376,23.114708,1489,518603
20.246489,-14.457177,-24.421206,1490,615695
-5.3035336,-41.3327,-14.70453,1491,656991
10.548787,7.3523836,-1.5659738,1492,641388
-8.986722,-27.287868,-14.409406,1493,657514
-21.852127,21.347433,-7.387835,1494,665059
-21.56493,14.333932,-11.818711,1495,676641
-28.244211,-8.459004,18.838537,1496,547176
-8.514677,-13.810046,2.2263231,1497,664852
9.383431,-2.0367732,0.7795363,1498,595919
-2.781491,-10.608278,25.264019,1499,607222
-11.648731,20.456198,20.958838,1500,664155
-34.870926,-3.1597574,-18.29235,1501,664197
-34.539288,11.950584,-5.165453,1502,605495
-12.124414,-9.299499,-23.01635,1503,656608
-15.351214,-22.125042,-9.427777,1504,670422
18.567211,13.3660965,20.397238,1505,621068
15.802258,16.930077,-18.619482,1506,600011
-0.79235464,-20.506596,-14.470119,1507,669248
-26.332367,16.44861,-7.3776307,1508,665321
5.180098,2.2762723,-3.9972472,1509,516769
11.014001,2.3956978,23.055902,1510,642549
7.599295,1.1212777,16.11053,1511,545404
4.73322,14.566754,29.53493,1512,595255
28.429985,-6.954085,-30.988314,1513,657644
32.79996,-10.738285,-0.19947466,1514,621123
13.153575,17.464392,-9.010135,1515,683065
12.530078,-13.408275,1.9897038,1516,606190
-19.16652,0.7168843,-27.301825,1517,676860
-16.658577,-29.48394,3.237755,1518,642637
-17.712313,-12.537343,17.651838,1519,641732
-7.6031303,-21.539034,2.9460363,1520,545343
5.444991,-12.514872,14.756315,1521,676840
-9.384304,-31.488426,-16.157448,1522,621048
15.572892,-16.135891,0.04403998,1523,471174
-0.72046214,23.10384,1.5600604,1524,621248
21.110247,10.852824,-12.798253,1525,592288
14.051534,23.130653,-21.154905,1526,516685
31.849047,-11.794283,11.413279,1527,664875
-24.640104,-8.145267,22.72149,1528,668605
-14.300454,-9.793848,-1.0381203,1529,669728
-7.3729153,-26.262548,-18.068981,1530,663770
-22.21611,23.658323,4.459784,1531,621082
43.002377,5.9046316,-5.0315866,1532,676607
21.070066,13.940986,-12.376882,1533,677161
-12.683553,-18.18868,-18.718987,1534,644396
-12.431837,10.297712,23.202003,1535,621355
8.071604,14.574007,-31.339363,1536,664102
18.835066,18.925568,7.954669,1537,673316
-23.919186,-6.5702634,-1.8240844,1538,620986
-1.7428895,-5.4385734,-4.614973,1539,592874
8.700976,19.05875,-4.0694366,1540,606939
21.52894,6.3513894,-25.505318,1541,673140
15.523267,2.572417,-39.7349,1542,641483
-16.477552,-16.146185,-27.351402,1543,656885
-11.12179,-12.021999,20.804033,1544,663765
-12.293218,5.863208,-1.4201329,1545,621343
39.37173,14.414104,8.60538,1546,622490
-6.710254,29.791323,-4.2308097,1547,664158
12.1102705,24.391068,29.183092,1548,592296
0.17256887,-10.214655,-19.429651,1549,676358
-18.718428,18.883654,-7.05274,1550,656008
23.005121,2.3689299,14.593927,1551,669920
-16.548176,-29.730513,-0.645349,1552,621153
-8.296691,-36.8873,-6.98105,1553,625974
23.866608,11.854396,14.2429495,1554,642203
10.683808,30.335945,11.151941,1555,663969
-25.979961,2.8270872,-17.308094,1556,642857
1.8884448,-16.710476,-3.3240056,1557,657558
-3.7483943,-0.07616299,1.893722,1558,623183
24.717157,-0.5136357,20.32311,1559,621191
-6.499623,30.129148,-10.058645,1560,664977
20.43903,-3.8521662,16.22056,1561,664141
-7.2898974,2.3269439,15.108984,1562,657611
6.6398616,0.5799503,5.112931,1563,666622
7.763156,-12.885913,-29.841637,1564,663903
18.464754,-19.461138,1.0730922,1565,669373
-3.3967042,10.151963,-19.541828,1566,624647
6.03508,1.1700014,-1.1725538,1567,622088
25.998207,17.978418,-4.536885,1568,641447
-3.570659,33.38152,-9.595581,1569,656793
25.21314,16.789328,28.056103,1570,657376
-22.96431,11.034541,16.223804,1571,670990
-36.592213,0.81934035,-1.4575933,1572,680702
-12.091436,32.359318,-8.620849,1573,623437
-2.5348694,15.007402,-29.903355,1574,668941
22.056852,-25.98772,-2.959604,1575,676596
-8.253448,28.613905,-13.775832,1576,677651
26.838377,21.263983,-0.783745,1577,670550
12.502235,-29.494621,6.8183765,1578,641907
1.3664916,-30.615433,18.805868,1579,685493
-4.3857155,-16.631334,-13.145036,1580,669211
-8.221748,22.4634,33.21001,1581,642092
5.1342087,12.6479,15.653799,1582,620445
-13.9415,2.7601693,7.918138,1583,656382
-22.536703,-6.3612275,24.075111,1584,623485
20.44556,-22.079351,-12.294166,1585,663474
13.443627,1.1136572,8.72247,1586,676979
3.233697,0.070766635,-18.391186,1587,641540
-9.663466,13.604333,-14.226146,1588,676604
25.648705,-0.81609637,-29.269215,1589,672578
-14.91824,-26.143482,22.842339,1590,664337
-0.65264326,-1.0292828,36.508373,1591,665620
25.293812,-17.759087,10.4979105,1592,669432
1.5211594,38.5412,9.963547,1593,607179
11.208125,-17.589031,13.35921,1594,621076
-11.401875,29.651196,-16.881237,1595,641401
-2.0447717,12.279928,-29.69238,1596,668687
7.9412,12.643909,22.972942,1597,656232
7.700447,17.432749,-23.777927,1598,554431
-6.5222945,-37.719822,-15.552039,1599,656557
7.160471,6.8008976,37.696964,1600,656353
1.6604469,-16.971252,14.553835,1601,570560
5.1853504,8.514905,-36.22817,1602,656876
-28.017374,3.5047278,-14.628996,1603,666674
16.495733,24.056822,-25.531359,1604,664948
-39.941044,4.4511447,-3.8833694,1605,672715
9.627992,-4.1313844,-8.963366,1606,670056
30.792183,8.552478,-18.919455,1607,657044
8.165803,-10.007561,17.6826,1608,548384
-10.015008,-7.098053,-34.35703,1609,660600
2.7112677,27.878115,-0.21577585,1610,642130
-23.809797,-11.41473,3.7346842,1611,667463
26.4641,-8.6960945,22.88909,1612,621129
-20.96666,16.75639,-26.411974,1613,641672
-19.698202,-19.083271,18.830906,1614,663878
19.087944,-9.345216,1.0322963,1615,665733
-8.856381,10.220671,30.249266,1616,666120
-1.7883656,37.50004,-3.5343325,1617,624407
-8.022687,-12.308767,26.326668,1618,593619
-7.5650787,8.561426,3.476466,1619,663460
-7.3196144,10.609247,-38.10338,1620,453268
1.3043169,-1.5109215,30.95733,1621,547942
-19.078037,28.665653,11.880953,1622,664299
-25.5749,6.4384346,9.440178,1623,640448
16.455963,-7.0669694,7.2759132,1624,656849
7.2007914,28.271759,-5.5781612,1625,503569
16.247637,21.227718,-8.183368,1626,669145
-25.2833,23.247744,-15.090015,1627,665152
14.364273,-15.901141,-21.008362,1628,656240
3.0730379,12.781537,-8.232864,1629,676220
23.7937,-24.487892,6.490865,1630,665621
-32.570175,16.057335,-8.845023,1631,663554
8.59825,21.525713,28.448122,1632,624418
24.019524,-14.537318,12.259677,1633,571788
8.378193,-13.385851,18.005932,1634,663734
4.9310455,34.109444,-8.409395,1635,664350
-2.357428,-46.247013,-0.3538492,1636,664714
-6.4761176,-29.89828,6.391725,1637,518649
-16.708694,-16.922926,29.15882,1638,665759
-23.185087,13.762813,-1.1038122,1639,664069
9.181205,-29.754818,9.794709,1640,666129
42.292553,-0.032352347,-3.6830082,1641,658431
0.37391284,-34.75244,-5.301305,1642,680692
-2.4687362,-20.90542,-18.537226,1643,669952
-30.725859,16.35428,19.022858,1644,640444
-17.369423,13.289045,20.025686,1645,453943
0.5356219,-21.079098,-24.015291,1646,642584
3.3957195,6.7674155,-33.359573,1647,629498
-7.1074896,-37.091557,17.178665,1648,657240
-6.3665195,-4.363499,-1.6680616,1649,664076
-22.943096,25.150013,7.0652437,1650,670912
23.92677,-10.638923,-8.976264,1651,660431
-33.991894,6.0768003,25.059504,1652,622503
5.0832725,8.664121,-3.066244,1653,641739
33.711258,0.6691828,-1.3039128,1654,669289
-17.408459,-3.3824384,14.825211,1655,664074
2.3393245,-37.815094,11.927257,1656,606115
-16.904573,31.94246,15.178445,1657,641576
-25.547894,10.039066,30.01038,1658,528748
32.726337,-11.662894,-2.5019543,1659,675921
20.596388,-11.876461,20.74452,1660,641726
8.033445,-18.722878,-16.350239,1661,669459
0.69821215,13.938348,-7.4564486,1662,663366
-8.929437,-8.1033745,24.811699,1663,641513
-12.325015,-29.628891,-4.5792413,1664,608335
-17.246532,4.32928,-11.112479,1665,667465
-17.063684,10.409126,-8.92878,1666,681911
18.143293,-6.1660013,-14.24318,1667,661440
-15.246083,-11.192833,24.832987,1668,668338
6.768403,6.3107977,20.893202,1669,605335
13.805099,12.059966,-38.28317,1670,622256
-16.383167,-11.431871,-2.260439,1671,656061
13.60004,0.3065952,-5.2607536,1672,641420
3.6536036,35.41796,-0.5699401,1673,606996
-11.9311075,26.017748,-0.70178074,1674,641360
-0.45742223,41.736996,-3.5364256,1675,621005
-12.100616,5.8854575,20.426836,1676,683232
-4.750974,15.789175,-5.1896267,1677,621011
4.2995586,-35.660046,-10.218578,1678,645307
-35.12069,-8.337305,-5.5245204,1679,621532
-3.1604831,-35.554447,-13.627485,1680,643532
-26.842764,13.861955,4.7927175,1681,650668
9.125827,14.42538,-4.48695,1682,656913
21.351591,-11.460706,2.6534548,1683,523253
-8.6834345,-33.145454,-5.802093,1684,641995
-27.01828,-13.941256,-6.4288116,1685,623168
-27.928564,-7.530875,-6.060123,1686,669064
-9.048621,-19.017359,24.220552,1687,435522
-0.85417706,-27.354004,1.2507421,1688,641645
14.542576,-22.15795,6.3593955,1689,656004
36.828003,12.462811,6.499732,1690,608348
-29.213907,2.8946002,-7.74009,1691,660422
12.798712,-31.300121,-1.0566702,1692,669424
22.826368,-1.5524675,15.693623,1693,666204
-30.732187,-9.97825,18.908236,1694,621593
28.209227,-4.6709843,-30.23828,1695,656492
8.560741,15.271918,-17.836906,1696,656548
-37.541523,4.622354,2.497858,1697,675911
-6.6244373,-32.347538,-5.36046,1698,656458
-25.045301,6.300121,35.972202,1699,669622
14.427081,22.315771,-11.960946,1700,647315
-22.4531,-29.695932,-0.013534925,1701,663559
-7.454677,20.64435,-18.010294,1702,642758
-12.008558,4.7063017,28.851143,1703,669395
-28.529633,-1.3178275,0.19112496,1704,663804
-16.335472,-19.712957,6.846388,1705,656212
-24.559092,10.2623625,-2.4316278,1706,656578
18.685778,4.519392,20.254177,1707,677865
-3.1452353,30.061148,0.60661066,1708,676879
-3.7892904,-11.668859,-24.639593,1709,665645
8.704753,-35.510506,-0.061461616,1710,663753
8.024614,8.458054,-33.003918,1711,665661
22.614534,8.395425,17.039879,1712,665665
-7.879284,-18.561722,-0.32670122,1713,661383
14.240264,-5.0788827,28.30262,1714,672282
-6.7519727,-8.470209,8.461126,1715,543238
22.926197,-6.198159,-21.361834,1716,641632
4.0642204,15.337851,10.102008,1717,664584
-24.08958,20.190466,14.975538,1718,676477
6.7267356,19.27365,-22.867937,1719,672851
-18.992039,-15.4282875,16.162294,1720,617228
-28.638416,8.477001,-25.194166,1721,666818
-8.353658,-35.56897,-13.840033,1722,642759
21.59813,10.398606,-1.2824092,1723,656638
-0.0048615634,-14.161946,2.8675601,1724,666159
16.640352,13.332571,-21.101566,1725,643377
-12.381091,-9.053069,-10.139699,1726,675971
-33.9163,6.71499,-6.878408,1727,650911
-23.588945,12.037989,-15.834612,1728,668968
11.3941,-6.464902,-10.665643,1729,669276
-31.45266,11.741348,-17.00923,1730,669358
24.990694,11.115995,3.0928845,1731,663574
-1.297573,11.166935,-6.296648,1732,668820
-20.542887,-2.6137207,29.58672,1733,621074
0.5285266,11.828077,-18.307564,1734,656730
11.067024,11.665501,-26.260344,1735,666808
-22.043535,5.4482303,-5.7922373,1736,681810
-2.3854222,34.788025,1.2975813,1737,681806
-20.268553,8.015929,-25.227316,1738,646242
21.85314,10.5673275,-17.298504,1739,656529
21.373083,19.273579,26.349285,1740,663986
-22.361916,0.22502065,18.92971,1741,657093
-2.2680542,-17.514124,18.193329,1742,666201
14.8688135,-4.8489385,-12.08635,1743,592831
31.004213,0.5057157,-23.549084,1744,666168
-7.4563,-17.765936,-31.047379,1745,680686
-22.939558,-12.37224,-5.867662,1746,663556
10.327473,-11.138639,11.468837,1747,656731
19.638916,10.492599,-26.706547,1748,663558
-7.97574,-5.0639887,-8.696123,1749,669169
-15.314401,-12.111102,-14.265604,1750,571479
19.734257,-9.324747,5.8615255,1751,667297
19.613918,-4.603791,-6.2171035,1752,676265
22.185205,6.023729,36.27056,1753,664294
5.8096557,-33.147007,-9.958914,1754,669212
19.557798,1.3156085,25.271856,1755,649144
-12.524523,9.168702,-32.148872,1756,657006
-11.874502,-14.039818,16.924978,1757,657746
-21.76116,14.361536,21.432703,1758,672582
-1.5071777,-11.190097,-3.856003,1759,506702
26.2864,21.808167,15.799802,1760,650347
-9.539417,6.5405793,6.5450974,1761,674944
-17.056904,-37.831448,-3.8129022,1762,665795
20.982893,15.902876,-10.712939,1763,669618
15.040047,4.621666,29.675617,1764,657248
11.421446,1.4684025,-7.07955,1765,675912
15.403126,-0.25526044,9.224053,1766,656981
24.264105,-6.3183126,2.0395856,1767,621057
-7.7652583,20.008171,6.5842338,1768,663738
-35.490894,-11.644436,-5.77993,1769,671345
-11.826957,-2.470061,30.867538,1770,669302
-28.444483,-4.772783,11.502609,1771,677960
-1.5070535,-34.717937,1.8110248,1772,676083
-0.717561,-44.988907,-1.9844792,1773,672710
-17.501938,13.161769,26.928616,1774,676617
19.335201,13.777159,-27.883707,1775,641394
15.90742,0.45235062,34.24629,1776,676050
-4.702994,4.809972,18.184359,1777,676969
21.75369,-26.985355,-9.790485,1778,656818
27.107212,-12.677817,5.229776,1779,624522
-28.353941,-8.010109,-20.770052,1780,661269
-26.395973,12.490624,-1.1854093,1781,642727
-21.52481,6.2243214,6.0721173,1782,669330
29.102158,9.412609,13.380388,1783,641927
15.4989195,27.47751,13.28171,1784,661527
-16.35915,-10.423952,18.33445,1785,660906
6.320595,3.9788072,-26.726505,1786,650496
6.998918,-10.540038,12.329729,1787,657508
-7.3662424,20.10984,34.444233,1788,664776
-22.180084,-36.28166,-7.500103,1789,665896
-7.3386636,1.5886581,-6.4162707,1790,642048
0.5174567,16.604162,-16.85511,1791,667725
-39.914574,8.813357,3.4401364,1792,670087
2.3941934,1.1906292,23.295862,1793,643400
-8.77077,-41.95347,-2.1047444,1794,669294
17.004007,9.742944,0.113307774,1795,661563
-12.68539,21.211493,13.000512,1796,663853
-1.184766,4.424096,-27.844906,1797,655889
13.464974,6.494227,20.21507,1798,656290
19.036407,-2.328097,-6.197597,1799,669674
-5.498009,33.56298,-15.4920025,1800,596082
9.827826,-0.76102215,-13.820571,1801,685503
-13.875772,-0.82642394,22.992146,1802,621348
12.788838,-37.10159,2.2620375,1803,672391
36.297855,13.069273,-6.082858,1804,660365
-2.8864195,15.061286,9.285292,1805,665854
-36.48651,-7.272063,-15.406862,1806,620396
35.244053,-3.2411637,-18.17327,1807,656457
11.496256,19.118755,-33.518513,1808,663372
18.033932,15.709895,-8.060093,1809,518435
-9.40886,-3.2021039,6.404144,1810,657756
-21.12342,6.0221343,-1.4638919,1811,665625
-4.27389,22.180017,-22.633366,1812,641329
-36.545097,-3.7672987,3.3130352,1813,676710
11.814673,5.1989694,30.215612,1814,505447
-26.188894,6.8692074,23.482111,1815,676766
8.339815,-0.36713287,3.3844965,1816,642659
22.683855,18.545666,5.928329,1817,457759
19.588676,19.523975,-24.314802,1818,596103
-8.290031,2.1113586,-13.213694,1819,594694
6.8279314,31.583473,-20.552631,1820,670090
-0.44634417,23.519402,15.010385,1821,681867
6.3861,-5.990877,-4.703025,1822,656641
17.439375,-14.452235,-25.250807,1823,656620
5.026983,25.579336,-9.592302,1824,621259
-33.291084,7.293452,-13.11775,1825,670050
34.056633,-17.491322,-4.7676363,1826,607680
20.83289,16.117922,4.0625753,1827,592273
-20.83278,-0.6491323,23.50488,1828,670955
-33.802635,-9.723633,7.8674664,1829,628345
-4.0627894,-33.491726,-1.326818,1830,656669
-0.6924192,-22.436321,15.212911,1831,642851
5.3551755,2.3719072,-17.299364,1832,666205
26.719616,12.00448,-5.9072537,1833,680704
-39.1695,8.973174,6.9774537,1834,642336
-6.1131916,24.763603,-21.542336,1835,676103
-20.530529,7.824973,23.951973,1836,669735
-9.112412,1.4810826,19.155586,1837,660620
-34.297947,-1.3718367,-2.1003127,1838,596056
8.213831,-20.979214,-13.605494,1839,641384
5.870596,40.764214,12.952489,1840,641682
-43.935127,-5.1326337,11.919702,1841,594809
22.620508,-10.86492,-11.744782,1842,670766
27.575327,18.577131,13.645448,1843,591720
12.939952,25.017672,1.2979602,1844,643565
14.440869,0.71995944,-13.983586,1845,502210
