0,1,2,3,4,5,6,7,8,batter_id,batter
-1.191667,1.7244495,0.5860133,1.6604551,0.098961286,0.3191606,-0.4476723,-0.020101367,-0.28428158,813,461416
-0.5522725,-1.0950238,-1.5833201,-0.011509094,-0.28560314,-0.4879907,-0.402556,0.9038921,1.343493,814,504379
0.27067497,0.16529112,0.2655581,-0.83685005,0.9461398,-1.8914603,1.3444068,-0.0114635965,-0.058062658,815,628452
1.6452794,-0.016722687,-0.4711474,1.598017,0.0099697085,0.1244199,-0.04503021,-0.41681442,-0.23076299,816,501957
0.070975244,-1.0111831,1.7184436,0.16484407,-0.19624057,-1.2689062,-0.7107906,0.71205634,-0.5013834,817,518774
1.452311,0.1245236,-0.16339342,0.22212131,2.5574434,-0.7223323,-1.0805982,-0.8391105,0.17923155,818,643338
1.7865433,0.85047895,-2.3039598,-0.77449614,0.24283648,1.2771876,2.287958,0.7803716,2.139552,819,407908
1.0114075,-0.30043462,1.9110423,0.24841592,0.38512042,0.61724204,-1.064328,-0.20078774,-0.11526151,820,607359
0.81819314,0.920437,-0.76972556,-0.29517543,0.72996193,0.5740792,1.1548436,0.10008587,-0.538864,821,518633
0.53040445,0.10397766,0.19779491,-2.4963782,-0.668157,0.54453826,0.5991855,1.1067176,-0.6522942,822,572033
1.1401031,0.25887278,-0.3039281,1.018097,-1.1140082,1.3716332,0.08385561,-0.106463656,-1.7619346,823,543135
0.31151688,-0.30950555,0.74065167,-0.53997016,-0.9819685,0.876748,-0.7099214,0.056154694,0.20334914,824,543391
0.5477184,-0.0868208,-1.0197346,0.06668032,-0.88033235,1.7690816,0.85266936,-0.75527227,1.7163644,825,453178
-1.4441892,-0.25513032,1.2154713,-0.0373048,-0.5645337,-0.6790227,0.08940759,-0.5080195,-0.39072388,826,571602
0.34912166,-1.1844175,-2.2582042,2.5103278,-0.22108422,0.1315798,0.85105354,-2.1181538,-0.4696408,827,432934
-0.6902829,-0.72193605,0.3915694,-1.725358,1.7410855,-1.3402053,0.44310832,-1.360871,-0.2425407,828,517593
0.5957204,1.0605689,-0.4206855,-0.66875154,-1.1200936,-1.2749785,1.1765112,-0.4985131,-0.9343349,829,605218
-0.5964354,0.80867577,1.1131388,0.11060411,-0.5930042,-0.027426168,2.1111739,-0.5745646,-1.8997148,830,600301
0.26041508,-1.0051527,1.7270172,-0.36304244,1.3934495,1.098515,0.28746882,0.5703764,-0.5622985,831,457918
-0.79682237,1.4925952,-0.9099611,1.6416461,0.7541225,-0.04674795,0.4848851,-0.0419522,1.3481883,832,456071
-1.6944847,0.4864534,-0.35493284,-1.7309784,-0.4806697,-0.5367891,-2.2482839,0.18120761,1.7346333,833,517414
1.0431156,0.5105022,1.4046265,-0.77618426,-1.7730362,1.5966765,-0.6947599,1.2523221,0.62853545,834,425492
0.2637998,0.857634,-2.2808824,1.0043604,-1.8591079,-0.19876729,0.6851583,-0.03804028,-0.20656776,835,608665
-0.6483449,1.5144784,0.45459753,-0.079248816,0.22198434,0.98892564,-0.35648155,-0.7647571,-0.8692826,836,666560
-0.38852146,-0.39123875,0.89895165,0.062693365,0.3444736,-0.8099819,-0.5099861,-0.43365967,0.8435408,837,446372
-0.6532024,2.1400676,-0.41455624,0.51009154,0.113045044,-1.1987022,0.22438192,-0.73955625,-0.13219522,838,543118
-0.23221959,-0.5516337,-1.6120623,1.3867977,-0.5938438,0.78141034,0.736904,0.5197032,1.4942434,839,605304
-0.010222148,-0.06489811,-0.6854157,-0.008955759,-0.30162007,0.5792075,-1.0584178,-0.30738145,-0.8698881,840,462136
0.39819664,0.7596656,0.37789592,0.30903974,0.60821474,-0.74872535,0.0126649365,-0.84570575,-0.4931802,841,591693
0.5455959,0.0020351768,0.1932254,-0.2596525,0.68651587,-0.06623946,0.8422194,1.3495427,-0.30058125,842,608717
-0.41959497,-0.26140144,0.86256117,-1.7574553,0.86663705,-0.07634429,0.49576378,1.1145123,-0.8427215,843,596043
-0.24808379,-1.041387,1.6075609,-1.0669856,0.48204112,0.8506054,1.3396361,-0.20481518,0.6974968,844,623166
0.29281786,-0.010258225,0.21582246,-0.64087325,-0.16014075,-0.7392632,0.9864865,0.16465096,0.64429945,845,534606
-0.494171,-0.18445012,0.33168423,0.22000426,0.81386966,1.1466987,0.36921677,0.06801722,-0.2058377,846,502182
0.9176935,1.0536656,0.6200932,-0.10116975,-0.8590435,1.4324788,-1.2948229,0.57286584,1.813626,847,519344
-1.2460264,0.29295778,0.13824049,0.4638861,-0.47347757,0.06158745,2.2087855,-0.504174,-0.42759377,848,517448
-0.63894486,0.58334804,0.12839751,-0.57554495,1.8756814,-2.1466246,-0.8865994,-0.87991315,0.8897662,849,457926
-1.0259016,-0.40953,-2.036874,-0.7650552,0.8896509,0.6405341,0.7772956,-0.59733635,-0.3346384,850,477195
1.6194283,-2.5854573,0.990072,-0.8968693,1.7890319,-1.6633337,1.093224,-0.54150313,-0.15036911,851,607259
1.1098137,0.5729755,1.2516755,-0.17205518,-0.6888266,0.8600715,-0.16796021,-1.0393198,1.6405654,852,444468
-0.50110555,0.607582,0.9636489,0.57864875,-0.03797997,-1.2158395,-1.1904734,-1.0484396,1.1135905,853,502211
-0.26999605,0.054371137,0.36861256,0.79003125,0.6556993,-0.11122088,0.35771942,-0.9877223,0.39624742,854,542992
-0.2998049,0.3559099,-1.3781346,1.7484769,0.80376506,1.3522378,1.6867337,-2.3436286,1.2708763,855,571871
-0.2040504,0.2070908,0.31956068,-1.3075738,-0.15359166,-0.58008504,-2.0802767,1.0785503,-0.34960222,856,628329
0.89847827,-0.8440487,1.4536508,0.3067331,-1.2325168,0.630818,1.5504901,-1.2918874,-0.07681876,857,571681
0.5559263,-1.5107943,0.5741685,-0.2975097,-0.13556564,-0.17196387,-1.1303419,0.49935743,1.3584676,858,571963
-1.6904111,-1.7435173,0.7582029,0.494216,-0.2878785,-0.083722346,-1.2664742,-1.6261578,2.960829,859,592710
-1.8543503,-0.8620881,0.22880946,0.15289299,0.8805857,-0.72823143,-1.3912927,2.0528212,-0.15627457,860,623395
-0.43435535,-0.7436805,-0.45393655,-0.6021866,1.042656,0.4357426,0.47244057,-1.8077265,0.20004083,861,642229
-0.7464546,0.5277708,0.34176636,-0.5246987,0.2056544,-0.8096126,1.3166877,0.9313026,0.93827856,862,453895
-2.0454197,-0.8948629,-0.06730086,-1.3325169,-0.9458696,0.18470868,-0.69151294,1.4038668,-0.23049656,863,502676
-0.7456759,-1.4895202,-0.020998841,-1.0678376,-0.58878714,-0.7638794,-0.0051509505,0.5355636,0.31564924,864,519263
0.76468426,-1.5759425,-0.7618706,1.0097456,0.35110024,0.65681285,-0.012836163,-0.4199779,-1.467968,865,543243
-1.1468999,-1.4192086,-0.71193707,-0.33696243,1.4069706,0.020402605,0.514555,0.20739202,-1.3283002,866,457706
-1.5783211,-0.17449649,1.5715204,-1.3411839,-0.155945,1.1841674,0.3681377,-0.11513791,-0.25200266,867,476633
0.95636225,0.8945985,-0.69179964,0.6778196,-1.9018887,-1.0638213,0.050842427,1.4521638,0.7285865,868,276519
-0.8836349,0.68521625,0.37266725,1.5290871,-0.046464216,0.98259205,-1.1578039,0.7520496,-0.30163676,869,543606
-0.5047338,-0.056811605,-2.498585,2.1203048,1.150578,1.4262309,-0.38637996,-2.0502112,1.7396879,870,430580
0.52645373,0.5087674,0.33459777,0.1715495,-1.6543523,1.8685594,-2.6121857,-1.1906316,1.011674,871,534910
-0.026370704,0.18466692,-0.020729158,-0.78597003,0.87337947,-0.8935546,0.6276965,1.3883383,-1.4091227,872,640455
0.41291642,1.5418844,-0.10396476,-0.06686695,1.4886161,2.1349134,0.21895294,-1.1388414,-0.6535476,873,519144
-0.58498496,-0.4529323,-0.21209842,-1.0895841,-1.7869883,0.03460281,-0.479202,0.56477034,0.46903703,874,518625
-1.4134517,0.28169033,0.09737026,0.92109275,-0.17519051,-0.6618475,-0.3606509,-1.435165,0.7720212,875,519301
0.47209686,0.37715188,0.4057987,-0.29170507,-1.3931423,0.71014184,-0.18555929,-0.37131974,0.31068727,876,621209
1.0440675,-0.3796181,0.40399897,-0.42944717,0.25148022,1.381877,0.67015654,-0.1449668,0.5560649,877,502327
0.13514787,0.040882774,-0.74725616,-0.6334357,-2.0132525,0.09483987,0.52132726,-0.23341966,1.3115151,878,543272
-0.050577898,-0.57508254,0.44856408,0.65461284,-0.36795938,-1.1205984,1.6840883,0.09843233,1.6285388,879,596119
0.18076316,0.092428826,0.031513955,-1.2192057,0.43305162,-1.0360681,0.3398339,-0.079361625,-0.03455349,880,468504
-0.6895763,-1.0108699,-0.4074126,2.0567863,-1.336273,0.54534024,0.45322683,-0.4328376,0.0064348415,881,543742
-1.3838447,0.52588594,-1.1456643,-1.1628666,-0.46729654,-0.5042457,0.24003665,-0.4900878,2.2557497,882,546276
1.0405513,-0.9295921,-0.97768056,0.29692665,-1.2604433,-0.50490224,-0.6803577,-0.7225176,0.029431757,883,543746
0.3654244,0.6094564,-1.1745378,-0.00077932066,0.114284486,-0.87271625,0.07273919,0.53630817,0.17659287,884,408307
0.41873935,-0.63973844,1.1447312,-1.6266078,2.2972689,-0.6854014,0.09253738,1.3431306,-1.2668859,885,408299
-0.37241074,-0.42000583,-0.2048634,0.3335008,1.5177704,-0.72026354,-0.579363,1.4599053,-0.7034873,886,518953
0.18892355,0.71585166,-0.37145326,0.47918358,2.1934702,-3.035253,0.82761127,0.8110873,-1.7731016,887,425657
-0.42377788,2.838691,-1.2524856,1.6622955,-1.2679775,1.5549589,-1.2683628,1.2910135,-1.1174356,888,458006
1.3392082,-1.2185103,0.47560206,0.5443146,-2.4676166,-2.0175936,-0.0014670435,0.61359936,-0.28914493,889,456068
-0.3510815,-0.8090519,-0.8790422,-0.26808745,1.3596869,0.63001466,0.021373844,-0.98367447,0.11759928,890,407781
0.42332795,1.1811199,0.043686833,-0.48717147,2.1703043,-0.10903345,0.971967,-0.17080873,0.37702575,891,444857
-0.6151962,0.1988286,0.06877491,0.4767494,0.54163295,-2.7130895,0.45265713,-0.9383617,0.5702612,892,621121
0.26989964,-0.5195575,2.0849402,1.662093,-0.6712418,-0.39670008,-0.13684726,-0.8441871,0.022112686,893,457574
-1.6791363,-0.19264357,-0.20791768,-0.095814206,-0.41663983,2.1229403,-1.5741942,-0.04804194,1.0488607,894,622072
-0.6789669,0.5109282,0.9063419,-0.40252906,1.0009308,2.1788456,-0.20406272,-1.445628,1.3129479,895,500779
-0.11229766,-0.2137738,0.13209769,-0.47565725,-0.08136595,-1.1184987,0.20881487,1.1483892,0.56816417,896,554429
0.87079006,-1.125417,2.226434,1.0688841,1.3740268,-0.09752043,0.7677027,0.027509503,1.4676664,897,518715
1.5139655,-0.8357624,0.105194025,-1.6629897,0.30795124,-0.23025702,1.5927111,-0.6356807,-1.2716632,898,431151
1.7417827,1.317359,-1.1432517,0.6749531,-0.46456128,1.1885464,0.81805944,0.6550731,-0.8610167,899,458582
1.2670537,-0.6897131,0.71704614,1.0311475,0.15647142,-0.41419068,-0.21764864,-0.635935,-0.5413448,900,595023
-0.788397,-1.6967766,-0.57284343,-0.6231282,1.2225314,0.84768337,0.12675166,-0.22093856,-0.12716053,901,523989
-1.2303,-0.2982586,-1.332673,-0.43192416,0.32728854,-1.3615623,0.20225759,0.28386992,-0.46257082,902,519058
1.6192461,-0.22357889,-0.2844531,-0.4840885,0.9807279,0.093440704,-0.64887387,0.87726897,-0.62430006,903,518883
-0.43229917,0.061237134,-0.19246951,1.638111,-0.23390935,-0.67178166,1.1952748,-0.89861155,0.8587766,904,621199
-0.13576119,-1.1491859,0.17687,0.4000925,0.1625702,-0.30512777,0.9143991,-0.10022686,-0.73325795,905,518991
-0.5875725,-0.17920387,1.0512831,0.9956807,0.6686566,-0.15188642,-1.439107,-0.2717073,0.5613113,906,570714
0.8049037,-0.08215924,0.54402035,0.43545175,-0.73509705,-0.54619473,-0.13558722,0.37304306,-0.32851243,907,517369
0.025205832,1.9192997,0.5567679,0.16262859,1.7396067,0.50355476,1.4790233,0.8273692,1.4838252,908,502522
0.19707994,0.13662106,0.17067432,0.5982034,0.3149097,1.5994823,0.12286792,-0.6115366,1.1002468,909,605182
-1.1540091,-0.96805817,-0.8586717,-1.010495,-0.24987017,-0.5555289,-1.7515497,-1.130004,1.3500587,910,501381
-0.49960864,1.064189,0.71847594,1.0012287,1.1839237,1.5045934,0.24697407,0.20172337,0.64309716,911,501625
1.0498424,0.9869216,-0.5289081,-0.20268288,0.7335117,-0.33296242,-0.57867444,0.49429914,0.5253461,912,533167
0.75045407,1.1109209,0.18506473,0.06801831,-0.0017109088,-0.6070989,0.24698794,0.2471727,-0.4468836,913,425626
-0.02527077,-1.9156175,0.65624994,-0.48553973,0.24015856,-1.0037305,-1.4515078,-1.1304492,0.30906495,914,544925
-0.17294268,-0.8749743,-0.49973944,0.39243916,-0.40485287,-0.04595033,0.5797657,0.5504344,-0.52707696,915,572309
0.55838376,-0.8948833,-0.69956666,0.41975674,0.86756694,0.81170774,-0.72325605,-0.38322574,-1.5389068,916,425856
0.46747702,2.714316,-1.3548177,0.095482476,1.0063684,-0.6174576,-1.4630694,0.66272527,-1.3878654,917,285079
0.10529448,0.6215403,-1.2124404,1.649093,0.08456886,0.35173923,-0.38806298,-0.49939656,-0.7814179,918,501888
2.270241,-0.2595318,-1.2906479,-0.6048595,1.1785574,-0.06824199,-1.0341438,0.41168118,-0.3096854,919,543238
1.5344517,-0.43124998,-0.76718307,-1.3225143,-0.9200166,1.1477329,0.006032353,0.48806095,-0.5495354,920,605242
-0.271539,1.0978042,-0.41016477,-1.9623693,0.38029793,-0.3810058,-0.9395458,0.6280833,0.12103274,921,434671
0.25363106,1.1430168,-0.5144864,1.2329894,-0.22428893,0.6581038,-0.476233,0.41393065,0.13911252,922,488726
-1.9121765,-0.19319707,-0.35107058,0.55476916,-0.72854775,1.3612587,0.4507974,1.2843978,0.49351636,923,592192
0.027010975,-0.71299696,1.900407,0.9267086,1.0185406,0.87852216,-1.1361172,0.010228727,0.6795659,924,449168
0.705458,-0.51033086,2.6415157,0.2748187,1.5080885,0.21689335,0.9475865,-0.47549897,1.4338025,925,457789
1.106114,-0.9871683,0.21180809,0.4354549,-0.37507716,0.4153204,-1.107729,1.1944954,-1.739832,926,548357
0.3709,1.3134962,-0.37627473,-1.2600763,-0.5407433,1.3923699,-0.29272732,0.45133212,-0.47500476,927,571882
0.9343559,0.3021405,0.29163048,0.5234446,-0.91775376,-1.6296575,-0.70890254,0.27578786,0.8762082,928,607374
-1.3206813,-0.071071245,-1.7172761,1.0474086,0.93769747,-0.053000327,-0.8878033,1.2666436,-0.16020322,929,476570
-0.45587775,-0.24418838,0.43756387,-0.08134442,0.39845344,0.30947968,-0.5802911,0.84711707,-1.90276,930,643297
-0.91933674,0.61852676,1.1966257,0.6014399,-0.31660992,-1.3319492,-1.1213719,-0.4758699,-1.2983729,931,458678
-0.46139655,0.32162246,1.5058405,0.019883819,-0.15114291,0.6686384,0.18075225,-0.54229814,-0.29900408,932,543456
-1.0930809,0.7621177,-1.151193,-0.5287003,-0.85193896,0.78570104,-0.04998439,1.4377677,0.3257349,933,519023
0.66840786,-0.14675213,-0.33219486,-0.41311258,-0.21037221,-0.6778105,-0.10822861,-0.7057804,1.322951,934,502226
-1.0461378,1.5368398,-1.0260049,0.7120797,0.003043847,-0.77801335,-0.52218616,0.33399418,-1.276556,935,543859
1.2537519,-0.35302958,0.7243466,-0.17260371,-0.48305959,0.9551972,-0.8770347,0.6453102,-0.986925,936,594951
0.56922567,1.2233487,0.21517211,0.44321683,0.25360063,0.14572491,1.5052645,-0.44603494,-0.22651613,937,472551
0.20734462,1.8939254,1.2083545,0.7106884,0.086326815,0.7815069,1.7987981,-1.6533486,-0.38152143,938,608648
-0.7579441,-0.34738675,0.2549458,-0.2694596,0.015717428,0.14812106,-0.5949025,-0.10365404,-0.452502,939,502457
-0.13839419,-0.3484945,-0.4475058,-1.7363337,0.7062402,0.7439558,-0.5708671,0.80867475,-1.373617,940,450203
0.1810866,-1.7328962,-0.96909326,0.15393206,-0.98025054,1.447291,-0.6465977,-0.76897603,-0.24145807,941,461833
0.15106992,0.8534162,0.82695633,0.2940687,1.5419128,0.38302085,0.5945084,0.7184038,1.2603997,942,571561
-1.4756455,0.36295542,-0.17923614,-0.6158611,1.3859171,-1.7695699,1.0391406,-0.60366464,1.3156046,943,453265
0.87354577,0.7645901,2.2289877,1.5291868,0.69937474,0.6910356,-0.8532259,-0.9471493,0.09287671,944,621281
0.64003545,1.158532,-0.6832531,0.70830923,-0.7802979,-0.23837517,0.58939916,0.012237016,0.52894545,945,499624
-0.45491895,-0.3021894,-1.3701572,-0.39135474,0.6204254,-1.1010487,-0.31880206,-0.6892848,-1.1092536,946,543548
-0.08202445,-0.76520383,0.26691365,-2.1042905,0.18885252,-1.0722699,-1.001297,0.62456286,-1.0271912,947,429780
1.1827315,-0.14063247,-1.3657347,0.20662704,0.6820538,-0.053905655,-0.78274584,-1.0000585,2.3769026,948,518577
-0.3039787,0.43419126,0.5109551,0.120705955,0.4235046,-0.9165898,1.0940139,0.5668069,0.0999793,949,605486
-0.6265661,-0.21112663,-0.7043102,-1.2070853,-1.1056366,2.3138907,-0.6777418,0.67192537,0.255649,950,501986
-0.15201147,-0.45899564,-0.28502077,2.0287197,-1.1904502,1.802323,1.7396599,0.2376867,-1.4062034,951,572362
-0.40760928,-0.310229,-1.372689,0.85963964,0.6978395,0.6011321,-2.1756213,1.7606773,0.68792766,952,501936
0.7647818,0.15766749,1.4500679,-0.8697278,0.16267699,-0.8516734,0.34364092,1.5360937,-0.5594147,953,543532
0.3190342,-1.3036531,-0.5003478,-0.085207045,0.36993104,0.032523803,-1.4996641,-1.174214,0.6556733,954,572888
-0.38068852,0.47463822,0.32625455,1.2721015,-1.6752007,-0.11540578,0.8871849,-0.6544866,1.029701,955,434604
-0.2758332,-0.38280243,-0.26579893,-0.5318504,1.1900866,1.3138446,0.95027804,-0.32031778,-1.0826598,956,493343
0.6255015,0.12995617,-1.2801772,0.89963645,-1.3331802,-0.62293464,-1.2121989,1.1754863,-0.11448129,957,572096
0.24117109,-0.39369273,3.052704,-0.4965936,-0.7100631,-0.5200532,-0.18270552,0.76046944,-1.3581425,958,572971
-1.823186,-0.9216235,-1.5394472,0.19788684,-0.10302971,-0.41220123,0.29096767,-0.7444657,-0.47379267,959,467055
-0.739597,-2.1558292,0.473657,1.2630488,0.21028157,-0.34373522,0.31119293,0.17964208,0.44377077,960,592274
-1.8266358,0.3333005,0.83108366,-0.39515588,0.5797339,-2.222968,0.079876356,0.27630627,1.0076789,961,457768
0.65291,-0.22640075,0.72157276,1.6148556,-0.77063733,-0.56830895,0.8956534,-1.0762703,2.0747547,962,518911
-0.39393562,-0.12744841,-0.06297221,-0.67798513,0.73362297,-0.13346866,2.2368104,0.37894788,0.33003327,963,467008
0.8904053,0.9391863,-0.21874692,0.3055727,-1.4131184,2.3204706,-0.6156207,-0.64466923,-1.5160753,964,656941
0.7366302,0.4388316,-0.49733654,-0.971753,-1.265159,0.502238,0.14235479,-0.04869749,0.3796389,965,475115
0.29986206,-0.19355391,-0.46503496,0.9683044,-0.4146852,0.13783589,0.089687645,1.2911867,0.12842429,966,622017
0.65407753,0.64190364,-0.4992748,0.5343944,-1.1440686,-0.41901475,0.2965154,1.2628767,0.53069407,967,502117
-0.47676125,-1.9501078,0.7819461,0.71343,1.288727,1.4615992,0.5831815,-0.53309494,0.28939578,968,660168
0.5328418,1.6684078,1.3291787,-0.9418361,0.49109644,0.43136963,0.5180068,-0.5032188,-1.3864462,969,664058
0.77240294,-0.9939791,-1.355551,0.37461132,-1.0541722,-0.4260537,-0.8057179,-0.3728131,1.2826601,970,643364
0.3957473,-0.256054,-0.16009021,-0.5492594,-0.6809868,-1.3115135,0.7867507,0.39985615,-0.18209536,971,595887
0.5001298,-1.0713255,-0.051174898,-0.8013947,1.2711115,-0.0012962625,2.0150251,-0.21120057,-0.44250646,972,621493
0.7597539,0.5930314,0.07926944,0.9773701,-0.92622566,2.2944322,-1.0279547,0.15872833,-1.3493855,973,607430
0.99441415,-1.3740565,2.1078377,0.30696914,-0.25527602,-0.02858138,0.025203206,0.09348801,0.21713261,974,595885
1.9660496,0.3382196,0.5799132,-0.18455918,0.48632252,1.6049906,1.2419522,-0.6613759,0.59830976,975,642180
0.69601613,-0.6161279,1.6025699,1.6346923,1.4358798,0.24787931,0.1438378,0.3153664,-1.6785237,976,620446
-0.6993722,2.4907086,-0.37396643,-1.7239062,0.53308725,0.38574278,-1.4762965,0.24281186,0.037918236,977,640449
0.10295309,0.4280909,-0.975581,0.5365125,0.71224385,2.1419845,-0.19695808,0.9411414,-0.9038552,978,609280
-0.59705406,1.0064778,1.1902641,1.6380719,1.1718881,0.61804724,-0.19397567,-0.16344061,-0.14702828,979,605357
-0.23286095,-0.30600905,1.3495946,-1.0279894,0.5440123,0.6373603,2.2942257,-1.3167746,-0.8359118,980,595238
1.4306588,1.4822403,0.12394855,-0.123760656,1.886714,-1.0234572,0.24318473,-0.1331218,-1.43032,981,545337
0.94536614,0.5045566,-0.23564427,-0.3625643,-1.2530342,-0.7916702,-0.7882461,-0.15668575,-0.37435088,982,642707
0.43673834,0.47961804,-0.63239664,0.5430343,0.2051514,1.402168,0.92085993,0.82543886,-0.22697943,983,624507
-0.47028106,1.0224205,-0.19881327,-0.40918672,-1.1749057,0.6815168,0.46989998,-0.65092605,-0.68063176,984,502570
-0.11341808,-0.6069062,0.89562243,-1.1187265,-1.2137132,-1.0330687,2.6160278,-0.19123179,-2.645213,985,645302
-2.2560267,0.64555043,-0.61761504,-1.6462334,0.76174355,-0.017493974,2.4396276,-1.1496929,-1.039393,986,506703
0.21094234,-0.8381986,1.1732711,-1.1680186,1.3224627,-0.99232763,0.19143203,0.82257676,0.57253003,987,607471
-0.7525578,-0.67792714,0.57298154,-0.24296205,0.9562605,-1.3142369,-1.9392827,0.059415307,-0.25528032,988,656669
-1.1185845,0.3220231,0.0177175,-0.80997264,-0.8029978,0.9388795,-0.10973154,-0.3088844,-2.6822996,989,591741
0.9745185,0.18010466,-0.6206627,-0.4755427,1.7058042,1.6868963,-0.44828215,1.2784876,-1.1466072,990,605795
1.0189095,0.7084099,-1.285747,0.02460041,0.19059138,1.3644528,-2.4792356,0.41273814,0.2738265,991,641432
0.06542352,-0.5749946,-1.1009451,0.45810282,-1.4568899,0.32340655,-0.8419931,-0.26151446,-0.921336,992,656305
1.6572864,0.22390933,-1.7327385,0.45530215,0.62264407,-0.6566039,-0.66124004,1.1659178,-2.320277,993,543362
0.71209306,0.7165451,-0.53151107,-1.4058483,0.09407319,0.51306695,0.2944179,-0.74081975,1.5317866,994,592685
2.4934483,-0.04922075,0.436325,-0.98092186,0.9627576,-0.99997044,0.26572907,0.18830098,0.06474659,995,620439
-0.57178235,-0.5057623,-0.97790253,-0.82793623,-0.64564663,-0.07750384,0.82851774,0.12122311,0.44999057,996,642708
0.83953506,-0.4741164,1.2670531,0.6474953,-0.2691442,1.2344996,-0.76142895,0.23760422,-0.10896808,997,608384
0.82624835,0.60717565,-0.4403355,-1.2915616,-1.4695944,-0.8549103,0.07444411,-0.35455507,1.103588,998,656555
1.0174122,1.3730112,-0.9491316,-1.3121618,-1.1758221,-0.24332964,0.43142578,-0.039009698,0.9168217,999,641487
0.3839301,-0.42854133,-0.30559444,-1.3256462,-1.5421281,1.344476,0.8254961,1.4913992,1.0972726,1000,621512
-1.2478998,-0.803057,-0.013269995,2.1037796,1.0365458,0.1315794,-2.2385066,0.76905966,-0.16127925,1001,642086
0.051997192,1.6197082,-0.19323121,1.0176469,-0.2915718,0.8700129,0.4111492,1.0652121,0.61244935,1002,595284
1.400324,-0.38943663,-1.3801146,0.7944313,0.6952102,0.15565929,-1.0019764,0.06568545,-0.81232154,1003,595943
-1.1346773,0.9334308,0.87040144,0.930115,-1.2453775,-0.58403033,0.6273714,1.135674,-0.92982906,1004,607369
-0.5034753,-0.17558557,-1.8368407,0.6600172,1.912687,0.09101319,-0.16447675,0.20313495,1.4123834,1005,601713
-1.1743929,-1.4052701,-1.3500998,0.31678084,-0.30011094,1.0249625,0.10620471,0.9638904,0.6479718,1006,623167
-0.16831191,1.333761,0.9205231,0.84042734,-0.19370967,-1.4052005,-0.09442944,-0.5862559,-0.82832724,1007,664056
-0.5037319,-0.54075027,1.9226134,0.8217664,-1.3433272,-0.7602736,0.8235672,0.8601801,-0.6895961,1008,572228
-0.50592816,0.7021006,1.3785462,0.2836957,1.3387029,0.3845642,2.0681608,-0.37523088,-0.63328356,1009,450641
-0.90228593,-1.0753027,1.6785021,-2.2305634,-0.32167688,1.2959899,-1.3932005,0.79421115,1.0599412,1010,622270
0.85240555,-1.1586812,-1.5814077,1.0239658,0.004059553,-1.2749649,0.5708878,-0.42424002,0.45382553,1011,591971
-0.29244483,0.11814775,1.2708918,-0.036567394,-1.8507589,-1.1939465,0.25830787,0.059743084,-0.61315227,1012,657557
-0.2352552,0.79371434,-0.6073038,0.32730594,-0.6113882,-0.8863523,0.82103413,1.4049145,0.49755546,1013,642423
2.2494433,0.6912804,-0.18829831,-1.1531157,-0.23253827,-1.6607352,1.1271205,-1.581242,-0.85628015,1014,621433
-0.87714976,0.40293166,-0.3871666,-0.27107143,-0.4442557,-0.80232465,1.9987729,-1.2797383,-1.002091,1015,519346
0.2880897,0.36067927,-0.22639365,0.5521256,0.4272475,-1.392663,-0.24988094,2.0684533,-0.5371717,1016,519299
-1.4374834,0.099794134,-0.03322658,0.3248489,1.0753902,1.1752174,0.36103255,-0.95159626,-0.1559857,1017,658792
0.027676282,0.9478125,0.2573965,-0.2991921,-1.4020996,-0.9887735,0.316064,-1.5822855,0.14926805,1018,656427
1.2198348,0.42297333,0.4135942,-1.6896092,-0.17078373,0.11923985,-0.5074947,-1.3006897,0.035748754,1019,641857
0.38392752,-0.26819518,-0.13424744,-0.5462517,-1.9767443,1.0502594,0.74263734,0.9148548,0.26379326,1020,643565
-1.4607475,-0.9098695,-0.90275335,-0.84252095,0.07887021,0.52741563,0.43826726,-0.8205262,-0.3557429,1021,657077
1.3744967,-0.06899691,1.64413,-2.1524942,0.40119487,1.9882994,-0.92450255,-0.20859759,-0.8817888,1022,641355
0.75855017,0.22488613,1.1316675,0.112294234,-0.21658847,0.25963292,1.9298964,-0.8686103,-0.08163409,1023,641796
1.2304795,0.55414385,0.45894298,0.7816157,-0.5456899,-0.011860288,0.05398669,0.98552746,2.7653143,1024,571657
0.8140517,0.16609901,-1.2293365,1.9377615,-0.09077092,0.20289953,-0.24380346,-1.488044,-1.2996182,1025,607752
1.4227116,-0.20505507,-0.31833676,1.5238613,-0.31178275,0.45278168,-1.7999405,-0.08680911,-1.0715352,1026,605233
-1.0921859,1.3721133,-0.76233745,1.6898967,0.7881777,-1.0988581,0.6941859,0.7126675,0.10180982,1027,646240
-0.48592284,1.346256,-1.7174393,-2.0610619,0.053395916,-0.4723963,-0.9761647,0.19930038,1.8578647,1028,605204
0.2580749,-0.8692336,-0.80953205,0.745552,0.6413478,1.1445101,0.6308316,-0.03668427,1.3976259,1029,519068
2.1419568,1.2189187,0.21508372,-0.078342915,-1.400922,-2.2923265,-0.5276074,0.3956506,0.62851334,1030,641598
-0.11513043,1.2785367,-0.52483225,-0.9041145,0.036227368,-0.28983596,1.1778738,1.8838888,0.73236597,1031,643335
-0.60209954,0.74574137,0.7343424,0.045897737,-0.77845466,0.75031054,-2.6933422,-0.11336546,-0.06453398,1032,592348
-0.7654011,0.20170662,0.061731663,-0.88343936,-0.335673,1.85296,-0.8817497,-0.528819,0.3771838,1033,543089
