pitcher,0,1,2,3,4,5,6,7,8
669160,0.37322974,-0.579055,0.069759354,0.75780374,-1.2816604,0.45713067,-0.29057103,0.20478104,0.3706531
572125,1.1416072,0.46469632,-0.10463361,-0.6002187,1.3473793,-3.0227835,1.6490395,-1.0439854,1.4125229
657024,-0.46305007,-0.14803968,0.24668217,-0.21025254,0.63636833,-0.03493468,-0.17625508,1.3153294,-0.87848717
605521,-0.5011082,0.6512759,0.69511557,-0.012352879,0.23687492,1.2956479,-1.0343845,-1.4456652,0.7826507
665093,-0.1547068,0.10234158,-0.057200074,-0.22210258,1.5082399,-1.2238346,-1.0999511,-1.55192,-1.2709463
596035,0.06139486,-1.053806,-1.050148,0.4195872,-0.64743865,-1.1569239,-0.9295429,0.1942578,-0.9925089
643290,0.022198042,-2.4842744,-0.32377738,1.7774177,-0.62935483,-0.5665578,0.086485706,1.0832732,-0.40549886
669270,-1.2037449,-1.4082752,-0.48321146,1.5973507,0.78792006,1.5568364,2.3537683,0.5884457,1.0263615
607391,0.24784414,-0.81998456,0.5626278,2.6506603,-0.21244894,-1.1697224,1.0982964,0.40387067,-0.32526186
502578,0.73072433,1.0878348,0.41686195,1.455605,-0.35386002,0.37706086,0.9931374,-1.3161608,0.41626555
660813,-1.8576021,-1.1812165,-0.9071123,-0.67834204,-1.584516,0.7388749,0.22040497,0.041911587,-1.5821879
626929,-0.99753964,-0.5401799,-0.6690185,-1.995738,2.1182437,-0.14821415,-0.31658098,0.32918543,-0.7752617
642100,-0.09802684,0.8965162,-1.6981707,-0.1996887,1.1750044,-0.337174,0.64513254,0.7417272,0.19377933
642840,0.11732601,1.4656719,1.1291322,0.44412053,2.0519304,-0.6038707,-1.2188429,-0.97012514,0.44250855
622786,0.0521616,1.112794,0.5402527,0.30545512,0.9522324,2.5662346,-0.48334542,1.48023,-0.52638733
642207,0.2688417,-0.5107881,0.27542156,-1.0916353,1.1777067,-1.358492,-0.5751052,1.5456907,-0.52380455
622253,-0.4599419,-1.276406,0.19078538,1.8258792,0.7718793,0.9356373,0.68350524,0.02406714,-1.2906227
605469,-1.6761231,0.43867832,-0.83438534,-0.61789817,-1.3372176,-0.003898034,0.30920732,-0.41398486,0.058329653
641541,-0.45020795,0.7654786,-0.05473347,-0.26806465,1.2755079,0.78416544,1.453162,-1.2385862,0.16980357
642770,0.8871541,0.9777956,-1.6406945,0.14229651,0.6616214,0.52412176,-1.6414045,-1.1234939,0.7827407
642233,-0.9217641,1.7321469,-0.7836601,0.15543291,0.2802587,-0.8026107,-0.25777027,0.52952904,0.3056243
622065,1.4721304,0.060041122,-0.7463878,-1.079881,0.3597864,-1.3505737,1.2829661,-0.42165843,-0.33594516
671790,-0.756538,0.89080733,1.610177,-0.54465896,-0.24222562,1.4127244,-3.3600817,-0.55948955,0.032901205
673258,-1.6227182,0.79465014,0.1749398,1.0539428,-0.14824992,-0.9481132,-0.6882043,1.0383136,-1.1238247
650556,-0.48215306,-0.33656904,1.3908192,0.19582775,0.8488751,-0.51640064,0.72602886,0.29058394,1.6829218
600887,0.27115524,-0.22454865,-0.5046437,-2.2834005,-0.3497578,1.16783,-0.04617238,1.1978314,-1.6027768
642578,0.3392811,0.7474833,-0.2760288,0.65876716,0.06200572,0.5822192,-0.050524153,0.2549916,0.037914194
642397,0.062893,-1.8213236,1.2487575,0.1211035,-0.26703942,-0.04109348,0.79885453,-1.9929535,0.6914026
650530,0.17599261,0.040066365,-0.11493613,-0.2704432,1.0739232,1.1262119,-2.4931426,-0.5495225,-0.41944885
542585,0.6899919,-0.32966015,0.36898002,0.6664331,-0.10900659,-0.27952123,0.6547996,1.4714466,-0.39348495
641302,-0.71164435,0.57938105,0.1634564,1.8809065,0.8433412,-0.436899,2.320251,-0.8836539,0.47901174
605479,-0.22900577,2.1066544,0.09975282,-1.077387,0.6822326,0.2286392,0.90905315,-1.870061,-1.402193
650671,1.1940733,0.89079034,-1.9422594,0.38701808,1.733809,0.403555,-1.7082213,-1.490446,-0.7912119
664126,-0.016330354,-0.2869147,0.91255224,1.7876685,0.5512299,1.9500496,0.90365833,-0.07694316,-0.72398055
663423,-0.75601673,0.5110806,-0.05429249,-0.87546885,0.10081339,-0.94627994,-0.2764521,-0.14173184,-0.27966043
661403,1.6790946,-0.056791723,1.9035892,0.31575868,-0.6745415,0.61098623,-1.0151705,1.3865256,0.90157014
656685,1.1808925,-0.9332689,0.011373872,-1.5396217,-0.08472522,0.08243557,1.6085854,-0.77790976,-0.25994688
642546,-0.29716277,2.1526072,0.68530786,-1.6077114,0.33355042,0.55563855,-1.0993185,-1.30299,-0.11898634
657277,2.4748552,1.8252205,0.4904357,0.09207357,0.66462296,-0.15272906,0.25333908,0.9031128,1.9028494
666200,1.8339485,0.02455998,-0.09773142,-0.8645632,-0.69392675,0.7240083,-0.2738917,0.079517074,0.9320426
607555,-0.5082699,0.15912564,1.0962712,1.8620801,-0.8284213,-1.5649526,-0.45326826,0.70720816,0.3561775
595798,-2.0553725,-1.3067769,-1.8172777,0.35253537,-0.66645825,-0.2648659,-0.5882474,-0.47384366,1.0621347
571917,1.2967904,0.26852438,-1.3744007,-0.22130194,0.5688881,0.42137724,1.1080953,0.013660882,0.13166283
621086,-0.9277703,0.44659907,-0.6715654,0.32503536,0.009088066,0.6883899,1.3683238,0.95010155,0.68792063
664054,-0.19897431,1.2701857,0.7777603,-0.0038519113,-0.86885643,2.2152016,-0.06732626,-0.41305512,1.7096277
670426,-0.057341926,-0.16023333,-0.17667885,-0.3374418,1.5247481,-1.7498412,-0.8417798,-2.5995953,0.93739206
571858,-1.2005783,-4.60265e-05,1.5988303,-2.0978734,0.31457257,0.16684306,1.1280711,-0.11669353,0.0061703213
656464,1.842763,-0.26811525,-0.25597504,-0.09605494,1.889991,2.3156118,0.6954473,0.2488235,0.9449485
622103,0.06377751,-0.89255524,-0.3016612,0.2990487,1.0932572,1.0476754,0.9204952,-0.23391847,0.7940742
670280,-0.12771079,-0.27680588,-0.28564307,-1.2047384,0.51009655,0.038549367,1.1115583,-0.8141788,-1.3544818
660761,-0.01600951,0.12085825,0.6654854,-0.57084143,1.4899287,-0.14807531,-1.8172896,-0.18745857,-2.4684741
664918,0.47260702,-0.5870118,0.14712086,-1.1919706,-0.1781074,-0.7980547,-0.67204446,0.5884553,-0.86083484
456051,1.3896276,-1.061543,0.8660037,1.2965395,-0.3343902,-1.2631452,0.054972466,-0.2513437,-0.35306126
608344,1.0335268,-0.23839638,0.13749336,-0.16462588,1.0589181,0.6248772,0.95427716,0.25052583,-0.7928894
621363,-0.4181556,-1.3967102,-0.20866336,-0.09314553,-0.82831395,0.6298053,-0.011273818,-1.2260184,0.2673982
672773,0.3276973,-1.5594044,0.81944156,2.3344533,-0.27902785,0.413452,1.2910434,-0.7459665,-0.264393
643615,-1.0300605,-0.0376502,0.25756127,0.14694855,-0.68629605,-0.27089325,-0.51071525,-0.25080287,-1.2572421
650633,-1.1598766,1.9572334,-1.3569564,1.0333065,-2.0055838,0.20146804,0.45487455,-0.066046774,0.7317854
643478,0.12807734,-0.82767916,0.46904495,0.06941171,0.054518305,-0.32296088,0.34145316,0.48744687,-1.2738485
658551,0.05155354,0.2255966,0.7141125,0.9411313,-0.62470925,0.48841786,-0.53406733,-0.9811003,0.43586007
650893,0.5466834,-0.32438815,1.4625232,1.6195486,0.9584078,-0.2376212,0.17421399,1.4672716,-2.2704725
664854,-0.22133085,-0.52136916,-0.67389214,0.023718031,1.3854586,-0.5774912,-0.6145978,-0.74432224,-0.15407453
622250,-1.898063,-1.2914908,-0.9536744,2.0642698,1.4052383,0.57443357,0.3819209,1.1643234,-0.6769032
669214,0.23266098,-1.8872672,0.65486753,-0.3885412,0.0036914423,-0.6013484,1.0373757,-0.55352104,-1.1834956
664062,-0.898037,-2.1579714,-0.50581217,-1.1185217,1.2913663,-1.032736,0.11974982,0.9267644,-1.9119192
641312,-0.038287506,-0.72842515,-0.90642464,3.5102375,-0.5163248,-0.1387515,0.53011674,0.46412054,-0.7390089
640462,-0.8560778,1.4977597,1.4920106,0.87704855,1.1429865,0.17341144,-0.96807915,0.7830848,-1.0395023
592165,1.2420853,-0.9173697,-1.191732,0.11570157,-1.8181155,0.4959746,-2.0778704,0.34090558,-0.31336847
675916,1.0491462,-0.73447096,-1.271963,0.13923743,0.472953,-0.04493851,-0.45060855,-1.7026169,0.010797544
668676,0.63342035,-0.77949524,-0.8413744,-0.46747953,-0.6415213,2.9429593,0.18928449,-0.6327307,0.19594154
622092,1.5144067,-0.3397836,1.2031596,-1.1796488,1.1159619,0.447752,0.6467108,0.27188855,-0.7907839
543351,-0.4533616,0.61043525,-0.5431207,1.154485,-1.9430922,-1.2600169,-0.4527653,1.0658022,-1.6372156
664199,-0.84235454,-0.09248395,2.348926,-0.92674816,-0.8034838,-2.9307823,1.0545859,2.1073375,1.1198545
664353,0.5437441,1.0025265,0.8054146,0.4677358,-0.18923579,0.37293023,-0.02065506,-0.6759161,0.85973424
663776,-0.103150755,-0.9455122,1.0437654,0.70256966,0.10680852,0.5120678,0.6611412,0.011055075,1.2212195
650644,0.13379547,-0.4002397,0.6030301,-0.12418586,0.20844924,0.22032356,0.53334224,0.9875339,-0.42536262
642067,0.40658754,1.4656672,-0.85829586,-0.5926423,-1.9356134,0.15179302,0.18092747,0.115488045,0.12445152
665001,1.5056224,0.490093,0.42648754,-2.213941,-0.09799866,0.20215389,-0.89786786,-0.6270309,-2.1620305
664042,-0.48102048,-0.5445905,1.4256403,-0.2705336,-0.96618855,-0.18443784,0.4900393,1.0752119,-0.25748637
657141,1.5703334,-0.21235159,0.68115145,0.616154,0.049403645,-1.1547098,-0.21915539,0.46407464,-0.13323331
660896,1.6235784,2.7526977,-0.7186001,0.7368215,-0.7318114,1.8230076,-0.13945453,-0.24203421,-0.36835584
607560,-0.68325657,-0.30288363,-0.43691635,-0.45522314,0.999666,0.32459617,0.80305344,-0.55577767,1.3853588
656970,0.20885633,-0.5192361,-0.5717672,-0.48156777,0.30153504,0.5287144,1.0917416,-1.9678775,1.185762
621097,0.20482327,1.4592686,0.5125161,1.5987306,-0.6850837,0.37249413,-1.4047236,-0.15568288,-1.764612
664139,-0.022801282,-0.15246807,0.7330659,1.0263435,0.09873834,-0.76109916,0.3681591,-0.1680551,0.19166078
657031,0.13885128,1.5623795,-0.15495464,-1.7990656,0.9321897,0.8824347,0.36242232,-0.82102674,0.22891793
623433,-0.23772909,-1.8092022,-1.9581472,0.30245882,-0.686112,0.23055452,0.5451022,-0.9549135,0.10100796
579328,-0.4055495,0.48768902,0.6718313,-0.7655414,-1.7255493,0.40795192,0.6891277,-2.7595186,0.88557595
642607,-1.1007456,-1.70988,0.6948117,0.93121326,1.8041532,0.86309433,-1.1155748,1.1212945,-0.084946804
667498,-2.0318232,-1.0264374,1.5547543,-1.2972841,1.2772352,0.63357496,-0.95016676,0.52986956,0.7566837
622251,-1.4213039,-0.47041455,-1.1572185,0.7485354,-0.048614547,-1.0197995,-0.41947103,-0.5485905,-1.133456
677976,0.64678997,0.95165884,0.73226243,-0.8420046,0.21686484,0.8759216,-0.8864139,-1.5700678,-0.15372983
623474,0.25751445,1.2747937,1.8244627,1.0751764,1.024092,-0.97507715,0.100039266,-0.60777587,0.33780962
518876,-1.0804758,-0.5225024,-0.8250498,0.3895636,-1.0680627,0.7963025,-0.2352942,-0.5565886,-0.103050016
544365,-0.6623673,0.2199901,-1.6236027,-0.3764708,0.77243906,0.7324305,-0.71899664,-0.27641523,1.7089202
605463,0.5396683,-0.142112,-0.5851515,0.11160575,0.6480844,-0.59755456,0.17840475,1.1484823,0.9203347
543343,1.632353,0.018529372,0.9397117,-0.73125714,0.12891887,0.47358996,-2.4975767,-0.9711678,-1.3281714
656605,0.75795186,0.36851767,-1.304892,0.4305856,2.007699,-0.07248436,0.33546138,-0.0055702226,1.6933717
598286,0.72542566,-2.30805,0.69906026,1.1923649,1.2492713,0.1441901,-1.5656725,0.5948174,-0.9166414
592280,-0.49241367,-0.9896415,-1.6937611,-0.47636032,-1.2345839,0.8067024,0.81118155,1.3621135,0.3415066
642121,1.1662114,1.2582207,-0.35514846,-0.22938533,0.3512076,1.4533511,-0.5003896,1.1452187,-0.69833297
650382,-0.2329461,0.5887577,2.1283102,0.4931707,-0.70974094,0.16209143,-0.041740846,0.57062316,-0.062284265
615698,-0.7708445,-1.7064945,1.5877991,1.3596994,0.8802432,-0.10271255,0.80157375,0.3634202,-0.19736564
656271,-0.1591924,1.0164205,0.75730854,-0.92214686,0.39504504,-1.5684837,0.73893625,-1.1435088,-0.27603218
664129,0.3794137,-1.3180149,-0.71970797,-0.41388714,0.21404488,-1.5574234,0.5349056,0.19819734,0.66461897
676606,-0.52141285,-1.0820456,0.051241033,1.4422073,-0.8593187,1.6458108,-0.30423516,-0.94534945,0.574364
663567,0.75848687,0.50762224,0.18831068,-0.2690428,-0.70082414,0.4407413,-1.3978704,-0.08607091,-0.4849094
656302,0.7033411,-1.8559265,0.010768059,-0.23943095,-0.38486195,0.3125199,-0.8167324,-0.7950238,1.561371
641743,-1.4435456,-1.1409858,0.58854336,0.3468652,0.016582241,0.17365874,0.5977735,0.32658666,1.4153705
663978,-0.7613591,-0.34044462,0.45131448,-0.020950487,-0.20554177,1.4858294,0.21927023,-0.3271948,-0.13814817
670329,0.16883357,0.0024739134,0.2683126,1.156471,0.90736496,1.3679875,0.5266855,-0.09672489,-0.10465519
668683,0.6725063,0.90061134,-0.84021086,-1.3682499,0.057697758,-0.30974326,-2.2386463,-0.71859163,-0.6991925
662253,-1.0456033,-0.6534386,1.640541,1.1698637,-1.6470987,0.48674497,-0.4289982,-0.5030196,0.1985709
668678,2.7592516,0.4000944,-1.3221823,0.1223346,-0.26005274,-0.8912448,-0.006693891,0.044893164,1.467596
640451,1.9966348,0.1402323,-1.4984431,-0.62927234,-0.97999746,1.5834174,-0.40463358,0.4437939,-1.5920371
605482,-0.588482,-0.50563014,0.21744257,-0.23125908,1.4446026,-0.38790938,1.078692,0.26012763,-0.40227994
665120,0.4345893,1.0009974,0.027388122,1.7727734,-2.4748857,0.50803906,-0.24899408,-2.8056805,0.25056204
640470,0.57341516,0.11171103,0.75087184,1.3093272,1.4067268,-0.7493157,-0.5267559,1.0047288,-0.2948717
435622,-1.5348606,-0.072193906,0.42506185,-0.6467791,-1.3678409,-0.9729059,1.3511188,0.18797669,0.35379645
460086,0.10871641,1.315075,0.28976062,0.027401347,-0.6536895,0.2007121,-1.4035699,0.39653334,-0.9865157
657566,-1.2652104,-0.87106156,-0.11706453,1.839851,-1.1088207,-2.582781,-1.0976022,0.6728319,1.598104
431145,0.030501299,-1.3340636,-0.5309145,1.0539865,-0.5234188,1.3591536,-0.773043,-0.52961457,-0.54481834
664034,-0.41647553,0.24882615,1.3991388,0.57577485,-0.67178464,-0.51121205,-0.016066678,-0.69195336,1.8217756
670712,-0.6059261,-0.01899607,-0.35068658,0.054835934,0.37083045,0.27434137,1.3830873,1.0687907,-2.3517072
600858,-0.709533,-1.8298146,1.350846,1.4598949,-1.2041587,0.05245392,1.704617,2.2046523,1.1674932
606303,0.5402273,0.070223205,-2.296575,-0.8557577,0.24288738,0.84092253,0.034469265,-0.3510618,0.81859535
446481,-0.453621,0.20108332,-0.6624749,-0.22845685,-1.4188814,-1.3421229,-0.9424956,-0.4556822,-0.21417895
657766,-0.7705255,-0.07069659,1.0628641,0.09598321,-1.0444593,1.56402,1.0502429,-1.0739237,-0.34531447
591741,-1.1893532,0.82343805,0.5071971,0.8911523,-0.60639733,0.76158744,-1.1925747,-0.16464816,0.6807747
570488,-0.21770933,-1.1942313,-1.5022492,0.6598054,2.120978,0.5949521,-0.8674587,-0.86507016,-1.2752053
620446,-0.43931764,-0.8655682,-0.08446065,0.44173402,-0.68790567,-0.4840441,0.5947563,-1.6090617,-0.56999695
663992,1.855089,0.18383378,0.5544291,-1.1062442,-1.1997973,1.4919158,0.10762893,-0.16481727,0.24409167
502304,1.2170032,2.2723432,0.73843455,-0.28461805,1.020538,-0.48434845,-1.3770279,1.2929538,0.30189607
656288,-0.65491265,0.42257234,-0.6891805,-0.22704853,0.85881066,0.3108805,0.4517554,-0.72318095,1.2028714
660494,0.83315116,0.58897185,0.080894955,-1.8895534,-0.53700906,-0.9784722,-1.7911373,-1.3539593,-0.34156588
664157,1.3412125,0.30211833,1.520236,-1.0435609,-0.6189962,-0.92888707,0.7357908,-0.0018899171,-0.16479659
606299,1.6262757,0.6710284,-0.27796614,1.3881388,0.81126505,-1.1259017,-0.2582369,0.47893265,0.0932046
664045,0.1527625,0.3109247,0.35847324,-2.1252756,-0.262464,1.0085429,0.43263626,0.6625673,-0.19654985
645801,1.2995384,-2.1099138,-0.5138945,0.7771421,0.26975834,-1.1411552,0.43208072,-1.0273105,0.1560137
622797,0.7625303,-0.07390872,0.22431305,-1.4059467,1.788734,0.8390591,0.66229486,-0.26857948,-1.9706064
663531,0.37094924,0.21643966,1.2924067,-1.3561718,-0.042149637,-0.17372029,0.8650362,-0.27081996,-0.10250256
650738,0.08865029,-0.40653798,1.391306,-0.22716562,0.42468667,0.4238162,-1.1992185,-0.5247153,-0.72875357
621078,0.40040725,0.0023432018,-0.20081052,0.36133307,-0.121476814,0.22344239,0.9049515,0.19778804,-1.3680553
435079,-1.4855262,-0.016629072,0.3559147,0.53396714,-0.0947533,0.09517525,-0.0048089074,-0.2568985,0.7523934
592859,0.32714093,1.9790596,0.16528709,-0.1462883,0.66216725,1.1825861,-0.26023847,0.61927295,0.45266333
571657,-0.5220625,2.82718,-0.84206903,0.9416821,0.03089167,-0.1907768,-0.40257436,0.98630816,2.0905867
621592,-1.1396664,-0.76788473,-0.053370673,1.2682729,-0.9556476,0.24709788,-0.27741024,-0.32217142,-1.0775203
670970,-0.10549274,-0.65165615,1.4407097,1.3022087,-0.0045887846,-0.18022981,-0.48455745,-0.4700497,-0.014341083
543089,-0.22176692,0.09985038,0.23757178,-0.90133244,0.6958073,0.5224075,-0.032235783,-1.3375012,-1.3250489
660546,1.6317824,-1.3752289,-1.4532266,-1.3061758,-0.58195895,1.1154808,-1.3241799,-0.11697213,1.123199
572821,0.44980535,-0.11746969,-0.6972316,0.6556064,-0.85274506,-1.2295833,-0.9099592,0.5943618,1.0968682
467827,-1.0496541,-0.025758898,1.8485998,-0.323506,0.5475816,-0.2543844,0.5062531,-2.179081,0.4361997
664092,-1.0168625,-1.0955333,-1.6320282,-0.67542326,-0.030097086,1.0832428,0.55117124,-0.3257233,0.5164324
613317,-0.22709347,-0.93639284,-1.0102589,0.0028220695,-0.117388315,-0.37368962,0.67919874,-0.35255766,0.7036615
607223,-0.76913446,-2.2168431,2.079565,-2.3032918,-0.2961223,-0.9097895,0.574954,0.6301883,0.7729029
489295,0.3605088,0.02249975,-0.8166146,0.29330942,0.3128959,-1.452028,0.66353846,0.71139175,0.18950526
519222,0.9890387,1.1912336,-0.20798214,-0.6664598,-0.38136044,-0.29207772,0.37380904,0.6331659,1.4007583
607732,-1.2891663,-0.2951132,-1.0483025,0.33070514,1.9377577,-0.67671746,0.68711597,-1.361642,1.1088921
650813,-0.034064785,-2.3481128,1.0630633,-0.8562495,-0.3121613,0.6444451,-0.9136862,1.9215376,0.14408833
668665,-0.26271337,1.6013585,0.22532862,0.9897656,1.2080994,0.11017718,-0.7377454,-1.0348877,-1.0876834
605361,-0.1651613,-0.79223144,-1.3437887,-1.6100494,0.336351,-0.8344659,0.48904988,-1.0136809,1.2436273
670456,-1.4704425,-0.25906023,0.14102538,-1.0278295,0.8099947,-0.26509434,1.744614,0.32618195,0.22862297
501303,1.0555469,0.38284576,1.1430604,-2.1722047,-0.64681816,-1.2459329,0.08326952,-1.1051981,-0.9749775
543148,-0.7908414,0.7221653,1.8175244,-0.2664601,0.038927667,0.035495598,-0.21245089,1.3145285,-0.08547731
660623,-1.0669254,0.70674175,-1.1901238,0.7325387,-1.0190132,0.38452432,-0.67886996,1.5141537,2.3869307
657097,-1.0588645,0.6893065,-0.44125164,1.6217864,0.9528929,0.29371455,1.4374053,-0.47242424,-0.9226444
642226,-0.70678914,0.34422088,-1.2288518,-0.53845775,0.8448514,1.755715,1.0501612,0.7123472,0.5301086
543376,-0.36451274,0.018158,-0.2540554,0.3700869,-0.5895148,1.1830083,1.5395246,1.2033002,0.10080045
656686,0.10308989,-0.18188597,0.49741864,0.93531615,-2.0694125,-0.4688481,2.3348255,-0.39401415,0.13671994
608596,1.3276325,1.458335,-0.6470268,-0.021602169,1.4643563,-0.17932175,-1.1259109,-0.8431382,-0.4315263
630263,0.34067684,0.040079407,-0.41790572,-0.23272449,-0.3480596,0.39776683,0.8742246,-0.24638611,0.13270836
664871,1.1648433,0.26323017,1.5355096,0.33107653,0.16378117,0.41058144,0.3084095,-1.1676435,-0.7148357
571912,1.4988927,0.77405196,0.44060305,-0.8564645,0.370408,0.6795512,0.22828151,-2.4618945,-0.810446
456387,0.23810035,-2.3464656,-1.3753797,0.73641956,1.2985988,0.27203992,-0.40822148,-0.4638609,0.41485754
572008,-0.018673804,-1.4997642,1.5712702,0.841035,1.091637,0.2622051,0.4551577,0.59119123,0.098403275
657585,-0.5040271,-2.0303638,-1.8159466,1.5141828,0.6666694,-0.26553372,-0.14400326,0.54906815,-0.09832809
658791,0.4215648,-0.9844861,-0.3372757,-1.300945,1.0851588,0.36322418,0.36998346,-1.7137554,2.5979218
571974,0.7222098,0.62140435,-0.75702393,-1.3322647,1.3390647,-0.25084653,1.6007612,-0.39155695,1.055919
602922,0.038132742,0.57058305,0.85552967,-1.1207381,0.25484136,1.2602353,-0.8364659,0.97107,-0.51195735
664238,0.05289943,-0.16672856,-0.47046316,-0.8413932,1.2090704,0.9834066,1.7786193,2.473452,1.2606834
621368,-1.6626102,-0.5011912,-0.10163327,-0.86621225,-0.27473208,1.3330561,-0.9400555,1.1369851,0.6995736
543677,0.19789885,-1.2874706,-0.7957455,0.77510625,0.32182992,-1.0390453,0.82494736,-1.2687843,-2.239651
448801,-1.1643198,-0.83746064,0.09064271,0.2536146,-1.3248501,1.799063,0.12586372,0.28243837,0.26193783
658648,0.6305519,-0.19448005,0.0021324959,-0.8789482,-0.2625936,0.9348708,1.2996022,-0.08921193,-2.0267684
571437,-0.4732562,0.5238821,-0.025026752,0.7721287,0.69557726,-1.3397659,0.27833816,1.716531,0.6326013
593643,0.10667478,2.1097593,-0.22245544,-1.0107245,1.5187272,-0.5683404,1.2312115,-1.3162385,-0.4750295
456488,0.9336962,0.7083008,0.2736894,-0.6434564,-1.0572509,1.9431633,-0.38891125,0.71843714,-0.7378555
595939,0.3341755,-0.06166143,-1.5753988,1.1434294,-1.5040014,0.8560869,1.5719001,-1.4130769,-0.50664216
667427,1.410673,-1.389491,0.5430884,-0.11961642,-0.58747774,0.6307858,-0.4596036,-1.9991909,0.53626436
669912,-0.95569277,-0.21423411,0.3573906,0.95295686,0.12531944,-0.97746766,-0.2560901,-1.0677996,0.5593758
622780,0.82881105,-0.7576888,0.80100375,-0.09580234,-0.082938395,-1.2611413,0.046205092,0.6665662,1.7840533
592306,-0.61604357,0.9424389,0.43636495,0.48956388,1.3534223,-0.5067649,0.543376,0.9356361,-0.28176168
641409,1.1505237,-0.6005798,-0.4504601,-0.77946776,-0.3012618,0.1811342,-0.34487772,0.6297288,-0.08208545
667376,-0.39707655,-1.5947275,-1.2561986,-0.14443459,-0.10981257,-1.3536999,0.14643131,1.2898728,-0.24637789
665134,0.45456922,1.5869393,0.22016944,-0.13193968,-0.048947595,0.06311776,0.098176286,-0.08312576,0.1679675
622747,-0.76351225,1.2751348,-0.79845524,0.41213316,-1.0490224,-0.8606211,-0.48754352,1.1275166,0.28854653
656266,-0.34876063,0.6736184,0.24511227,0.5081319,-0.87835276,-0.5087314,0.5991336,-0.031778228,1.1012893
641988,-2.331606,-0.16038458,0.008489472,0.32923952,0.9639857,1.594957,0.6330344,-0.95195997,0.80733293
623490,-0.50413877,-0.040614992,-0.5445939,2.2891388,-0.8236542,2.0722458,2.5192602,-0.48058897,0.40074915
664687,-0.9466851,-0.34417868,0.6886422,0.8812533,-0.31758606,2.608817,0.05340443,0.71036077,0.9823704
664123,0.7240671,0.57400984,-0.6039893,0.8866251,-1.7179846,1.4468875,-0.9308304,2.0721529,-1.2215725
624420,1.1526952,-0.0943335,0.82776874,-1.2775704,-0.27588692,-0.5371701,-0.027599376,-1.2732137,-0.016949756
665142,-0.58816034,2.4867194,-1.8873363,1.006752,1.5705813,-2.6298826,0.12910873,1.0851182,0.20757248
571474,1.013968,-0.87119675,-1.1928333,-0.22578973,-1.0695237,-2.0215673,0.79135025,-1.3260654,-1.1792566
595988,-0.48604342,-1.2914336,1.162823,1.5435078,0.33720276,-0.23653263,-1.1330261,-0.028194238,-0.048148524
621346,-0.64577866,-0.050438553,-0.2232993,-0.0011708193,0.041137796,0.49791902,-0.48722,0.24435194,0.7855845
543328,0.05940081,2.7554512,1.6092083,0.108109936,1.4072629,1.22941,-0.7135029,-0.5038513,-0.44187975
670078,1.0397465,1.3721235,-0.6602771,-0.62635946,-0.88149685,-0.14693233,-1.2564286,0.3257845,0.19448084
656904,1.0466672,0.7924161,-2.0279238,-0.8632822,-0.79748803,0.026560409,0.14980063,-0.27375335,-0.7976503
656196,0.93112165,-0.37450492,-0.87047404,2.0730498,1.4642675,-0.44231993,-1.7362258,-1.2313926,1.8125794
643605,0.5826725,-2.4353023,0.81507736,-0.7546449,-0.47704232,-0.8515885,0.33549112,-0.17869899,0.62918615
681915,1.5048982,-0.6016536,1.6046077,1.5512445,-1.8208977,-0.15040448,-0.9107122,0.0720295,1.7350051
676684,1.1357077,1.2419351,-1.6719595,-0.8539078,0.74929184,1.1332254,-2.0704675,-0.33599716,-3.8551593
572371,1.1887065,1.3343192,0.40845627,0.26937434,-1.9405966,0.49665684,-0.2654305,0.00773543,-0.5251441
572089,-1.1073616,0.5998023,-0.6209579,-0.02852342,0.42885822,0.7039674,-1.4309906,0.26256236,0.10728729
676051,-0.52813816,1.0445977,0.5533142,-0.7700985,-0.965516,1.4249341,-0.6335337,-1.7262574,1.437918
674685,0.619079,0.8849164,-0.30436474,-0.901884,-0.913041,-0.42348626,-1.2100142,-1.6595892,-2.1163492
641582,-1.1850715,-0.104804285,0.16092464,-0.7864748,0.21986333,0.22290392,1.3086435,-0.70073414,-0.44629496
641728,-1.0247873,-0.3539883,-1.0704793,-0.32266316,-1.4736698,1.3246721,0.2126191,1.5334852,0.42756438
664012,-0.0061385236,-0.15463184,0.19645542,0.48492736,-0.36302906,-0.6236019,-0.18870075,1.0104373,-0.26528326
592105,0.3210519,1.0024989,0.18583114,-1.0521634,-0.6127854,0.5862819,-0.42545253,1.1240817,0.5006803
641506,0.13644966,-1.893453,0.28405032,0.9136613,0.9006128,0.49167943,0.9941439,0.8017547,-1.1435356
656889,0.27833667,1.398665,0.32904354,0.63464695,0.48776925,1.3964726,0.47000206,-0.05835226,-0.56374496
657518,1.9677479,-1.2486467,0.23237503,0.60570085,-0.6755361,0.36731356,0.22955012,1.2867388,-0.17474075
621143,0.66320527,0.012196535,1.0887582,1.0441934,-0.13565291,0.75371546,1.033433,0.39865205,0.39991307
676709,-0.3575882,0.93839663,-0.518141,0.44672817,-0.9191204,0.20119454,-2.036904,-0.6616354,0.69678926
665045,1.1165131,-0.5141638,-0.36373755,2.2678542,1.8696356,0.67297584,-1.2399215,0.53215694,0.3376216
657680,-0.32447037,0.7955816,-1.2955871,-0.5171104,-0.9358718,0.73739684,0.7065529,0.039933965,-0.15042849
663399,-0.8002313,1.5616217,0.2262923,-0.46139213,0.7724699,0.20677452,-0.43228826,0.79743475,-1.0554785
